{'lipoC2': 7.27, 'lipoC3S1': 4.16, 'temp': 27.19, 'lipoC3S3': 12.55, 'lipoC3S2': 8.31, 'rot1': 95, 'rot0': 99, 'rot3': 39, 'rot2': 42, 'state': 'normal', 'yaw': 25.62, 'datetime': '2018-10-03 17:37:22.666051', 'mgs': 0, 'volt': 0.9863, 'depth': 2.911, 'time': 27, 'pitch': -8.56, 'roll': 0.27, 'pres': 202}
{'lipoC2': 7.27, 'lipoC3S1': 4.16, 'temp': 27.19, 'lipoC3S3': 12.54, 'lipoC3S2': 8.3, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -4.29, 'datetime': '2018-10-03 17:37:22.797590', 'mgs': 0, 'volt': 0.9033, 'depth': 1.614, 'time': 1, 'pitch': -19.37, 'roll': 1.36, 'pres': 185}
{'lipoC2': 7.27, 'lipoC3S1': 4.16, 'temp': 27.19, 'lipoC3S3': 12.54, 'lipoC3S2': 8.3, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -3.43, 'datetime': '2018-10-03 17:37:22.807690', 'mgs': 0, 'volt': 0.8984, 'depth': 1.538, 'time': 1, 'pitch': -19.8, 'roll': -1.57, 'pres': 184}
{'lipoC2': 7.27, 'lipoC3S1': 4.15, 'temp': 27.25, 'lipoC3S3': 12.54, 'lipoC3S2': 8.3, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -1.4, 'datetime': '2018-10-03 17:37:22.817649', 'mgs': 0, 'volt': 0.8887, 'depth': 1.385, 'time': 1, 'pitch': -20.26, 'roll': -4.82, 'pres': 182}
{'lipoC2': 7.27, 'lipoC3S1': 4.16, 'temp': 27.25, 'lipoC3S3': 12.54, 'lipoC3S2': 8.3, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 1.55, 'datetime': '2018-10-03 17:37:22.827592', 'mgs': 0, 'volt': 0.8838, 'depth': 1.309, 'time': 1, 'pitch': -20.35, 'roll': -8.06, 'pres': 181}
{'lipoC2': 7.27, 'lipoC3S1': 4.15, 'temp': 27.19, 'lipoC3S3': 12.54, 'lipoC3S2': 8.3, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 5.55, 'datetime': '2018-10-03 17:37:22.837531', 'mgs': 0, 'volt': 0.8789, 'depth': 1.233, 'time': 1, 'pitch': -19.73, 'roll': -11.19, 'pres': 180}
{'lipoC2': 7.27, 'lipoC3S1': 4.16, 'temp': 27.19, 'lipoC3S3': 12.54, 'lipoC3S2': 8.3, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 9.7, 'datetime': '2018-10-03 17:37:22.847646', 'mgs': 0, 'volt': 0.8691, 'depth': 1.08, 'time': 2, 'pitch': -18.7, 'roll': -13.38, 'pres': 178}
{'lipoC2': 7.27, 'lipoC3S1': 4.16, 'temp': 27.19, 'lipoC3S3': 12.54, 'lipoC3S2': 8.3, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 14.32, 'datetime': '2018-10-03 17:37:22.857609', 'mgs': 0, 'volt': 0.8643, 'depth': 1.004, 'time': 2, 'pitch': -17.47, 'roll': -14.81, 'pres': 177}
{'lipoC2': 7.27, 'lipoC3S1': 4.16, 'temp': 27.19, 'lipoC3S3': 12.54, 'lipoC3S2': 8.3, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 19.92, 'datetime': '2018-10-03 17:37:22.867509', 'mgs': 0, 'volt': 0.8643, 'depth': 1.004, 'time': 2, 'pitch': -16.26, 'roll': -15.52, 'pres': 177}
{'lipoC2': 7.27, 'lipoC3S1': 4.16, 'temp': 27.19, 'lipoC3S3': 12.54, 'lipoC3S2': 8.3, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 25.3, 'datetime': '2018-10-03 17:37:22.877420', 'mgs': 0, 'volt': 0.8594, 'depth': 0.928, 'time': 2, 'pitch': -15.88, 'roll': -15.35, 'pres': 176}
{'lipoC2': 7.27, 'lipoC3S1': 4.16, 'temp': 27.19, 'lipoC3S3': 12.54, 'lipoC3S2': 8.3, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 30.78, 'datetime': '2018-10-03 17:37:22.887329', 'mgs': 0, 'volt': 0.8545, 'depth': 0.851, 'time': 2, 'pitch': -16.47, 'roll': -14.49, 'pres': 175}
{'lipoC2': 7.27, 'lipoC3S1': 4.16, 'temp': 27.19, 'lipoC3S3': 12.55, 'lipoC3S2': 8.3, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 36.78, 'datetime': '2018-10-03 17:37:22.897310', 'mgs': 0, 'volt': 0.8545, 'depth': 0.851, 'time': 2, 'pitch': -18.24, 'roll': -13.01, 'pres': 175}
{'lipoC2': 7.27, 'lipoC3S1': 4.16, 'temp': 27.13, 'lipoC3S3': 12.54, 'lipoC3S2': 8.3, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 42.07, 'datetime': '2018-10-03 17:37:22.907239', 'mgs': 0, 'volt': 0.8545, 'depth': 0.851, 'time': 2, 'pitch': -19.79, 'roll': -11.44, 'pres': 175}
{'lipoC2': 7.27, 'lipoC3S1': 4.15, 'temp': 27.13, 'lipoC3S3': 12.54, 'lipoC3S2': 8.3, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 47.11, 'datetime': '2018-10-03 17:37:22.917142', 'mgs': 0, 'volt': 0.8545, 'depth': 0.851, 'time': 2, 'pitch': -20.5, 'roll': -9.73, 'pres': 175}
{'lipoC2': 7.27, 'lipoC3S1': 4.16, 'temp': 27.25, 'lipoC3S3': 12.55, 'lipoC3S2': 8.3, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 52.24, 'datetime': '2018-10-03 17:37:22.927093', 'mgs': 0, 'volt': 0.8594, 'depth': 0.928, 'time': 2, 'pitch': -20.4, 'roll': -7.71, 'pres': 176}
{'lipoC2': 7.27, 'lipoC3S1': 4.16, 'temp': 27.25, 'lipoC3S3': 12.54, 'lipoC3S2': 8.3, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 56.62, 'datetime': '2018-10-03 17:37:22.937157', 'mgs': 0, 'volt': 0.8594, 'depth': 0.928, 'time': 3, 'pitch': -19.85, 'roll': -5.83, 'pres': 176}
{'lipoC2': 7.27, 'lipoC3S1': 4.15, 'temp': 27.25, 'lipoC3S3': 12.54, 'lipoC3S2': 8.3, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 60.91, 'datetime': '2018-10-03 17:37:22.947237', 'mgs': 0, 'volt': 0.8594, 'depth': 0.928, 'time': 3, 'pitch': -19.43, 'roll': -4.05, 'pres': 176}
{'lipoC2': 7.27, 'lipoC3S1': 4.16, 'temp': 27.25, 'lipoC3S3': 12.54, 'lipoC3S2': 8.3, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 65.7, 'datetime': '2018-10-03 17:37:22.957210', 'mgs': 0, 'volt': 0.8643, 'depth': 1.004, 'time': 3, 'pitch': -19.48, 'roll': -2.41, 'pres': 177}
{'lipoC2': 7.27, 'lipoC3S1': 4.16, 'temp': 27.25, 'lipoC3S3': 12.54, 'lipoC3S2': 8.3, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 70.11, 'datetime': '2018-10-03 17:37:22.967144', 'mgs': 0, 'volt': 0.8691, 'depth': 1.08, 'time': 3, 'pitch': -19.87, 'roll': -1.31, 'pres': 178}
{'lipoC2': 7.27, 'lipoC3S1': 4.16, 'temp': 27.25, 'lipoC3S3': 12.54, 'lipoC3S2': 8.3, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 74.6, 'datetime': '2018-10-03 17:37:22.977047', 'mgs': 0, 'volt': 0.8691, 'depth': 1.08, 'time': 3, 'pitch': -20.34, 'roll': -0.66, 'pres': 178}
{'lipoC2': 7.27, 'lipoC3S1': 4.15, 'temp': 27.25, 'lipoC3S3': 12.54, 'lipoC3S2': 8.3, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 79.71, 'datetime': '2018-10-03 17:37:22.986983', 'mgs': 0, 'volt': 0.874, 'depth': 1.157, 'time': 3, 'pitch': -20.64, 'roll': -0.59, 'pres': 179}
{'lipoC2': 7.27, 'lipoC3S1': 4.16, 'temp': 27.25, 'lipoC3S3': 12.54, 'lipoC3S2': 8.3, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 84.44, 'datetime': '2018-10-03 17:37:22.996919', 'mgs': 0, 'volt': 0.874, 'depth': 1.157, 'time': 3, 'pitch': -20.53, 'roll': -1.01, 'pres': 179}
{'lipoC2': 7.27, 'lipoC3S1': 4.16, 'temp': 27.25, 'lipoC3S3': 12.54, 'lipoC3S2': 8.3, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 89.21, 'datetime': '2018-10-03 17:37:23.006832', 'mgs': 0, 'volt': 0.874, 'depth': 1.157, 'time': 3, 'pitch': -20.19, 'roll': -1.77, 'pres': 179}
{'lipoC2': 7.27, 'lipoC3S1': 4.16, 'temp': 27.25, 'lipoC3S3': 12.54, 'lipoC3S2': 8.3, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 93.91, 'datetime': '2018-10-03 17:37:23.016766', 'mgs': 0, 'volt': 0.874, 'depth': 1.157, 'time': 3, 'pitch': -19.94, 'roll': -2.67, 'pres': 179}
{'lipoC2': 7.27, 'lipoC3S1': 4.16, 'temp': 27.25, 'lipoC3S3': 12.54, 'lipoC3S2': 8.3, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 98.82, 'datetime': '2018-10-03 17:37:23.026683', 'mgs': 0, 'volt': 0.8789, 'depth': 1.233, 'time': 3, 'pitch': -19.7, 'roll': -3.61, 'pres': 180}
{'lipoC2': 7.27, 'lipoC3S1': 4.16, 'temp': 27.25, 'lipoC3S3': 12.54, 'lipoC3S2': 8.3, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 102.95, 'datetime': '2018-10-03 17:37:23.036609', 'mgs': 0, 'volt': 0.8789, 'depth': 1.233, 'time': 4, 'pitch': -19.39, 'roll': -4.26, 'pres': 180}
{'lipoC2': 7.27, 'lipoC3S1': 4.15, 'temp': 27.25, 'lipoC3S3': 12.54, 'lipoC3S2': 8.3, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 106.87, 'datetime': '2018-10-03 17:37:23.046689', 'mgs': 0, 'volt': 0.8887, 'depth': 1.385, 'time': 4, 'pitch': -18.52, 'roll': -4.53, 'pres': 182}
{'lipoC2': 7.27, 'lipoC3S1': 4.16, 'temp': 27.25, 'lipoC3S3': 12.54, 'lipoC3S2': 8.3, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 109.85, 'datetime': '2018-10-03 17:37:23.056664', 'mgs': 0, 'volt': 0.8887, 'depth': 1.385, 'time': 4, 'pitch': -17.32, 'roll': -4.25, 'pres': 182}
{'lipoC2': 7.27, 'lipoC3S1': 4.16, 'temp': 27.25, 'lipoC3S3': 12.54, 'lipoC3S2': 8.3, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 112.56, 'datetime': '2018-10-03 17:37:23.066574', 'mgs': 0, 'volt': 0.8936, 'depth': 1.462, 'time': 4, 'pitch': -15.74, 'roll': -3.71, 'pres': 183}
{'lipoC2': 7.27, 'lipoC3S1': 4.16, 'temp': 27.25, 'lipoC3S3': 12.55, 'lipoC3S2': 8.3, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 114.97, 'datetime': '2018-10-03 17:37:23.076959', 'mgs': 0, 'volt': 0.8984, 'depth': 1.538, 'time': 4, 'pitch': -13.64, 'roll': -2.67, 'pres': 184}
{'lipoC2': 7.27, 'lipoC3S1': 4.16, 'temp': 27.25, 'lipoC3S3': 12.54, 'lipoC3S2': 8.3, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 116.71, 'datetime': '2018-10-03 17:37:23.086973', 'mgs': 0, 'volt': 0.9033, 'depth': 1.614, 'time': 4, 'pitch': -11.84, 'roll': -1.42, 'pres': 185}
{'lipoC2': 7.27, 'lipoC3S1': 4.16, 'temp': 27.19, 'lipoC3S3': 12.54, 'lipoC3S2': 8.3, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 117.99, 'datetime': '2018-10-03 17:37:23.096939', 'mgs': 0, 'volt': 0.9082, 'depth': 1.691, 'time': 4, 'pitch': -10.43, 'roll': 0.08, 'pres': 186}
{'lipoC2': 7.27, 'lipoC3S1': 4.16, 'temp': 27.19, 'lipoC3S3': 12.54, 'lipoC3S2': 8.3, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 118.77, 'datetime': '2018-10-03 17:37:23.106891', 'mgs': 0, 'volt': 0.9131, 'depth': 1.767, 'time': 4, 'pitch': -9.25, 'roll': 1.75, 'pres': 187}
{'lipoC2': 7.27, 'lipoC3S1': 4.15, 'temp': 27.19, 'lipoC3S3': 12.54, 'lipoC3S2': 8.3, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 119.25, 'datetime': '2018-10-03 17:37:23.116815', 'mgs': 0, 'volt': 0.9131, 'depth': 1.767, 'time': 4, 'pitch': -8.4, 'roll': 3.59, 'pres': 187}
{'lipoC2': 7.27, 'lipoC3S1': 4.16, 'temp': 27.19, 'lipoC3S3': 12.55, 'lipoC3S2': 8.3, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 119.58, 'datetime': '2018-10-03 17:37:23.126756', 'mgs': 0, 'volt': 0.9131, 'depth': 1.767, 'time': 4, 'pitch': -8.55, 'roll': 5.04, 'pres': 187}
{'lipoC2': 7.27, 'lipoC3S1': 4.16, 'temp': 27.19, 'lipoC3S3': 12.55, 'lipoC3S2': 8.3, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 119.68, 'datetime': '2018-10-03 17:37:23.136710', 'mgs': 0, 'volt': 0.9082, 'depth': 1.691, 'time': 5, 'pitch': -10.06, 'roll': 6.26, 'pres': 186}
{'lipoC2': 7.27, 'lipoC3S1': 4.16, 'temp': 27.19, 'lipoC3S3': 12.54, 'lipoC3S2': 8.3, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 119.79, 'datetime': '2018-10-03 17:37:23.146791', 'mgs': 0, 'volt': 0.9082, 'depth': 1.691, 'time': 5, 'pitch': -12.76, 'roll': 7.09, 'pres': 186}
{'lipoC2': 7.27, 'lipoC3S1': 4.16, 'temp': 27.19, 'lipoC3S3': 12.55, 'lipoC3S2': 8.3, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 120.16, 'datetime': '2018-10-03 17:37:23.156771', 'mgs': 0, 'volt': 0.9082, 'depth': 1.691, 'time': 5, 'pitch': -15.15, 'roll': 7.31, 'pres': 186}
{'lipoC2': 7.27, 'lipoC3S1': 4.16, 'temp': 27.19, 'lipoC3S3': 12.55, 'lipoC3S2': 8.3, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 120.85, 'datetime': '2018-10-03 17:37:23.166756', 'mgs': 0, 'volt': 0.9033, 'depth': 1.614, 'time': 5, 'pitch': -16.95, 'roll': 6.99, 'pres': 185}
{'lipoC2': 7.27, 'lipoC3S1': 4.16, 'temp': 27.19, 'lipoC3S3': 12.55, 'lipoC3S2': 8.3, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 121.89, 'datetime': '2018-10-03 17:37:23.176865', 'mgs': 0, 'volt': 0.8984, 'depth': 1.538, 'time': 5, 'pitch': -18.04, 'roll': 6.12, 'pres': 184}
{'lipoC2': 7.27, 'lipoC3S1': 4.16, 'temp': 27.19, 'lipoC3S3': 12.54, 'lipoC3S2': 8.3, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 122.85, 'datetime': '2018-10-03 17:37:23.186808', 'mgs': 0, 'volt': 0.8936, 'depth': 1.462, 'time': 5, 'pitch': -18.09, 'roll': 5.1, 'pres': 183}
{'lipoC2': 7.27, 'lipoC3S1': 4.16, 'temp': 27.19, 'lipoC3S3': 12.54, 'lipoC3S2': 8.3, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 123.59, 'datetime': '2018-10-03 17:37:23.196764', 'mgs': 0, 'volt': 0.8936, 'depth': 1.462, 'time': 5, 'pitch': -17.38, 'roll': 4.11, 'pres': 183}
{'lipoC2': 7.27, 'lipoC3S1': 4.15, 'temp': 27.19, 'lipoC3S3': 12.54, 'lipoC3S2': 8.3, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 124.05, 'datetime': '2018-10-03 17:37:23.206863', 'mgs': 0, 'volt': 0.8936, 'depth': 1.462, 'time': 5, 'pitch': -16.08, 'roll': 3.2, 'pres': 183}
{'lipoC2': 7.27, 'lipoC3S1': 4.16, 'temp': 27.19, 'lipoC3S3': 12.55, 'lipoC3S2': 8.3, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 124.05, 'datetime': '2018-10-03 17:37:23.216780', 'mgs': 0, 'volt': 0.8936, 'depth': 1.462, 'time': 5, 'pitch': -14.7, 'roll': 2.62, 'pres': 183}
{'lipoC2': 7.27, 'lipoC3S1': 4.16, 'temp': 27.19, 'lipoC3S3': 12.55, 'lipoC3S2': 8.3, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 123.75, 'datetime': '2018-10-03 17:37:23.226708', 'mgs': 0, 'volt': 0.8936, 'depth': 1.462, 'time': 6, 'pitch': -13.36, 'roll': 2.21, 'pres': 183}
{'lipoC2': 7.27, 'lipoC3S1': 4.16, 'temp': 27.13, 'lipoC3S3': 12.54, 'lipoC3S2': 8.3, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 123.15, 'datetime': '2018-10-03 17:37:23.236651', 'mgs': 0, 'volt': 0.8887, 'depth': 1.385, 'time': 6, 'pitch': -12.18, 'roll': 1.92, 'pres': 182}
{'lipoC2': 7.27, 'lipoC3S1': 4.16, 'temp': 27.13, 'lipoC3S3': 12.54, 'lipoC3S2': 8.3, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 122.44, 'datetime': '2018-10-03 17:37:23.246736', 'mgs': 0, 'volt': 0.8887, 'depth': 1.385, 'time': 6, 'pitch': -11.38, 'roll': 1.74, 'pres': 182}
{'lipoC2': 7.27, 'lipoC3S1': 4.16, 'temp': 27.19, 'lipoC3S3': 12.54, 'lipoC3S2': 8.3, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 121.69, 'datetime': '2018-10-03 17:37:23.256708', 'mgs': 0, 'volt': 0.8887, 'depth': 1.385, 'time': 6, 'pitch': -10.86, 'roll': 1.6, 'pres': 182}
{'lipoC2': 7.27, 'lipoC3S1': 4.16, 'temp': 27.19, 'lipoC3S3': 12.55, 'lipoC3S2': 8.3, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 120.96, 'datetime': '2018-10-03 17:37:23.266639', 'mgs': 0, 'volt': 0.8838, 'depth': 1.309, 'time': 6, 'pitch': -10.56, 'roll': 1.45, 'pres': 181}
{'lipoC2': 7.27, 'lipoC3S1': 4.16, 'temp': 27.19, 'lipoC3S3': 12.55, 'lipoC3S2': 8.3, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 120.31, 'datetime': '2018-10-03 17:37:23.276595', 'mgs': 0, 'volt': 0.8838, 'depth': 1.309, 'time': 6, 'pitch': -10.35, 'roll': 1.19, 'pres': 181}
{'lipoC2': 7.27, 'lipoC3S1': 4.16, 'temp': 27.19, 'lipoC3S3': 12.55, 'lipoC3S2': 8.3, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 119.9, 'datetime': '2018-10-03 17:37:23.286503', 'mgs': 0, 'volt': 0.8789, 'depth': 1.233, 'time': 6, 'pitch': -10.13, 'roll': 0.85, 'pres': 180}
{'lipoC2': 7.27, 'lipoC3S1': 4.16, 'temp': 27.19, 'lipoC3S3': 12.55, 'lipoC3S2': 8.3, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 119.72, 'datetime': '2018-10-03 17:37:23.296437', 'mgs': 0, 'volt': 0.8789, 'depth': 1.233, 'time': 6, 'pitch': -9.9, 'roll': 0.44, 'pres': 180}
