{'lipoC2': 0.0, 'lipoC3S1': 3.97, 'temp': 26.13, 'lipoC3S3': 12.04, 'lipoC3S2': 7.94, 'rot1': 379, 'rot0': 389, 'rot3': 212, 'rot2': 192, 'state': 'normal', 'yaw': 43.84, 'datetime': '2018-10-03 16:58:36.197229', 'mgs': 0, 'volt': 1.0205, 'depth': 3.445, 'time': 53, 'pitch': -6.85, 'roll': 0.13, 'pres': 209}
{'lipoC2': 0.0, 'lipoC3S1': 3.97, 'temp': 26.06, 'lipoC3S3': 12.04, 'lipoC3S2': 7.94, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.29, 'datetime': '2018-10-03 16:58:36.390082', 'mgs': 0, 'volt': 1.0156, 'depth': 3.369, 'time': 2, 'pitch': -7.54, 'roll': 0.51, 'pres': 208}
{'lipoC2': 0.0, 'lipoC3S1': 3.97, 'temp': 26.06, 'lipoC3S3': 12.04, 'lipoC3S2': 7.94, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.42, 'datetime': '2018-10-03 16:58:36.493014', 'mgs': 0, 'volt': 1.0205, 'depth': 3.445, 'time': 2, 'pitch': -7.61, 'roll': 0.5, 'pres': 209}
{'lipoC2': 0.0, 'lipoC3S1': 3.97, 'temp': 26.06, 'lipoC3S3': 12.04, 'lipoC3S2': 7.94, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.56, 'datetime': '2018-10-03 16:58:36.596377', 'mgs': 0, 'volt': 1.0156, 'depth': 3.369, 'time': 2, 'pitch': -7.71, 'roll': 0.48, 'pres': 208}
{'lipoC2': 0.0, 'lipoC3S1': 3.97, 'temp': 26.06, 'lipoC3S3': 12.04, 'lipoC3S2': 7.94, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.73, 'datetime': '2018-10-03 16:58:36.699515', 'mgs': 0, 'volt': 1.0156, 'depth': 3.369, 'time': 3, 'pitch': -7.82, 'roll': 0.46, 'pres': 208}
{'lipoC2': 0.0, 'lipoC3S1': 3.97, 'temp': 26.06, 'lipoC3S3': 12.04, 'lipoC3S2': 7.94, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.89, 'datetime': '2018-10-03 16:58:36.802649', 'mgs': 0, 'volt': 1.0156, 'depth': 3.369, 'time': 3, 'pitch': -7.92, 'roll': 0.44, 'pres': 208}
{'lipoC2': 0.0, 'lipoC3S1': 3.97, 'temp': 26.13, 'lipoC3S3': 12.04, 'lipoC3S2': 7.94, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 1.06, 'datetime': '2018-10-03 16:58:36.905828', 'mgs': 0, 'volt': 1.0156, 'depth': 3.369, 'time': 3, 'pitch': -7.99, 'roll': 0.41, 'pres': 208}
{'lipoC2': 0.0, 'lipoC3S1': 3.97, 'temp': 26.13, 'lipoC3S3': 12.04, 'lipoC3S2': 7.94, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 1.26, 'datetime': '2018-10-03 16:58:37.019161', 'mgs': 0, 'volt': 1.0156, 'depth': 3.369, 'time': 3, 'pitch': -8.0, 'roll': 0.4, 'pres': 208}
{'lipoC2': 0.0, 'lipoC3S1': 3.97, 'temp': 26.13, 'lipoC3S3': 12.04, 'lipoC3S2': 7.94, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 1.43, 'datetime': '2018-10-03 16:58:37.122254', 'mgs': 0, 'volt': 1.0156, 'depth': 3.369, 'time': 3, 'pitch': -8.0, 'roll': 0.44, 'pres': 208}
{'lipoC2': 0.0, 'lipoC3S1': 3.97, 'temp': 26.13, 'lipoC3S3': 12.04, 'lipoC3S2': 7.94, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 1.63, 'datetime': '2018-10-03 16:58:37.226868', 'mgs': 0, 'volt': 1.0205, 'depth': 3.445, 'time': 3, 'pitch': -8.0, 'roll': 0.44, 'pres': 209}
{'lipoC2': 0.0, 'lipoC3S1': 3.97, 'temp': 26.13, 'lipoC3S3': 12.04, 'lipoC3S2': 7.94, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 1.85, 'datetime': '2018-10-03 16:58:37.333084', 'mgs': 0, 'volt': 1.0205, 'depth': 3.445, 'time': 3, 'pitch': -8.0, 'roll': 0.45, 'pres': 209}
{'lipoC2': 0.0, 'lipoC3S1': 3.97, 'temp': 26.13, 'lipoC3S3': 12.04, 'lipoC3S2': 7.94, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 2.05, 'datetime': '2018-10-03 16:58:37.432944', 'mgs': 0, 'volt': 1.0205, 'depth': 3.445, 'time': 3, 'pitch': -8.01, 'roll': 0.45, 'pres': 209}
{'lipoC2': 0.0, 'lipoC3S1': 3.97, 'temp': 26.13, 'lipoC3S3': 12.04, 'lipoC3S2': 7.94, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 2.27, 'datetime': '2018-10-03 16:58:37.537429', 'mgs': 0, 'volt': 1.0205, 'depth': 3.445, 'time': 3, 'pitch': -8.01, 'roll': 0.47, 'pres': 209}
{'lipoC2': 0.0, 'lipoC3S1': 3.97, 'temp': 26.06, 'lipoC3S3': 12.04, 'lipoC3S2': 7.94, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 2.49, 'datetime': '2018-10-03 16:58:37.640554', 'mgs': 0, 'volt': 1.0205, 'depth': 3.445, 'time': 3, 'pitch': -8.01, 'roll': 0.47, 'pres': 209}
{'lipoC2': 0.0, 'lipoC3S1': 3.97, 'temp': 26.06, 'lipoC3S3': 12.04, 'lipoC3S2': 7.94, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 2.71, 'datetime': '2018-10-03 16:58:37.743706', 'mgs': 0, 'volt': 1.0205, 'depth': 3.445, 'time': 4, 'pitch': -8.02, 'roll': 0.44, 'pres': 209}
{'lipoC2': 0.0, 'lipoC3S1': 3.97, 'temp': 26.13, 'lipoC3S3': 12.04, 'lipoC3S2': 7.94, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 2.9, 'datetime': '2018-10-03 16:58:37.848057', 'mgs': 0, 'volt': 1.0205, 'depth': 3.445, 'time': 4, 'pitch': -8.05, 'roll': 0.42, 'pres': 209}
{'lipoC2': 0.0, 'lipoC3S1': 3.97, 'temp': 26.13, 'lipoC3S3': 12.05, 'lipoC3S2': 7.94, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 3.09, 'datetime': '2018-10-03 16:58:37.951539', 'mgs': 0, 'volt': 1.0205, 'depth': 3.445, 'time': 4, 'pitch': -8.15, 'roll': 0.41, 'pres': 209}
{'lipoC2': 0.0, 'lipoC3S1': 3.97, 'temp': 26.13, 'lipoC3S3': 12.05, 'lipoC3S2': 7.94, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 3.25, 'datetime': '2018-10-03 16:58:38.054635', 'mgs': 0, 'volt': 1.0205, 'depth': 3.445, 'time': 4, 'pitch': -8.24, 'roll': 0.38, 'pres': 209}
{'lipoC2': 0.0, 'lipoC3S1': 3.97, 'temp': 26.13, 'lipoC3S3': 12.04, 'lipoC3S2': 7.94, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 3.4, 'datetime': '2018-10-03 16:58:38.157759', 'mgs': 0, 'volt': 1.0205, 'depth': 3.445, 'time': 4, 'pitch': -8.35, 'roll': 0.36, 'pres': 209}
{'lipoC2': 0.0, 'lipoC3S1': 3.97, 'temp': 26.13, 'lipoC3S3': 12.04, 'lipoC3S2': 7.94, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 3.55, 'datetime': '2018-10-03 16:58:38.261093', 'mgs': 0, 'volt': 1.0205, 'depth': 3.445, 'time': 4, 'pitch': -8.46, 'roll': 0.35, 'pres': 209}
{'lipoC2': 0.0, 'lipoC3S1': 3.97, 'temp': 26.13, 'lipoC3S3': 12.04, 'lipoC3S2': 7.94, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 3.69, 'datetime': '2018-10-03 16:58:38.364519', 'mgs': 0, 'volt': 1.0205, 'depth': 3.445, 'time': 4, 'pitch': -8.6, 'roll': 0.32, 'pres': 209}
{'lipoC2': 0.0, 'lipoC3S1': 3.97, 'temp': 26.13, 'lipoC3S3': 12.04, 'lipoC3S2': 7.94, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 3.79, 'datetime': '2018-10-03 16:58:38.467362', 'mgs': 0, 'volt': 1.0205, 'depth': 3.445, 'time': 4, 'pitch': -8.74, 'roll': 0.31, 'pres': 209}
{'lipoC2': 0.0, 'lipoC3S1': 3.97, 'temp': 26.13, 'lipoC3S3': 12.05, 'lipoC3S2': 7.94, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 3.89, 'datetime': '2018-10-03 16:58:38.570481', 'mgs': 0, 'volt': 1.0205, 'depth': 3.445, 'time': 4, 'pitch': -8.9, 'roll': 0.29, 'pres': 209}
{'lipoC2': 0.0, 'lipoC3S1': 3.97, 'temp': 26.13, 'lipoC3S3': 12.05, 'lipoC3S2': 7.94, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 3.99, 'datetime': '2018-10-03 16:58:38.673721', 'mgs': 0, 'volt': 1.0205, 'depth': 3.445, 'time': 4, 'pitch': -9.07, 'roll': 0.28, 'pres': 209}
{'lipoC2': 0.0, 'lipoC3S1': 3.97, 'temp': 26.13, 'lipoC3S3': 12.04, 'lipoC3S2': 7.94, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 4.1, 'datetime': '2018-10-03 16:58:38.776726', 'mgs': 0, 'volt': 1.0156, 'depth': 3.369, 'time': 5, 'pitch': -9.18, 'roll': 0.26, 'pres': 208}
{'lipoC2': 0.0, 'lipoC3S1': 3.97, 'temp': 26.13, 'lipoC3S3': 12.05, 'lipoC3S2': 7.94, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 4.22, 'datetime': '2018-10-03 16:58:38.881582', 'mgs': 0, 'volt': 1.0205, 'depth': 3.445, 'time': 5, 'pitch': -9.21, 'roll': 0.26, 'pres': 209}
{'lipoC2': 0.0, 'lipoC3S1': 3.97, 'temp': 26.13, 'lipoC3S3': 12.04, 'lipoC3S2': 7.94, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 4.37, 'datetime': '2018-10-03 16:58:38.984309', 'mgs': 0, 'volt': 1.0156, 'depth': 3.369, 'time': 5, 'pitch': -9.21, 'roll': 0.32, 'pres': 208}
{'lipoC2': 0.0, 'lipoC3S1': 3.97, 'temp': 26.13, 'lipoC3S3': 12.05, 'lipoC3S2': 7.94, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 4.51, 'datetime': '2018-10-03 16:58:39.087545', 'mgs': 0, 'volt': 1.0156, 'depth': 3.369, 'time': 5, 'pitch': -9.15, 'roll': 0.38, 'pres': 208}
{'lipoC2': 0.0, 'lipoC3S1': 3.97, 'temp': 26.13, 'lipoC3S3': 12.05, 'lipoC3S2': 7.94, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 4.65, 'datetime': '2018-10-03 16:58:39.191841', 'mgs': 0, 'volt': 1.0156, 'depth': 3.369, 'time': 5, 'pitch': -9.07, 'roll': 0.43, 'pres': 208}
{'lipoC2': 0.0, 'lipoC3S1': 3.97, 'temp': 26.13, 'lipoC3S3': 12.05, 'lipoC3S2': 7.94, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 4.84, 'datetime': '2018-10-03 16:58:39.294948', 'mgs': 0, 'volt': 1.0156, 'depth': 3.369, 'time': 5, 'pitch': -9.01, 'roll': 0.49, 'pres': 208}
{'lipoC2': 0.0, 'lipoC3S1': 3.97, 'temp': 26.13, 'lipoC3S3': 12.05, 'lipoC3S2': 7.94, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 5.02, 'datetime': '2018-10-03 16:58:39.398452', 'mgs': 0, 'volt': 1.0156, 'depth': 3.369, 'time': 5, 'pitch': -8.99, 'roll': 0.47, 'pres': 208}
{'lipoC2': 0.0, 'lipoC3S1': 3.97, 'temp': 26.13, 'lipoC3S3': 12.05, 'lipoC3S2': 7.94, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 5.15, 'datetime': '2018-10-03 16:58:39.502630', 'mgs': 0, 'volt': 1.0156, 'depth': 3.369, 'time': 5, 'pitch': -8.99, 'roll': 0.49, 'pres': 208}
{'lipoC2': 0.0, 'lipoC3S1': 3.97, 'temp': 26.13, 'lipoC3S3': 12.05, 'lipoC3S2': 7.94, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 5.27, 'datetime': '2018-10-03 16:58:39.605958', 'mgs': 0, 'volt': 1.0156, 'depth': 3.369, 'time': 5, 'pitch': -8.99, 'roll': 0.5, 'pres': 208}
{'lipoC2': 0.0, 'lipoC3S1': 3.97, 'temp': 26.13, 'lipoC3S3': 12.05, 'lipoC3S2': 7.94, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 5.32, 'datetime': '2018-10-03 16:58:39.709084', 'mgs': 0, 'volt': 1.0156, 'depth': 3.369, 'time': 6, 'pitch': -8.99, 'roll': 0.5, 'pres': 208}
{'lipoC2': 0.0, 'lipoC3S1': 3.97, 'temp': 26.13, 'lipoC3S3': 12.05, 'lipoC3S2': 7.94, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 5.32, 'datetime': '2018-10-03 16:58:39.812397', 'mgs': 0, 'volt': 1.0156, 'depth': 3.369, 'time': 6, 'pitch': -8.99, 'roll': 0.5, 'pres': 208}
{'lipoC2': 0.0, 'lipoC3S1': 3.97, 'temp': 26.13, 'lipoC3S3': 12.05, 'lipoC3S2': 7.95, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 5.32, 'datetime': '2018-10-03 16:58:39.916115', 'mgs': 0, 'volt': 1.0156, 'depth': 3.369, 'time': 6, 'pitch': -8.99, 'roll': 0.5, 'pres': 208}
{'lipoC2': 0.0, 'lipoC3S1': 3.97, 'temp': 26.13, 'lipoC3S3': 12.05, 'lipoC3S2': 7.94, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 5.37, 'datetime': '2018-10-03 16:58:40.019225', 'mgs': 0, 'volt': 1.0156, 'depth': 3.369, 'time': 6, 'pitch': -8.99, 'roll': 0.5, 'pres': 208}
{'lipoC2': 0.0, 'lipoC3S1': 3.97, 'temp': 26.13, 'lipoC3S3': 12.05, 'lipoC3S2': 7.94, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 5.43, 'datetime': '2018-10-03 16:58:40.123652', 'mgs': 0, 'volt': 1.0156, 'depth': 3.369, 'time': 6, 'pitch': -9.06, 'roll': 0.52, 'pres': 208}
{'lipoC2': 0.0, 'lipoC3S1': 3.97, 'temp': 26.13, 'lipoC3S3': 12.05, 'lipoC3S2': 7.94, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 5.5, 'datetime': '2018-10-03 16:58:40.227130', 'mgs': 0, 'volt': 1.0156, 'depth': 3.369, 'time': 6, 'pitch': -9.15, 'roll': 0.51, 'pres': 208}
{'lipoC2': 0.0, 'lipoC3S1': 3.97, 'temp': 26.13, 'lipoC3S3': 12.05, 'lipoC3S2': 7.95, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 5.59, 'datetime': '2018-10-03 16:58:40.333963', 'mgs': 0, 'volt': 1.0156, 'depth': 3.369, 'time': 6, 'pitch': -9.27, 'roll': 0.51, 'pres': 208}
{'lipoC2': 0.0, 'lipoC3S1': 3.97, 'temp': 26.13, 'lipoC3S3': 12.05, 'lipoC3S2': 7.94, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 5.69, 'datetime': '2018-10-03 16:58:40.434780', 'mgs': 0, 'volt': 1.0205, 'depth': 3.445, 'time': 6, 'pitch': -9.36, 'roll': 0.51, 'pres': 209}
{'lipoC2': 0.0, 'lipoC3S1': 3.97, 'temp': 26.13, 'lipoC3S3': 12.05, 'lipoC3S2': 7.95, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 5.81, 'datetime': '2018-10-03 16:58:40.538293', 'mgs': 0, 'volt': 1.0156, 'depth': 3.369, 'time': 6, 'pitch': -9.42, 'roll': 0.48, 'pres': 208}
{'lipoC2': 0.0, 'lipoC3S1': 3.97, 'temp': 26.13, 'lipoC3S3': 12.05, 'lipoC3S2': 7.95, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 5.94, 'datetime': '2018-10-03 16:58:40.641492', 'mgs': 0, 'volt': 1.0156, 'depth': 3.369, 'time': 6, 'pitch': -9.42, 'roll': 0.49, 'pres': 208}
{'lipoC2': 0.0, 'lipoC3S1': 3.97, 'temp': 26.13, 'lipoC3S3': 12.05, 'lipoC3S2': 7.94, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 6.08, 'datetime': '2018-10-03 16:58:40.745849', 'mgs': 0, 'volt': 1.0205, 'depth': 3.445, 'time': 7, 'pitch': -9.42, 'roll': 0.48, 'pres': 209}
{'lipoC2': 0.0, 'lipoC3S1': 3.97, 'temp': 26.13, 'lipoC3S3': 12.05, 'lipoC3S2': 7.94, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 6.26, 'datetime': '2018-10-03 16:58:40.849375', 'mgs': 0, 'volt': 1.0205, 'depth': 3.445, 'time': 7, 'pitch': -9.31, 'roll': 0.48, 'pres': 209}
{'lipoC2': 0.0, 'lipoC3S1': 3.97, 'temp': 26.13, 'lipoC3S3': 12.05, 'lipoC3S2': 7.95, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 6.51, 'datetime': '2018-10-03 16:58:40.952991', 'mgs': 0, 'volt': 1.0205, 'depth': 3.445, 'time': 7, 'pitch': -8.75, 'roll': 0.47, 'pres': 209}
{'lipoC2': 0.0, 'lipoC3S1': 3.97, 'temp': 26.06, 'lipoC3S3': 12.05, 'lipoC3S2': 7.95, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 6.77, 'datetime': '2018-10-03 16:58:41.047154', 'mgs': 0, 'volt': 1.0205, 'depth': 3.445, 'time': 7, 'pitch': -8.11, 'roll': 0.48, 'pres': 209}
{'lipoC2': 0.0, 'lipoC3S1': 3.97, 'temp': 26.06, 'lipoC3S3': 12.05, 'lipoC3S2': 7.95, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 7.09, 'datetime': '2018-10-03 16:58:41.154694', 'mgs': 0, 'volt': 1.0205, 'depth': 3.445, 'time': 7, 'pitch': -7.6, 'roll': 0.44, 'pres': 209}
{'lipoC2': 0.0, 'lipoC3S1': 3.97, 'temp': 26.13, 'lipoC3S3': 12.05, 'lipoC3S2': 7.95, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 7.53, 'datetime': '2018-10-03 16:58:41.259559', 'mgs': 0, 'volt': 1.0254, 'depth': 3.522, 'time': 7, 'pitch': -7.46, 'roll': 0.36, 'pres': 210}
{'lipoC2': 0.0, 'lipoC3S1': 3.97, 'temp': 26.13, 'lipoC3S3': 12.05, 'lipoC3S2': 7.95, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 8.04, 'datetime': '2018-10-03 16:58:41.362768', 'mgs': 0, 'volt': 1.0205, 'depth': 3.445, 'time': 7, 'pitch': -7.76, 'roll': 0.25, 'pres': 209}
