{'lipoC2': 7.78, 'lipoC3S1': 3.9, 'temp': 28.0, 'lipoC3S3': 11.81, 'lipoC3S2': 7.81, 'rot1': 229, 'rot0': 232, 'rot3': 125, 'rot2': 110, 'state': 'normal', 'yaw': -33.18, 'datetime': '2018-10-05 20:03:09.927908', 'mgs': 0, 'volt': 0.8398, 'depth': 0.623, 'time': 725, 'pitch': -18.2, 'roll': 0.24, 'pres': 172}
{'lipoC2': 7.77, 'lipoC3S1': 3.9, 'temp': 27.94, 'lipoC3S3': 11.8, 'lipoC3S2': 7.8, 'rot1': 229, 'rot0': 232, 'rot3': 125, 'rot2': 110, 'state': 'normal', 'yaw': -33.56, 'datetime': '2018-10-05 20:03:10.070670', 'mgs': 0, 'volt': 0.8398, 'depth': 0.623, 'time': 727, 'pitch': -18.35, 'roll': 0.36, 'pres': 172}
{'lipoC2': 7.77, 'lipoC3S1': 3.9, 'temp': 27.94, 'lipoC3S3': 11.81, 'lipoC3S2': 7.8, 'rot1': 229, 'rot0': 232, 'rot3': 125, 'rot2': 110, 'state': 'normal', 'yaw': -33.61, 'datetime': '2018-10-05 20:03:10.081783', 'mgs': 0, 'volt': 0.8398, 'depth': 0.623, 'time': 727, 'pitch': -18.18, 'roll': 0.44, 'pres': 172}
{'lipoC2': 7.77, 'lipoC3S1': 3.9, 'temp': 27.94, 'lipoC3S3': 11.8, 'lipoC3S2': 7.8, 'rot1': 229, 'rot0': 232, 'rot3': 125, 'rot2': 110, 'state': 'normal', 'yaw': -33.59, 'datetime': '2018-10-05 20:03:10.092264', 'mgs': 0, 'volt': 0.8398, 'depth': 0.623, 'time': 727, 'pitch': -18.09, 'roll': 0.4, 'pres': 172}
{'lipoC2': 7.77, 'lipoC3S1': 3.9, 'temp': 28.0, 'lipoC3S3': 11.81, 'lipoC3S2': 7.8, 'rot1': 229, 'rot0': 232, 'rot3': 125, 'rot2': 110, 'state': 'normal', 'yaw': -33.57, 'datetime': '2018-10-05 20:03:10.102610', 'mgs': 0, 'volt': 0.8398, 'depth': 0.623, 'time': 727, 'pitch': -18.12, 'roll': 0.35, 'pres': 172}
{'lipoC2': 7.77, 'lipoC3S1': 3.9, 'temp': 28.0, 'lipoC3S3': 11.81, 'lipoC3S2': 7.8, 'rot1': 229, 'rot0': 232, 'rot3': 125, 'rot2': 110, 'state': 'normal', 'yaw': -33.57, 'datetime': '2018-10-05 20:03:10.112902', 'mgs': 0, 'volt': 0.8398, 'depth': 0.623, 'time': 727, 'pitch': -18.22, 'roll': 0.31, 'pres': 172}
{'lipoC2': 7.77, 'lipoC3S1': 3.9, 'temp': 28.0, 'lipoC3S3': 11.81, 'lipoC3S2': 7.8, 'rot1': 229, 'rot0': 232, 'rot3': 125, 'rot2': 110, 'state': 'normal', 'yaw': -33.55, 'datetime': '2018-10-05 20:03:10.123029', 'mgs': 0, 'volt': 0.8398, 'depth': 0.623, 'time': 727, 'pitch': -18.35, 'roll': 0.28, 'pres': 172}
{'lipoC2': 7.77, 'lipoC3S1': 3.9, 'temp': 28.0, 'lipoC3S3': 11.8, 'lipoC3S2': 7.8, 'rot1': 229, 'rot0': 232, 'rot3': 125, 'rot2': 110, 'state': 'normal', 'yaw': -33.55, 'datetime': '2018-10-05 20:03:10.133318', 'mgs': 0, 'volt': 0.8398, 'depth': 0.623, 'time': 727, 'pitch': -18.39, 'roll': 0.25, 'pres': 172}
{'lipoC2': 7.77, 'lipoC3S1': 3.9, 'temp': 28.0, 'lipoC3S3': 11.8, 'lipoC3S2': 7.8, 'rot1': 229, 'rot0': 232, 'rot3': 125, 'rot2': 110, 'state': 'normal', 'yaw': -33.53, 'datetime': '2018-10-05 20:03:10.143585', 'mgs': 0, 'volt': 0.8398, 'depth': 0.623, 'time': 727, 'pitch': -18.34, 'roll': 0.25, 'pres': 172}
{'lipoC2': 7.77, 'lipoC3S1': 3.9, 'temp': 27.94, 'lipoC3S3': 11.8, 'lipoC3S2': 7.8, 'rot1': 229, 'rot0': 232, 'rot3': 125, 'rot2': 110, 'state': 'normal', 'yaw': -33.59, 'datetime': '2018-10-05 20:03:10.153867', 'mgs': 0, 'volt': 0.8398, 'depth': 0.623, 'time': 727, 'pitch': -18.22, 'roll': 0.26, 'pres': 172}
{'lipoC2': 7.77, 'lipoC3S1': 3.9, 'temp': 27.94, 'lipoC3S3': 11.81, 'lipoC3S2': 7.8, 'rot1': 229, 'rot0': 232, 'rot3': 125, 'rot2': 110, 'state': 'normal', 'yaw': -33.65, 'datetime': '2018-10-05 20:03:10.164029', 'mgs': 0, 'volt': 0.8398, 'depth': 0.623, 'time': 728, 'pitch': -18.12, 'roll': 0.25, 'pres': 172}
{'lipoC2': 7.77, 'lipoC3S1': 3.9, 'temp': 27.94, 'lipoC3S3': 11.8, 'lipoC3S2': 7.8, 'rot1': 229, 'rot0': 232, 'rot3': 125, 'rot2': 110, 'state': 'normal', 'yaw': -33.73, 'datetime': '2018-10-05 20:03:10.175244', 'mgs': 0, 'volt': 0.8398, 'depth': 0.623, 'time': 728, 'pitch': -18.12, 'roll': 0.24, 'pres': 172}
{'lipoC2': 7.77, 'lipoC3S1': 3.9, 'temp': 27.94, 'lipoC3S3': 11.81, 'lipoC3S2': 7.8, 'rot1': 229, 'rot0': 232, 'rot3': 125, 'rot2': 110, 'state': 'normal', 'yaw': -33.82, 'datetime': '2018-10-05 20:03:10.187393', 'mgs': 0, 'volt': 0.8398, 'depth': 0.623, 'time': 728, 'pitch': -18.23, 'roll': 0.26, 'pres': 172}
{'lipoC2': 7.77, 'lipoC3S1': 3.9, 'temp': 28.0, 'lipoC3S3': 11.81, 'lipoC3S2': 7.8, 'rot1': 229, 'rot0': 232, 'rot3': 125, 'rot2': 110, 'state': 'normal', 'yaw': -33.92, 'datetime': '2018-10-05 20:03:10.291802', 'mgs': 0, 'volt': 0.8398, 'depth': 0.623, 'time': 728, 'pitch': -18.36, 'roll': 0.3, 'pres': 172}
{'lipoC2': 7.77, 'lipoC3S1': 3.9, 'temp': 28.0, 'lipoC3S3': 11.81, 'lipoC3S2': 7.8, 'rot1': 229, 'rot0': 232, 'rot3': 125, 'rot2': 110, 'state': 'normal', 'yaw': -33.99, 'datetime': '2018-10-05 20:03:10.397390', 'mgs': 0, 'volt': 0.8398, 'depth': 0.623, 'time': 728, 'pitch': -18.36, 'roll': 0.32, 'pres': 172}
{'lipoC2': 7.77, 'lipoC3S1': 3.9, 'temp': 28.0, 'lipoC3S3': 11.81, 'lipoC3S2': 7.8, 'rot1': 229, 'rot0': 232, 'rot3': 125, 'rot2': 110, 'state': 'normal', 'yaw': -33.99, 'datetime': '2018-10-05 20:03:10.501747', 'mgs': 0, 'volt': 0.8398, 'depth': 0.623, 'time': 728, 'pitch': -18.36, 'roll': 0.32, 'pres': 172}
{'lipoC2': 7.77, 'lipoC3S1': 3.9, 'temp': 28.0, 'lipoC3S3': 11.8, 'lipoC3S2': 7.8, 'rot1': 229, 'rot0': 232, 'rot3': 125, 'rot2': 110, 'state': 'normal', 'yaw': -34.0, 'datetime': '2018-10-05 20:03:10.607399', 'mgs': 0, 'volt': 0.8398, 'depth': 0.623, 'time': 728, 'pitch': -18.29, 'roll': 0.32, 'pres': 172}
{'lipoC2': 7.77, 'lipoC3S1': 3.9, 'temp': 28.0, 'lipoC3S3': 11.81, 'lipoC3S2': 7.8, 'rot1': 229, 'rot0': 232, 'rot3': 125, 'rot2': 110, 'state': 'normal', 'yaw': -34.0, 'datetime': '2018-10-05 20:03:10.716072', 'mgs': 0, 'volt': 0.8398, 'depth': 0.623, 'time': 728, 'pitch': -18.24, 'roll': 0.33, 'pres': 172}
{'lipoC2': 7.77, 'lipoC3S1': 3.9, 'temp': 28.0, 'lipoC3S3': 11.81, 'lipoC3S2': 7.8, 'rot1': 229, 'rot0': 232, 'rot3': 125, 'rot2': 110, 'state': 'normal', 'yaw': -33.98, 'datetime': '2018-10-05 20:03:10.820335', 'mgs': 0, 'volt': 0.8398, 'depth': 0.623, 'time': 728, 'pitch': -18.25, 'roll': 0.29, 'pres': 172}
{'lipoC2': 7.77, 'lipoC3S1': 3.9, 'temp': 28.0, 'lipoC3S3': 11.8, 'lipoC3S2': 7.8, 'rot1': 229, 'rot0': 232, 'rot3': 125, 'rot2': 110, 'state': 'normal', 'yaw': -33.95, 'datetime': '2018-10-05 20:03:10.931300', 'mgs': 0, 'volt': 0.8398, 'depth': 0.623, 'time': 729, 'pitch': -18.25, 'roll': 0.22, 'pres': 172}
{'lipoC2': 7.77, 'lipoC3S1': 3.9, 'temp': 27.94, 'lipoC3S3': 11.8, 'lipoC3S2': 7.8, 'rot1': 229, 'rot0': 232, 'rot3': 125, 'rot2': 110, 'state': 'normal', 'yaw': -33.96, 'datetime': '2018-10-05 20:03:11.035782', 'mgs': 0, 'volt': 0.8398, 'depth': 0.623, 'time': 729, 'pitch': -18.32, 'roll': 0.22, 'pres': 172}
{'lipoC2': 7.77, 'lipoC3S1': 3.9, 'temp': 27.94, 'lipoC3S3': 11.81, 'lipoC3S2': 7.8, 'rot1': 229, 'rot0': 232, 'rot3': 125, 'rot2': 110, 'state': 'normal', 'yaw': -33.95, 'datetime': '2018-10-05 20:03:11.141183', 'mgs': 0, 'volt': 0.8398, 'depth': 0.623, 'time': 729, 'pitch': -18.33, 'roll': 0.25, 'pres': 172}
{'lipoC2': 7.77, 'lipoC3S1': 3.9, 'temp': 27.94, 'lipoC3S3': 11.8, 'lipoC3S2': 7.8, 'rot1': 229, 'rot0': 232, 'rot3': 125, 'rot2': 110, 'state': 'normal', 'yaw': -33.95, 'datetime': '2018-10-05 20:03:11.245427', 'mgs': 0, 'volt': 0.8398, 'depth': 0.623, 'time': 729, 'pitch': -18.33, 'roll': 0.38, 'pres': 172}
{'lipoC2': 7.77, 'lipoC3S1': 3.9, 'temp': 27.94, 'lipoC3S3': 11.81, 'lipoC3S2': 7.8, 'rot1': 229, 'rot0': 232, 'rot3': 125, 'rot2': 110, 'state': 'normal', 'yaw': -34.03, 'datetime': '2018-10-05 20:03:11.350742', 'mgs': 0, 'volt': 0.8398, 'depth': 0.623, 'time': 729, 'pitch': -18.31, 'roll': 0.52, 'pres': 172}
{'lipoC2': 7.77, 'lipoC3S1': 3.9, 'temp': 27.94, 'lipoC3S3': 11.8, 'lipoC3S2': 7.8, 'rot1': 229, 'rot0': 232, 'rot3': 125, 'rot2': 110, 'state': 'normal', 'yaw': -34.1, 'datetime': '2018-10-05 20:03:11.454842', 'mgs': 0, 'volt': 0.8398, 'depth': 0.623, 'time': 729, 'pitch': -18.22, 'roll': 0.6, 'pres': 172}
{'lipoC2': 7.77, 'lipoC3S1': 3.9, 'temp': 27.94, 'lipoC3S3': 11.8, 'lipoC3S2': 7.8, 'rot1': 229, 'rot0': 232, 'rot3': 125, 'rot2': 110, 'state': 'normal', 'yaw': -34.18, 'datetime': '2018-10-05 20:03:11.560444', 'mgs': 0, 'volt': 0.8398, 'depth': 0.623, 'time': 729, 'pitch': -18.17, 'roll': 0.57, 'pres': 172}
{'lipoC2': 7.77, 'lipoC3S1': 3.9, 'temp': 27.94, 'lipoC3S3': 11.8, 'lipoC3S2': 7.8, 'rot1': 229, 'rot0': 232, 'rot3': 125, 'rot2': 110, 'state': 'normal', 'yaw': -34.27, 'datetime': '2018-10-05 20:03:11.664783', 'mgs': 0, 'volt': 0.8447, 'depth': 0.699, 'time': 729, 'pitch': -18.19, 'roll': 0.54, 'pres': 173}
{'lipoC2': 7.77, 'lipoC3S1': 3.9, 'temp': 27.94, 'lipoC3S3': 11.81, 'lipoC3S2': 7.8, 'rot1': 229, 'rot0': 232, 'rot3': 125, 'rot2': 110, 'state': 'normal', 'yaw': -34.36, 'datetime': '2018-10-05 20:03:11.770556', 'mgs': 0, 'volt': 0.8398, 'depth': 0.623, 'time': 729, 'pitch': -18.31, 'roll': 0.53, 'pres': 172}
{'lipoC2': 7.77, 'lipoC3S1': 3.9, 'temp': 27.94, 'lipoC3S3': 11.8, 'lipoC3S2': 7.8, 'rot1': 229, 'rot0': 232, 'rot3': 125, 'rot2': 110, 'state': 'normal', 'yaw': -34.44, 'datetime': '2018-10-05 20:03:11.874850', 'mgs': 0, 'volt': 0.8398, 'depth': 0.623, 'time': 729, 'pitch': -18.39, 'roll': 0.51, 'pres': 172}
{'lipoC2': 7.77, 'lipoC3S1': 3.9, 'temp': 28.0, 'lipoC3S3': 11.8, 'lipoC3S2': 7.8, 'rot1': 229, 'rot0': 232, 'rot3': 125, 'rot2': 110, 'state': 'normal', 'yaw': -34.49, 'datetime': '2018-10-05 20:03:11.979286', 'mgs': 0, 'volt': 0.8398, 'depth': 0.623, 'time': 730, 'pitch': -18.4, 'roll': 0.48, 'pres': 172}
{'lipoC2': 7.78, 'lipoC3S1': 3.9, 'temp': 28.0, 'lipoC3S3': 11.8, 'lipoC3S2': 7.8, 'rot1': 229, 'rot0': 232, 'rot3': 125, 'rot2': 110, 'state': 'normal', 'yaw': -34.48, 'datetime': '2018-10-05 20:03:12.084198', 'mgs': 0, 'volt': 0.8398, 'depth': 0.623, 'time': 730, 'pitch': -18.4, 'roll': 0.43, 'pres': 172}
{'lipoC2': 7.77, 'lipoC3S1': 3.9, 'temp': 28.0, 'lipoC3S3': 11.8, 'lipoC3S2': 7.8, 'rot1': 229, 'rot0': 232, 'rot3': 125, 'rot2': 110, 'state': 'normal', 'yaw': -34.45, 'datetime': '2018-10-05 20:03:12.188891', 'mgs': 0, 'volt': 0.8398, 'depth': 0.623, 'time': 730, 'pitch': -18.31, 'roll': 0.38, 'pres': 172}
{'lipoC2': 7.77, 'lipoC3S1': 3.9, 'temp': 27.94, 'lipoC3S3': 11.81, 'lipoC3S2': 7.8, 'rot1': 229, 'rot0': 232, 'rot3': 125, 'rot2': 110, 'state': 'normal', 'yaw': -34.44, 'datetime': '2018-10-05 20:03:12.293995', 'mgs': 0, 'volt': 0.835, 'depth': 0.546, 'time': 730, 'pitch': -18.2, 'roll': 0.32, 'pres': 171}
{'lipoC2': 7.77, 'lipoC3S1': 3.9, 'temp': 27.94, 'lipoC3S3': 11.8, 'lipoC3S2': 7.8, 'rot1': 229, 'rot0': 232, 'rot3': 125, 'rot2': 110, 'state': 'normal', 'yaw': -34.42, 'datetime': '2018-10-05 20:03:12.398330', 'mgs': 0, 'volt': 0.8398, 'depth': 0.623, 'time': 730, 'pitch': -18.11, 'roll': 0.26, 'pres': 172}
{'lipoC2': 7.77, 'lipoC3S1': 3.9, 'temp': 27.94, 'lipoC3S3': 11.81, 'lipoC3S2': 7.8, 'rot1': 229, 'rot0': 232, 'rot3': 125, 'rot2': 110, 'state': 'normal', 'yaw': -34.4, 'datetime': '2018-10-05 20:03:12.504132', 'mgs': 0, 'volt': 0.8398, 'depth': 0.623, 'time': 730, 'pitch': -18.08, 'roll': 0.21, 'pres': 172}
{'lipoC2': 7.77, 'lipoC3S1': 3.9, 'temp': 27.94, 'lipoC3S3': 11.8, 'lipoC3S2': 7.8, 'rot1': 229, 'rot0': 232, 'rot3': 125, 'rot2': 110, 'state': 'normal', 'yaw': -34.4, 'datetime': '2018-10-05 20:03:12.608425', 'mgs': 0, 'volt': 0.8398, 'depth': 0.623, 'time': 730, 'pitch': -18.07, 'roll': 0.22, 'pres': 172}
{'lipoC2': 7.77, 'lipoC3S1': 3.9, 'temp': 28.0, 'lipoC3S3': 11.8, 'lipoC3S2': 7.8, 'rot1': 229, 'rot0': 232, 'rot3': 125, 'rot2': 110, 'state': 'normal', 'yaw': -34.4, 'datetime': '2018-10-05 20:03:12.713944', 'mgs': 0, 'volt': 0.8398, 'depth': 0.623, 'time': 730, 'pitch': -18.16, 'roll': 0.3, 'pres': 172}
{'lipoC2': 7.77, 'lipoC3S1': 3.9, 'temp': 28.0, 'lipoC3S3': 11.8, 'lipoC3S2': 7.8, 'rot1': 229, 'rot0': 232, 'rot3': 125, 'rot2': 110, 'state': 'normal', 'yaw': -34.41, 'datetime': '2018-10-05 20:03:12.820847', 'mgs': 0, 'volt': 0.8398, 'depth': 0.623, 'time': 730, 'pitch': -18.28, 'roll': 0.42, 'pres': 172}
{'lipoC2': 7.77, 'lipoC3S1': 3.9, 'temp': 28.0, 'lipoC3S3': 11.8, 'lipoC3S2': 7.8, 'rot1': 229, 'rot0': 232, 'rot3': 125, 'rot2': 110, 'state': 'normal', 'yaw': -34.41, 'datetime': '2018-10-05 20:03:12.923931', 'mgs': 0, 'volt': 0.8398, 'depth': 0.623, 'time': 731, 'pitch': -18.33, 'roll': 0.54, 'pres': 172}
{'lipoC2': 7.77, 'lipoC3S1': 3.9, 'temp': 27.94, 'lipoC3S3': 11.8, 'lipoC3S2': 7.8, 'rot1': 229, 'rot0': 232, 'rot3': 125, 'rot2': 110, 'state': 'normal', 'yaw': -34.41, 'datetime': '2018-10-05 20:03:13.028172', 'mgs': 0, 'volt': 0.8398, 'depth': 0.623, 'time': 731, 'pitch': -18.33, 'roll': 0.6, 'pres': 172}
{'lipoC2': 7.77, 'lipoC3S1': 3.9, 'temp': 27.94, 'lipoC3S3': 11.8, 'lipoC3S2': 7.8, 'rot1': 229, 'rot0': 232, 'rot3': 125, 'rot2': 110, 'state': 'normal', 'yaw': -34.41, 'datetime': '2018-10-05 20:03:13.132484', 'mgs': 0, 'volt': 0.8398, 'depth': 0.623, 'time': 731, 'pitch': -18.32, 'roll': 0.58, 'pres': 172}
{'lipoC2': 7.77, 'lipoC3S1': 3.9, 'temp': 27.94, 'lipoC3S3': 11.8, 'lipoC3S2': 7.8, 'rot1': 229, 'rot0': 232, 'rot3': 125, 'rot2': 110, 'state': 'normal', 'yaw': -34.39, 'datetime': '2018-10-05 20:03:13.237204', 'mgs': 0, 'volt': 0.8398, 'depth': 0.623, 'time': 731, 'pitch': -18.3, 'roll': 0.52, 'pres': 172}
{'lipoC2': 7.77, 'lipoC3S1': 3.9, 'temp': 27.94, 'lipoC3S3': 11.81, 'lipoC3S2': 7.8, 'rot1': 229, 'rot0': 232, 'rot3': 125, 'rot2': 110, 'state': 'normal', 'yaw': -34.38, 'datetime': '2018-10-05 20:03:13.341465', 'mgs': 0, 'volt': 0.8398, 'depth': 0.623, 'time': 731, 'pitch': -18.29, 'roll': 0.47, 'pres': 172}
{'lipoC2': 7.77, 'lipoC3S1': 3.9, 'temp': 27.94, 'lipoC3S3': 11.8, 'lipoC3S2': 7.8, 'rot1': 229, 'rot0': 232, 'rot3': 125, 'rot2': 110, 'state': 'normal', 'yaw': -34.36, 'datetime': '2018-10-05 20:03:13.447240', 'mgs': 0, 'volt': 0.8398, 'depth': 0.623, 'time': 731, 'pitch': -18.29, 'roll': 0.44, 'pres': 172}
{'lipoC2': 7.77, 'lipoC3S1': 3.9, 'temp': 27.94, 'lipoC3S3': 11.81, 'lipoC3S2': 7.8, 'rot1': 229, 'rot0': 232, 'rot3': 125, 'rot2': 110, 'state': 'normal', 'yaw': -34.35, 'datetime': '2018-10-05 20:03:13.551361', 'mgs': 0, 'volt': 0.8398, 'depth': 0.623, 'time': 731, 'pitch': -18.28, 'roll': 0.39, 'pres': 172}
{'lipoC2': 7.77, 'lipoC3S1': 3.9, 'temp': 27.94, 'lipoC3S3': 11.8, 'lipoC3S2': 7.8, 'rot1': 229, 'rot0': 232, 'rot3': 125, 'rot2': 110, 'state': 'normal', 'yaw': -34.36, 'datetime': '2018-10-05 20:03:13.656841', 'mgs': 0, 'volt': 0.8398, 'depth': 0.623, 'time': 731, 'pitch': -18.28, 'roll': 0.37, 'pres': 172}
{'lipoC2': 7.77, 'lipoC3S1': 3.9, 'temp': 27.94, 'lipoC3S3': 11.8, 'lipoC3S2': 7.8, 'rot1': 229, 'rot0': 232, 'rot3': 125, 'rot2': 110, 'state': 'normal', 'yaw': -34.44, 'datetime': '2018-10-05 20:03:13.761238', 'mgs': 0, 'volt': 0.8398, 'depth': 0.623, 'time': 731, 'pitch': -18.29, 'roll': 0.35, 'pres': 172}
{'lipoC2': 7.77, 'lipoC3S1': 3.9, 'temp': 27.94, 'lipoC3S3': 11.8, 'lipoC3S2': 7.8, 'rot1': 229, 'rot0': 232, 'rot3': 125, 'rot2': 110, 'state': 'normal', 'yaw': -34.43, 'datetime': '2018-10-05 20:03:13.866785', 'mgs': 0, 'volt': 0.8398, 'depth': 0.623, 'time': 731, 'pitch': -18.28, 'roll': 0.33, 'pres': 172}
{'lipoC2': 7.77, 'lipoC3S1': 3.9, 'temp': 27.88, 'lipoC3S3': 11.8, 'lipoC3S2': 7.8, 'rot1': 229, 'rot0': 232, 'rot3': 125, 'rot2': 110, 'state': 'normal', 'yaw': -34.43, 'datetime': '2018-10-05 20:03:13.971114', 'mgs': 0, 'volt': 0.8398, 'depth': 0.623, 'time': 732, 'pitch': -18.27, 'roll': 0.29, 'pres': 172}
{'lipoC2': 7.77, 'lipoC3S1': 3.9, 'temp': 27.88, 'lipoC3S3': 11.81, 'lipoC3S2': 7.8, 'rot1': 229, 'rot0': 232, 'rot3': 125, 'rot2': 110, 'state': 'normal', 'yaw': -34.42, 'datetime': '2018-10-05 20:03:14.076715', 'mgs': 0, 'volt': 0.8398, 'depth': 0.623, 'time': 732, 'pitch': -18.26, 'roll': 0.32, 'pres': 172}
{'lipoC2': 7.77, 'lipoC3S1': 3.9, 'temp': 27.94, 'lipoC3S3': 11.8, 'lipoC3S2': 7.8, 'rot1': 229, 'rot0': 232, 'rot3': 125, 'rot2': 110, 'state': 'normal', 'yaw': -34.41, 'datetime': '2018-10-05 20:03:14.181035', 'mgs': 0, 'volt': 0.8398, 'depth': 0.623, 'time': 732, 'pitch': -18.22, 'roll': 0.36, 'pres': 172}
{'lipoC2': 7.77, 'lipoC3S1': 3.9, 'temp': 27.94, 'lipoC3S3': 11.8, 'lipoC3S2': 7.8, 'rot1': 229, 'rot0': 232, 'rot3': 125, 'rot2': 110, 'state': 'normal', 'yaw': -34.41, 'datetime': '2018-10-05 20:03:14.285410', 'mgs': 0, 'volt': 0.8398, 'depth': 0.623, 'time': 732, 'pitch': -18.17, 'roll': 0.36, 'pres': 172}
{'lipoC2': 7.77, 'lipoC3S1': 3.9, 'temp': 27.94, 'lipoC3S3': 11.8, 'lipoC3S2': 7.8, 'rot1': 229, 'rot0': 232, 'rot3': 125, 'rot2': 110, 'state': 'normal', 'yaw': -34.41, 'datetime': '2018-10-05 20:03:14.390166', 'mgs': 0, 'volt': 0.8398, 'depth': 0.623, 'time': 732, 'pitch': -18.16, 'roll': 0.33, 'pres': 172}
