{'lipoC2': 0.0, 'lipoC3S1': 3.9, 'temp': 26.56, 'lipoC3S3': 11.79, 'lipoC3S2': 7.76, 'rot1': 800, 'rot0': 831, 'rot3': 1264, 'rot2': 1309, 'state': 'normal', 'yaw': 9.63, 'datetime': '2018-10-03 17:38:22.455821', 'mgs': 0, 'volt': 0.8838, 'depth': 1.309, 'time': 491, 'pitch': -11.49, 'roll': -85.28, 'pres': 181}
{'lipoC2': 0.0, 'lipoC3S1': 3.9, 'temp': 26.44, 'lipoC3S3': 11.81, 'lipoC3S2': 7.8, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.52, 'datetime': '2018-10-03 17:38:23.486632', 'mgs': 0, 'volt': 0.9375, 'depth': 2.148, 'time': 3, 'pitch': -4.32, 'roll': -85.21, 'pres': 192}
{'lipoC2': 0.0, 'lipoC3S1': 3.9, 'temp': 26.5, 'lipoC3S3': 11.81, 'lipoC3S2': 7.8, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.53, 'datetime': '2018-10-03 17:38:23.589848', 'mgs': 0, 'volt': 0.9375, 'depth': 2.148, 'time': 3, 'pitch': -4.29, 'roll': -85.21, 'pres': 192}
{'lipoC2': 0.0, 'lipoC3S1': 3.9, 'temp': 26.5, 'lipoC3S3': 11.81, 'lipoC3S2': 7.81, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.62, 'datetime': '2018-10-03 17:38:23.693779', 'mgs': 0, 'volt': 0.9375, 'depth': 2.148, 'time': 3, 'pitch': -4.29, 'roll': -85.22, 'pres': 192}
{'lipoC2': 0.0, 'lipoC3S1': 3.9, 'temp': 26.5, 'lipoC3S3': 11.8, 'lipoC3S2': 7.8, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.73, 'datetime': '2018-10-03 17:38:23.797210', 'mgs': 0, 'volt': 0.9424, 'depth': 2.225, 'time': 3, 'pitch': -4.3, 'roll': -85.23, 'pres': 193}
{'lipoC2': 0.0, 'lipoC3S1': 3.9, 'temp': 26.5, 'lipoC3S3': 11.8, 'lipoC3S2': 7.8, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.81, 'datetime': '2018-10-03 17:38:23.901443', 'mgs': 0, 'volt': 0.9473, 'depth': 2.301, 'time': 3, 'pitch': -4.31, 'roll': -85.3, 'pres': 194}
{'lipoC2': 0.0, 'lipoC3S1': 3.9, 'temp': 26.5, 'lipoC3S3': 11.8, 'lipoC3S2': 7.8, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.84, 'datetime': '2018-10-03 17:38:24.005024', 'mgs': 0, 'volt': 0.9473, 'depth': 2.301, 'time': 3, 'pitch': -4.31, 'roll': -85.36, 'pres': 194}
{'lipoC2': 0.0, 'lipoC3S1': 3.9, 'temp': 26.5, 'lipoC3S3': 11.8, 'lipoC3S2': 7.8, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.84, 'datetime': '2018-10-03 17:38:24.108099', 'mgs': 0, 'volt': 0.9521, 'depth': 2.377, 'time': 3, 'pitch': -4.32, 'roll': -85.42, 'pres': 195}
{'lipoC2': 0.0, 'lipoC3S1': 3.9, 'temp': 26.5, 'lipoC3S3': 11.81, 'lipoC3S2': 7.8, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.84, 'datetime': '2018-10-03 17:38:24.212799', 'mgs': 0, 'volt': 0.9521, 'depth': 2.377, 'time': 4, 'pitch': -4.31, 'roll': -85.44, 'pres': 195}
{'lipoC2': 0.0, 'lipoC3S1': 3.9, 'temp': 26.56, 'lipoC3S3': 11.81, 'lipoC3S2': 7.8, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.84, 'datetime': '2018-10-03 17:38:24.316129', 'mgs': 0, 'volt': 0.957, 'depth': 2.454, 'time': 4, 'pitch': -4.31, 'roll': -85.45, 'pres': 196}
{'lipoC2': 0.0, 'lipoC3S1': 3.9, 'temp': 26.56, 'lipoC3S3': 11.8, 'lipoC3S2': 7.8, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.84, 'datetime': '2018-10-03 17:38:24.418100', 'mgs': 0, 'volt': 0.957, 'depth': 2.454, 'time': 4, 'pitch': -4.31, 'roll': -85.45, 'pres': 196}
{'lipoC2': 0.0, 'lipoC3S1': 3.9, 'temp': 26.56, 'lipoC3S3': 11.8, 'lipoC3S2': 7.8, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.84, 'datetime': '2018-10-03 17:38:24.523700', 'mgs': 0, 'volt': 0.9619, 'depth': 2.53, 'time': 4, 'pitch': -4.31, 'roll': -85.45, 'pres': 197}
{'lipoC2': 0.0, 'lipoC3S1': 3.9, 'temp': 26.56, 'lipoC3S3': 11.81, 'lipoC3S2': 7.8, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.84, 'datetime': '2018-10-03 17:38:24.627060', 'mgs': 0, 'volt': 0.9619, 'depth': 2.53, 'time': 4, 'pitch': -4.31, 'roll': -85.45, 'pres': 197}
{'lipoC2': 0.0, 'lipoC3S1': 3.9, 'temp': 26.56, 'lipoC3S3': 11.8, 'lipoC3S2': 7.8, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.93, 'datetime': '2018-10-03 17:38:24.730421', 'mgs': 0, 'volt': 0.9668, 'depth': 2.606, 'time': 4, 'pitch': -4.32, 'roll': -85.45, 'pres': 198}
{'lipoC2': 0.0, 'lipoC3S1': 3.9, 'temp': 26.5, 'lipoC3S3': 11.8, 'lipoC3S2': 7.8, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 1.07, 'datetime': '2018-10-03 17:38:24.834661', 'mgs': 0, 'volt': 0.9668, 'depth': 2.606, 'time': 4, 'pitch': -4.33, 'roll': -85.46, 'pres': 198}
{'lipoC2': 0.0, 'lipoC3S1': 3.9, 'temp': 26.5, 'lipoC3S3': 11.8, 'lipoC3S2': 7.8, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 1.24, 'datetime': '2018-10-03 17:38:24.938242', 'mgs': 0, 'volt': 0.9717, 'depth': 2.682, 'time': 4, 'pitch': -4.34, 'roll': -85.48, 'pres': 199}
{'lipoC2': 0.0, 'lipoC3S1': 3.9, 'temp': 26.5, 'lipoC3S3': 11.8, 'lipoC3S2': 7.8, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 1.38, 'datetime': '2018-10-03 17:38:25.041370', 'mgs': 0, 'volt': 0.9766, 'depth': 2.759, 'time': 4, 'pitch': -4.35, 'roll': -85.49, 'pres': 200}
{'lipoC2': 0.0, 'lipoC3S1': 3.9, 'temp': 26.5, 'lipoC3S3': 11.81, 'lipoC3S2': 7.8, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 1.47, 'datetime': '2018-10-03 17:38:25.144481', 'mgs': 0, 'volt': 0.9766, 'depth': 2.759, 'time': 4, 'pitch': -4.36, 'roll': -85.49, 'pres': 200}
{'lipoC2': 0.0, 'lipoC3S1': 3.9, 'temp': 26.56, 'lipoC3S3': 11.8, 'lipoC3S2': 7.8, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 1.47, 'datetime': '2018-10-03 17:38:25.248754', 'mgs': 0, 'volt': 0.9766, 'depth': 2.759, 'time': 5, 'pitch': -4.36, 'roll': -85.49, 'pres': 200}
{'lipoC2': 0.0, 'lipoC3S1': 3.9, 'temp': 26.56, 'lipoC3S3': 11.81, 'lipoC3S2': 7.8, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 1.47, 'datetime': '2018-10-03 17:38:25.351867', 'mgs': 0, 'volt': 0.9814, 'depth': 2.835, 'time': 5, 'pitch': -4.36, 'roll': -85.47, 'pres': 201}
{'lipoC2': 0.0, 'lipoC3S1': 3.9, 'temp': 26.56, 'lipoC3S3': 11.81, 'lipoC3S2': 7.8, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 1.47, 'datetime': '2018-10-03 17:38:25.456236', 'mgs': 0, 'volt': 0.9863, 'depth': 2.911, 'time': 5, 'pitch': -4.36, 'roll': -85.46, 'pres': 202}
{'lipoC2': 0.0, 'lipoC3S1': 3.9, 'temp': 26.44, 'lipoC3S3': 11.8, 'lipoC3S2': 7.8, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 1.47, 'datetime': '2018-10-03 17:38:25.559804', 'mgs': 0, 'volt': 0.9912, 'depth': 2.988, 'time': 5, 'pitch': -4.36, 'roll': -85.46, 'pres': 203}
{'lipoC2': 0.0, 'lipoC3S1': 3.9, 'temp': 26.44, 'lipoC3S3': 11.81, 'lipoC3S2': 7.8, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 1.49, 'datetime': '2018-10-03 17:38:25.665652', 'mgs': 0, 'volt': 0.9912, 'depth': 2.988, 'time': 5, 'pitch': -4.36, 'roll': -85.46, 'pres': 203}
{'lipoC2': 0.0, 'lipoC3S1': 3.9, 'temp': 26.56, 'lipoC3S3': 11.8, 'lipoC3S2': 7.8, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 1.5, 'datetime': '2018-10-03 17:38:25.763779', 'mgs': 0, 'volt': 0.9961, 'depth': 3.064, 'time': 5, 'pitch': -4.37, 'roll': -85.47, 'pres': 204}
{'lipoC2': 0.0, 'lipoC3S1': 3.9, 'temp': 26.56, 'lipoC3S3': 11.81, 'lipoC3S2': 7.8, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 1.5, 'datetime': '2018-10-03 17:38:25.869947', 'mgs': 0, 'volt': 0.9961, 'depth': 3.064, 'time': 5, 'pitch': -4.37, 'roll': -85.47, 'pres': 204}
{'lipoC2': 0.0, 'lipoC3S1': 3.9, 'temp': 26.5, 'lipoC3S3': 11.81, 'lipoC3S2': 7.81, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 1.5, 'datetime': '2018-10-03 17:38:25.974077', 'mgs': 0, 'volt': 1.001, 'depth': 3.14, 'time': 5, 'pitch': -4.37, 'roll': -85.47, 'pres': 205}
{'lipoC2': 0.0, 'lipoC3S1': 3.9, 'temp': 26.5, 'lipoC3S3': 11.81, 'lipoC3S2': 7.8, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 1.46, 'datetime': '2018-10-03 17:38:26.078642', 'mgs': 0, 'volt': 1.001, 'depth': 3.14, 'time': 5, 'pitch': -4.37, 'roll': -85.48, 'pres': 205}
{'lipoC2': 0.0, 'lipoC3S1': 3.9, 'temp': 26.5, 'lipoC3S3': 11.81, 'lipoC3S2': 7.8, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 1.44, 'datetime': '2018-10-03 17:38:26.181985', 'mgs': 0, 'volt': 1.0059, 'depth': 3.217, 'time': 6, 'pitch': -4.38, 'roll': -85.48, 'pres': 206}
{'lipoC2': 0.0, 'lipoC3S1': 3.9, 'temp': 26.5, 'lipoC3S3': 11.81, 'lipoC3S2': 7.81, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 1.44, 'datetime': '2018-10-03 17:38:26.285079', 'mgs': 0, 'volt': 1.0059, 'depth': 3.217, 'time': 6, 'pitch': -4.41, 'roll': -85.49, 'pres': 206}
{'lipoC2': 0.0, 'lipoC3S1': 3.9, 'temp': 26.5, 'lipoC3S3': 11.81, 'lipoC3S2': 7.8, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 1.44, 'datetime': '2018-10-03 17:38:26.389510', 'mgs': 0, 'volt': 1.0107, 'depth': 3.293, 'time': 6, 'pitch': -4.43, 'roll': -85.51, 'pres': 207}
{'lipoC2': 0.0, 'lipoC3S1': 3.9, 'temp': 26.5, 'lipoC3S3': 11.81, 'lipoC3S2': 7.8, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 1.45, 'datetime': '2018-10-03 17:38:26.493205', 'mgs': 0, 'volt': 1.0156, 'depth': 3.369, 'time': 6, 'pitch': -4.45, 'roll': -85.55, 'pres': 208}
{'lipoC2': 0.0, 'lipoC3S1': 3.9, 'temp': 26.5, 'lipoC3S3': 11.81, 'lipoC3S2': 7.8, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 1.19, 'datetime': '2018-10-03 17:38:26.596263', 'mgs': 0, 'volt': 1.0156, 'depth': 3.369, 'time': 6, 'pitch': -4.58, 'roll': -85.87, 'pres': 208}
{'lipoC2': 0.0, 'lipoC3S1': 3.9, 'temp': 26.56, 'lipoC3S3': 11.8, 'lipoC3S2': 7.8, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.75, 'datetime': '2018-10-03 17:38:26.699441', 'mgs': 0, 'volt': 1.0156, 'depth': 3.369, 'time': 6, 'pitch': -4.69, 'roll': -86.6, 'pres': 208}
{'lipoC2': 0.0, 'lipoC3S1': 3.9, 'temp': 26.56, 'lipoC3S3': 11.81, 'lipoC3S2': 7.8, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.7, 'datetime': '2018-10-03 17:38:26.802724', 'mgs': 0, 'volt': 1.0156, 'depth': 3.369, 'time': 6, 'pitch': -4.77, 'roll': -87.02, 'pres': 208}
{'lipoC2': 0.0, 'lipoC3S1': 3.9, 'temp': 26.56, 'lipoC3S3': 11.81, 'lipoC3S2': 7.81, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.82, 'datetime': '2018-10-03 17:38:26.905678', 'mgs': 0, 'volt': 1.0156, 'depth': 3.369, 'time': 6, 'pitch': -4.92, 'roll': -86.85, 'pres': 208}
{'lipoC2': 0.0, 'lipoC3S1': 3.9, 'temp': 26.5, 'lipoC3S3': 11.81, 'lipoC3S2': 7.8, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.96, 'datetime': '2018-10-03 17:38:27.008902', 'mgs': 0, 'volt': 1.0156, 'depth': 3.369, 'time': 6, 'pitch': -5.07, 'roll': -86.66, 'pres': 208}
{'lipoC2': 0.0, 'lipoC3S1': 3.9, 'temp': 26.5, 'lipoC3S3': 11.81, 'lipoC3S2': 7.81, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 1.12, 'datetime': '2018-10-03 17:38:27.111870', 'mgs': 0, 'volt': 1.0107, 'depth': 3.293, 'time': 6, 'pitch': -5.21, 'roll': -86.57, 'pres': 207}
{'lipoC2': 0.0, 'lipoC3S1': 3.9, 'temp': 26.5, 'lipoC3S3': 11.81, 'lipoC3S2': 7.81, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 1.31, 'datetime': '2018-10-03 17:38:27.215234', 'mgs': 0, 'volt': 1.0107, 'depth': 3.293, 'time': 7, 'pitch': -5.36, 'roll': -86.59, 'pres': 207}
{'lipoC2': 0.0, 'lipoC3S1': 3.9, 'temp': 26.5, 'lipoC3S3': 11.81, 'lipoC3S2': 7.8, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 1.52, 'datetime': '2018-10-03 17:38:27.318326', 'mgs': 0, 'volt': 1.0107, 'depth': 3.293, 'time': 7, 'pitch': -5.5, 'roll': -86.53, 'pres': 207}
