{'lipoC2': 7.25, 'lipoC3S1': 3.82, 'temp': 26.06, 'lipoC3S3': 11.55, 'lipoC3S2': 7.65, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 24.69, 'datetime': '2018-10-09 20:34:27.940172', 'mgs': 0, 'volt': 0.7813, 'depth': -0.293, 'time': 12, 'pitch': -3.69, 'roll': -0.94, 'pres': 160}
{'lipoC2': 7.25, 'lipoC3S1': 3.82, 'temp': 26.19, 'lipoC3S3': 11.55, 'lipoC3S2': 7.64, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 24.69, 'datetime': '2018-10-09 20:34:31.152458', 'mgs': 0, 'volt': 0.7861, 'depth': -0.217, 'time': 14, 'pitch': -3.69, 'roll': -0.94, 'pres': 161}
{'lipoC2': 7.25, 'lipoC3S1': 3.82, 'temp': 26.19, 'lipoC3S3': 11.55, 'lipoC3S2': 7.64, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 24.69, 'datetime': '2018-10-09 20:34:31.162230', 'mgs': 0, 'volt': 0.7813, 'depth': -0.293, 'time': 14, 'pitch': -3.69, 'roll': -0.94, 'pres': 160}
{'lipoC2': 7.25, 'lipoC3S1': 3.82, 'temp': 26.19, 'lipoC3S3': 11.55, 'lipoC3S2': 7.65, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 24.69, 'datetime': '2018-10-09 20:34:31.171962', 'mgs': 0, 'volt': 0.7861, 'depth': -0.217, 'time': 14, 'pitch': -3.69, 'roll': -0.94, 'pres': 161}
{'lipoC2': 7.25, 'lipoC3S1': 3.82, 'temp': 26.13, 'lipoC3S3': 11.55, 'lipoC3S2': 7.65, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 24.69, 'datetime': '2018-10-09 20:34:31.181699', 'mgs': 0, 'volt': 0.7861, 'depth': -0.217, 'time': 14, 'pitch': -3.69, 'roll': -0.94, 'pres': 161}
{'lipoC2': 7.25, 'lipoC3S1': 3.82, 'temp': 26.13, 'lipoC3S3': 11.55, 'lipoC3S2': 7.64, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 24.69, 'datetime': '2018-10-09 20:34:31.191434', 'mgs': 0, 'volt': 0.7861, 'depth': -0.217, 'time': 14, 'pitch': -3.69, 'roll': -0.94, 'pres': 161}
{'lipoC2': 7.25, 'lipoC3S1': 3.82, 'temp': 26.13, 'lipoC3S3': 11.55, 'lipoC3S2': 7.64, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 24.69, 'datetime': '2018-10-09 20:34:31.201175', 'mgs': 0, 'volt': 0.7861, 'depth': -0.217, 'time': 14, 'pitch': -3.69, 'roll': -0.94, 'pres': 161}
{'lipoC2': 7.25, 'lipoC3S1': 3.82, 'temp': 26.13, 'lipoC3S3': 11.55, 'lipoC3S2': 7.64, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 24.69, 'datetime': '2018-10-09 20:34:31.211001', 'mgs': 0, 'volt': 0.7813, 'depth': -0.293, 'time': 14, 'pitch': -3.69, 'roll': -0.94, 'pres': 160}
{'lipoC2': 7.25, 'lipoC3S1': 3.82, 'temp': 26.19, 'lipoC3S3': 11.55, 'lipoC3S2': 7.64, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 24.69, 'datetime': '2018-10-09 20:34:31.220755', 'mgs': 0, 'volt': 0.7813, 'depth': -0.293, 'time': 14, 'pitch': -3.69, 'roll': -0.94, 'pres': 160}
{'lipoC2': 7.25, 'lipoC3S1': 3.82, 'temp': 26.19, 'lipoC3S3': 11.55, 'lipoC3S2': 7.65, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 24.69, 'datetime': '2018-10-09 20:34:31.230529', 'mgs': 0, 'volt': 0.7813, 'depth': -0.293, 'time': 14, 'pitch': -3.69, 'roll': -0.94, 'pres': 160}
{'lipoC2': 7.25, 'lipoC3S1': 3.82, 'temp': 26.19, 'lipoC3S3': 11.55, 'lipoC3S2': 7.64, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 24.69, 'datetime': '2018-10-09 20:34:31.240312', 'mgs': 0, 'volt': 0.7861, 'depth': -0.217, 'time': 14, 'pitch': -3.69, 'roll': -0.94, 'pres': 161}
{'lipoC2': 7.25, 'lipoC3S1': 3.82, 'temp': 26.19, 'lipoC3S3': 11.55, 'lipoC3S2': 7.64, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 24.69, 'datetime': '2018-10-09 20:34:31.250047', 'mgs': 0, 'volt': 0.7861, 'depth': -0.217, 'time': 15, 'pitch': -3.69, 'roll': -0.94, 'pres': 161}
{'lipoC2': 7.25, 'lipoC3S1': 3.82, 'temp': 26.19, 'lipoC3S3': 11.55, 'lipoC3S2': 7.65, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 24.69, 'datetime': '2018-10-09 20:34:31.259953', 'mgs': 0, 'volt': 0.7813, 'depth': -0.293, 'time': 15, 'pitch': -3.69, 'roll': -0.94, 'pres': 160}
