{'lipoC2': 7.48, 'lipoC3S1': 3.89, 'temp': 30.31, 'lipoC3S3': 11.76, 'lipoC3S2': 7.79, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.0, 'datetime': '2018-10-10 01:00:08.442488', 'mgs': 0, 'volt': 0.8154, 'depth': 0.241, 'time': 1, 'pitch': -4.52, 'roll': -7.55, 'pres': 167}
{'lipoC2': 7.49, 'lipoC3S1': 3.89, 'temp': 30.31, 'lipoC3S3': 11.76, 'lipoC3S2': 7.79, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 3.22, 'datetime': '2018-10-10 01:00:08.895268', 'mgs': 0, 'volt': 0.8203, 'depth': 0.317, 'time': 2, 'pitch': -3.29, 'roll': 1.76, 'pres': 168}
{'lipoC2': 7.49, 'lipoC3S1': 3.89, 'temp': 30.31, 'lipoC3S3': 11.76, 'lipoC3S2': 7.79, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 3.75, 'datetime': '2018-10-10 01:00:08.998496', 'mgs': 0, 'volt': 0.8203, 'depth': 0.317, 'time': 2, 'pitch': -3.86, 'roll': 1.59, 'pres': 168}
{'lipoC2': 7.48, 'lipoC3S1': 3.89, 'temp': 30.31, 'lipoC3S3': 11.76, 'lipoC3S2': 7.79, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 4.49, 'datetime': '2018-10-10 01:00:09.103057', 'mgs': 0, 'volt': 0.8203, 'depth': 0.317, 'time': 2, 'pitch': -4.44, 'roll': 0.78, 'pres': 168}
{'lipoC2': 7.49, 'lipoC3S1': 3.89, 'temp': 30.31, 'lipoC3S3': 11.76, 'lipoC3S2': 7.79, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 5.02, 'datetime': '2018-10-10 01:00:09.206264', 'mgs': 0, 'volt': 0.8252, 'depth': 0.394, 'time': 2, 'pitch': -4.66, 'roll': -0.23, 'pres': 169}
{'lipoC2': 7.49, 'lipoC3S1': 3.89, 'temp': 30.31, 'lipoC3S3': 11.76, 'lipoC3S2': 7.79, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 4.54, 'datetime': '2018-10-10 01:00:09.310210', 'mgs': 0, 'volt': 0.8252, 'depth': 0.394, 'time': 2, 'pitch': -4.5, 'roll': -0.5, 'pres': 169}
{'lipoC2': 7.49, 'lipoC3S1': 3.89, 'temp': 30.31, 'lipoC3S3': 11.76, 'lipoC3S2': 7.79, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 3.42, 'datetime': '2018-10-10 01:00:09.414719', 'mgs': 0, 'volt': 0.8252, 'depth': 0.394, 'time': 2, 'pitch': -4.15, 'roll': 0.21, 'pres': 169}
{'lipoC2': 7.48, 'lipoC3S1': 3.89, 'temp': 30.31, 'lipoC3S3': 11.76, 'lipoC3S2': 7.79, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 2.57, 'datetime': '2018-10-10 01:00:09.517931', 'mgs': 0, 'volt': 0.8203, 'depth': 0.317, 'time': 3, 'pitch': -3.78, 'roll': 1.23, 'pres': 168}
{'lipoC2': 7.49, 'lipoC3S1': 3.89, 'temp': 30.31, 'lipoC3S3': 11.76, 'lipoC3S2': 7.79, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 2.65, 'datetime': '2018-10-10 01:00:09.621207', 'mgs': 0, 'volt': 0.8252, 'depth': 0.394, 'time': 3, 'pitch': -3.42, 'roll': 1.46, 'pres': 169}
{'lipoC2': 7.49, 'lipoC3S1': 3.89, 'temp': 30.44, 'lipoC3S3': 11.76, 'lipoC3S2': 7.79, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 3.65, 'datetime': '2018-10-10 01:00:09.724445', 'mgs': 0, 'volt': 0.8203, 'depth': 0.317, 'time': 3, 'pitch': -2.95, 'roll': 0.57, 'pres': 168}
{'lipoC2': 7.49, 'lipoC3S1': 3.89, 'temp': 30.44, 'lipoC3S3': 11.76, 'lipoC3S2': 7.79, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 5.03, 'datetime': '2018-10-10 01:00:09.827657', 'mgs': 0, 'volt': 0.8203, 'depth': 0.317, 'time': 3, 'pitch': -2.26, 'roll': -1.21, 'pres': 168}
{'lipoC2': 7.49, 'lipoC3S1': 3.89, 'temp': 30.38, 'lipoC3S3': 11.76, 'lipoC3S2': 7.79, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 5.93, 'datetime': '2018-10-10 01:00:09.930917', 'mgs': 0, 'volt': 0.8203, 'depth': 0.317, 'time': 3, 'pitch': -1.52, 'roll': -2.69, 'pres': 168}
{'lipoC2': 7.49, 'lipoC3S1': 3.89, 'temp': 30.38, 'lipoC3S3': 11.76, 'lipoC3S2': 7.79, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 6.38, 'datetime': '2018-10-10 01:00:10.034172', 'mgs': 0, 'volt': 0.8203, 'depth': 0.317, 'time': 3, 'pitch': -1.62, 'roll': -3.65, 'pres': 168}
{'lipoC2': 7.49, 'lipoC3S1': 3.89, 'temp': 30.31, 'lipoC3S3': 11.76, 'lipoC3S2': 7.79, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 6.96, 'datetime': '2018-10-10 01:00:10.137628', 'mgs': 0, 'volt': 0.8203, 'depth': 0.317, 'time': 3, 'pitch': -2.48, 'roll': -3.97, 'pres': 168}
{'lipoC2': 7.49, 'lipoC3S1': 3.89, 'temp': 30.31, 'lipoC3S3': 11.76, 'lipoC3S2': 7.79, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 7.72, 'datetime': '2018-10-10 01:00:10.240885', 'mgs': 0, 'volt': 0.8203, 'depth': 0.317, 'time': 3, 'pitch': -3.2, 'roll': -3.75, 'pres': 168}
{'lipoC2': 7.48, 'lipoC3S1': 3.89, 'temp': 30.31, 'lipoC3S3': 11.76, 'lipoC3S2': 7.79, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 8.48, 'datetime': '2018-10-10 01:00:10.344145', 'mgs': 0, 'volt': 0.8203, 'depth': 0.317, 'time': 3, 'pitch': -3.49, 'roll': -3.3, 'pres': 168}
{'lipoC2': 7.49, 'lipoC3S1': 3.89, 'temp': 30.31, 'lipoC3S3': 11.76, 'lipoC3S2': 7.79, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 9.12, 'datetime': '2018-10-10 01:00:10.447879', 'mgs': 0, 'volt': 0.8203, 'depth': 0.317, 'time': 3, 'pitch': -3.24, 'roll': -2.83, 'pres': 168}
{'lipoC2': 7.48, 'lipoC3S1': 3.89, 'temp': 30.31, 'lipoC3S3': 11.76, 'lipoC3S2': 7.79, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 9.66, 'datetime': '2018-10-10 01:00:10.551124', 'mgs': 0, 'volt': 0.8203, 'depth': 0.317, 'time': 4, 'pitch': -2.52, 'roll': -2.55, 'pres': 168}
{'lipoC2': 7.49, 'lipoC3S1': 3.89, 'temp': 30.31, 'lipoC3S3': 11.76, 'lipoC3S2': 7.79, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 10.04, 'datetime': '2018-10-10 01:00:10.654335', 'mgs': 0, 'volt': 0.8203, 'depth': 0.317, 'time': 4, 'pitch': -1.93, 'roll': -2.45, 'pres': 168}
{'lipoC2': 7.49, 'lipoC3S1': 3.89, 'temp': 30.31, 'lipoC3S3': 11.76, 'lipoC3S2': 7.79, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 10.27, 'datetime': '2018-10-10 01:00:10.758767', 'mgs': 0, 'volt': 0.8252, 'depth': 0.394, 'time': 4, 'pitch': -1.38, 'roll': -2.23, 'pres': 169}
{'lipoC2': 7.48, 'lipoC3S1': 3.89, 'temp': 30.31, 'lipoC3S3': 11.76, 'lipoC3S2': 7.79, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 10.19, 'datetime': '2018-10-10 01:00:10.862064', 'mgs': 0, 'volt': 0.8203, 'depth': 0.317, 'time': 4, 'pitch': -0.94, 'roll': -1.44, 'pres': 168}
{'lipoC2': 7.48, 'lipoC3S1': 3.89, 'temp': 30.31, 'lipoC3S3': 11.76, 'lipoC3S2': 7.79, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 9.79, 'datetime': '2018-10-10 01:00:10.965224', 'mgs': 0, 'volt': 0.8252, 'depth': 0.394, 'time': 4, 'pitch': -1.06, 'roll': -0.46, 'pres': 169}
{'lipoC2': 7.49, 'lipoC3S1': 3.89, 'temp': 30.31, 'lipoC3S3': 11.76, 'lipoC3S2': 7.79, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 9.11, 'datetime': '2018-10-10 01:00:11.070634', 'mgs': 0, 'volt': 0.8301, 'depth': 0.47, 'time': 4, 'pitch': -1.77, 'roll': 0.27, 'pres': 170}
{'lipoC2': 7.49, 'lipoC3S1': 3.89, 'temp': 30.31, 'lipoC3S3': 11.76, 'lipoC3S2': 7.79, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 8.2, 'datetime': '2018-10-10 01:00:11.174303', 'mgs': 0, 'volt': 0.8252, 'depth': 0.394, 'time': 4, 'pitch': -2.76, 'roll': 0.45, 'pres': 169}
{'lipoC2': 7.48, 'lipoC3S1': 3.89, 'temp': 30.31, 'lipoC3S3': 11.76, 'lipoC3S2': 7.79, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 7.09, 'datetime': '2018-10-10 01:00:11.280476', 'mgs': 0, 'volt': 0.8301, 'depth': 0.47, 'time': 4, 'pitch': -3.19, 'roll': -0.05, 'pres': 170}
{'lipoC2': 7.49, 'lipoC3S1': 3.89, 'temp': 30.31, 'lipoC3S3': 11.76, 'lipoC3S2': 7.79, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 6.03, 'datetime': '2018-10-10 01:00:11.385465', 'mgs': 0, 'volt': 0.8301, 'depth': 0.47, 'time': 4, 'pitch': -2.78, 'roll': -1.25, 'pres': 170}
{'lipoC2': 7.49, 'lipoC3S1': 3.89, 'temp': 30.31, 'lipoC3S3': 11.76, 'lipoC3S2': 7.79, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 5.17, 'datetime': '2018-10-10 01:00:11.488231', 'mgs': 0, 'volt': 0.8252, 'depth': 0.394, 'time': 4, 'pitch': -1.89, 'roll': -3.16, 'pres': 169}
{'lipoC2': 7.49, 'lipoC3S1': 3.89, 'temp': 30.31, 'lipoC3S3': 11.76, 'lipoC3S2': 7.79, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 4.55, 'datetime': '2018-10-10 01:00:11.591930', 'mgs': 0, 'volt': 0.8252, 'depth': 0.394, 'time': 5, 'pitch': -1.34, 'roll': -5.13, 'pres': 169}
{'lipoC2': 7.49, 'lipoC3S1': 3.89, 'temp': 30.31, 'lipoC3S3': 11.76, 'lipoC3S2': 7.79, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 3.88, 'datetime': '2018-10-10 01:00:11.695131', 'mgs': 0, 'volt': 0.8252, 'depth': 0.394, 'time': 5, 'pitch': -1.02, 'roll': -6.82, 'pres': 169}
{'lipoC2': 7.49, 'lipoC3S1': 3.89, 'temp': 30.31, 'lipoC3S3': 11.76, 'lipoC3S2': 7.79, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 3.2, 'datetime': '2018-10-10 01:00:11.798464', 'mgs': 0, 'volt': 0.8252, 'depth': 0.394, 'time': 5, 'pitch': -1.22, 'roll': -8.12, 'pres': 169}
{'lipoC2': 7.48, 'lipoC3S1': 3.89, 'temp': 30.31, 'lipoC3S3': 11.76, 'lipoC3S2': 7.79, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 2.69, 'datetime': '2018-10-10 01:00:11.901630', 'mgs': 0, 'volt': 0.8203, 'depth': 0.317, 'time': 5, 'pitch': -1.3, 'roll': -8.95, 'pres': 168}
{'lipoC2': 7.48, 'lipoC3S1': 3.89, 'temp': 30.31, 'lipoC3S3': 11.76, 'lipoC3S2': 7.79, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 2.25, 'datetime': '2018-10-10 01:00:12.004945', 'mgs': 0, 'volt': 0.8252, 'depth': 0.394, 'time': 5, 'pitch': -1.09, 'roll': -9.39, 'pres': 169}
{'lipoC2': 7.49, 'lipoC3S1': 3.89, 'temp': 30.25, 'lipoC3S3': 11.76, 'lipoC3S2': 7.79, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 2.03, 'datetime': '2018-10-10 01:00:12.108747', 'mgs': 0, 'volt': 0.8252, 'depth': 0.394, 'time': 5, 'pitch': -0.71, 'roll': -9.36, 'pres': 169}
{'lipoC2': 7.48, 'lipoC3S1': 3.89, 'temp': 30.25, 'lipoC3S3': 11.76, 'lipoC3S2': 7.79, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 2.25, 'datetime': '2018-10-10 01:00:12.211923', 'mgs': 0, 'volt': 0.8252, 'depth': 0.394, 'time': 5, 'pitch': -0.29, 'roll': -8.87, 'pres': 169}
{'lipoC2': 7.48, 'lipoC3S1': 3.89, 'temp': 30.25, 'lipoC3S3': 11.76, 'lipoC3S2': 7.79, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 2.86, 'datetime': '2018-10-10 01:00:12.316025', 'mgs': 0, 'volt': 0.8301, 'depth': 0.47, 'time': 5, 'pitch': -0.14, 'roll': -8.12, 'pres': 170}
{'lipoC2': 7.49, 'lipoC3S1': 3.89, 'temp': 30.31, 'lipoC3S3': 11.76, 'lipoC3S2': 7.79, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 3.71, 'datetime': '2018-10-10 01:00:12.419649', 'mgs': 0, 'volt': 0.8301, 'depth': 0.47, 'time': 5, 'pitch': -0.18, 'roll': -7.29, 'pres': 170}
{'lipoC2': 7.49, 'lipoC3S1': 3.89, 'temp': 30.31, 'lipoC3S3': 11.76, 'lipoC3S2': 7.79, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 4.65, 'datetime': '2018-10-10 01:00:12.522964', 'mgs': 0, 'volt': 0.835, 'depth': 0.546, 'time': 6, 'pitch': 0.06, 'roll': -6.38, 'pres': 171}
{'lipoC2': 7.49, 'lipoC3S1': 3.89, 'temp': 30.31, 'lipoC3S3': 11.76, 'lipoC3S2': 7.79, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 5.26, 'datetime': '2018-10-10 01:00:12.627187', 'mgs': 0, 'volt': 0.835, 'depth': 0.546, 'time': 6, 'pitch': 0.68, 'roll': -5.4, 'pres': 171}
{'lipoC2': 7.49, 'lipoC3S1': 3.89, 'temp': 30.31, 'lipoC3S3': 11.76, 'lipoC3S2': 7.79, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 5.57, 'datetime': '2018-10-10 01:00:12.730784', 'mgs': 0, 'volt': 0.8398, 'depth': 0.623, 'time': 6, 'pitch': 1.81, 'roll': -4.23, 'pres': 172}
{'lipoC2': 7.48, 'lipoC3S1': 3.89, 'temp': 30.31, 'lipoC3S3': 11.76, 'lipoC3S2': 7.79, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 5.82, 'datetime': '2018-10-10 01:00:12.834035', 'mgs': 0, 'volt': 0.8398, 'depth': 0.623, 'time': 6, 'pitch': 2.92, 'roll': -3.16, 'pres': 172}
{'lipoC2': 7.49, 'lipoC3S1': 3.89, 'temp': 30.31, 'lipoC3S3': 11.76, 'lipoC3S2': 7.79, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 6.45, 'datetime': '2018-10-10 01:00:12.937302', 'mgs': 0, 'volt': 0.8398, 'depth': 0.623, 'time': 6, 'pitch': 3.71, 'roll': -2.09, 'pres': 172}
{'lipoC2': 7.49, 'lipoC3S1': 3.89, 'temp': 30.31, 'lipoC3S3': 11.76, 'lipoC3S2': 7.79, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 7.38, 'datetime': '2018-10-10 01:00:13.040648', 'mgs': 0, 'volt': 0.8447, 'depth': 0.699, 'time': 6, 'pitch': 4.2, 'roll': -1.15, 'pres': 173}
{'lipoC2': 7.48, 'lipoC3S1': 3.9, 'temp': 30.38, 'lipoC3S3': 11.76, 'lipoC3S2': 7.8, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 8.08, 'datetime': '2018-10-10 01:00:13.142967', 'mgs': 0, 'volt': 0.8447, 'depth': 0.699, 'time': 6, 'pitch': 4.4, 'roll': -0.74, 'pres': 173}
{'lipoC2': 7.49, 'lipoC3S1': 3.89, 'temp': 30.38, 'lipoC3S3': 11.76, 'lipoC3S2': 7.79, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 8.06, 'datetime': '2018-10-10 01:00:13.247110', 'mgs': 0, 'volt': 0.8447, 'depth': 0.699, 'time': 6, 'pitch': 4.51, 'roll': -0.85, 'pres': 173}
{'lipoC2': 7.48, 'lipoC3S1': 3.89, 'temp': 30.38, 'lipoC3S3': 11.76, 'lipoC3S2': 7.79, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 7.5, 'datetime': '2018-10-10 01:00:13.350256', 'mgs': 0, 'volt': 0.8447, 'depth': 0.699, 'time': 6, 'pitch': 4.68, 'roll': -1.32, 'pres': 173}
{'lipoC2': 7.49, 'lipoC3S1': 3.89, 'temp': 30.38, 'lipoC3S3': 11.76, 'lipoC3S2': 7.79, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 6.58, 'datetime': '2018-10-10 01:00:13.453614', 'mgs': 0, 'volt': 0.8496, 'depth': 0.775, 'time': 6, 'pitch': 5.23, 'roll': -1.9, 'pres': 174}
{'lipoC2': 7.49, 'lipoC3S1': 3.89, 'temp': 30.38, 'lipoC3S3': 11.76, 'lipoC3S2': 7.79, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 5.9, 'datetime': '2018-10-10 01:00:13.556839', 'mgs': 0, 'volt': 0.8447, 'depth': 0.699, 'time': 7, 'pitch': 5.92, 'roll': -2.16, 'pres': 173}
{'lipoC2': 7.48, 'lipoC3S1': 3.89, 'temp': 30.38, 'lipoC3S3': 11.76, 'lipoC3S2': 7.79, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 5.66, 'datetime': '2018-10-10 01:00:13.660104', 'mgs': 0, 'volt': 0.8447, 'depth': 0.699, 'time': 7, 'pitch': 6.64, 'roll': -2.24, 'pres': 173}
{'lipoC2': 7.49, 'lipoC3S1': 3.89, 'temp': 30.38, 'lipoC3S3': 11.76, 'lipoC3S2': 7.79, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 5.68, 'datetime': '2018-10-10 01:00:13.763514', 'mgs': 0, 'volt': 0.8447, 'depth': 0.699, 'time': 7, 'pitch': 7.12, 'roll': -2.33, 'pres': 173}
{'lipoC2': 7.49, 'lipoC3S1': 3.89, 'temp': 30.31, 'lipoC3S3': 11.76, 'lipoC3S2': 7.79, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 5.36, 'datetime': '2018-10-10 01:00:13.866690', 'mgs': 0, 'volt': 0.8447, 'depth': 0.699, 'time': 7, 'pitch': 7.12, 'roll': -2.7, 'pres': 173}
{'lipoC2': 7.49, 'lipoC3S1': 3.89, 'temp': 30.31, 'lipoC3S3': 11.76, 'lipoC3S2': 7.79, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 4.81, 'datetime': '2018-10-10 01:00:13.971278', 'mgs': 0, 'volt': 0.8447, 'depth': 0.699, 'time': 7, 'pitch': 6.97, 'roll': -3.57, 'pres': 173}
{'lipoC2': 7.49, 'lipoC3S1': 3.89, 'temp': 30.25, 'lipoC3S3': 11.77, 'lipoC3S2': 7.8, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 4.27, 'datetime': '2018-10-10 01:00:14.074527', 'mgs': 0, 'volt': 0.8447, 'depth': 0.699, 'time': 7, 'pitch': 6.69, 'roll': -4.8, 'pres': 173}
{'lipoC2': 7.49, 'lipoC3S1': 3.89, 'temp': 30.25, 'lipoC3S3': 11.76, 'lipoC3S2': 7.79, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 3.94, 'datetime': '2018-10-10 01:00:14.177861', 'mgs': 0, 'volt': 0.8447, 'depth': 0.699, 'time': 7, 'pitch': 6.66, 'roll': -5.69, 'pres': 173}
{'lipoC2': 7.48, 'lipoC3S1': 3.89, 'temp': 30.44, 'lipoC3S3': 11.76, 'lipoC3S2': 7.79, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 3.6, 'datetime': '2018-10-10 01:00:14.281789', 'mgs': 0, 'volt': 0.8496, 'depth': 0.775, 'time': 7, 'pitch': 6.94, 'roll': -5.75, 'pres': 174}
