{'lipoC2': 7.91, 'lipoC3S1': 4.16, 'temp': 25.69, 'lipoC3S3': 12.58, 'lipoC3S2': 8.32, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.0, 'datetime': '2018-10-05 15:32:02.321196', 'mgs': 1, 'volt': 0.7813, 'depth': -0.293, 'time': 1, 'pitch': -5.6, 'roll': -1.85, 'pres': 160}
{'lipoC2': 7.91, 'lipoC3S1': 4.16, 'temp': 25.69, 'lipoC3S3': 12.58, 'lipoC3S2': 8.32, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.0, 'datetime': '2018-10-05 15:32:08.626465', 'mgs': 1, 'volt': 0.7861, 'depth': -0.217, 'time': 3, 'pitch': -5.6, 'roll': -1.85, 'pres': 161}
{'lipoC2': 7.91, 'lipoC3S1': 4.16, 'temp': 25.69, 'lipoC3S3': 12.58, 'lipoC3S2': 8.32, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.0, 'datetime': '2018-10-05 15:32:08.636514', 'mgs': 1, 'volt': 0.7813, 'depth': -0.293, 'time': 3, 'pitch': -5.6, 'roll': -1.85, 'pres': 160}
{'lipoC2': 7.91, 'lipoC3S1': 4.16, 'temp': 25.75, 'lipoC3S3': 12.58, 'lipoC3S2': 8.32, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.0, 'datetime': '2018-10-05 15:32:08.656833', 'mgs': 1, 'volt': 0.7813, 'depth': -0.293, 'time': 3, 'pitch': -5.6, 'roll': -1.85, 'pres': 160}
{'lipoC2': 7.91, 'lipoC3S1': 4.16, 'temp': 25.75, 'lipoC3S3': 12.58, 'lipoC3S2': 8.32, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.0, 'datetime': '2018-10-05 15:32:08.667112', 'mgs': 1, 'volt': 0.7813, 'depth': -0.293, 'time': 3, 'pitch': -5.61, 'roll': -1.86, 'pres': 160}
{'lipoC2': 7.91, 'lipoC3S1': 4.16, 'temp': 25.75, 'lipoC3S3': 12.58, 'lipoC3S2': 8.32, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -0.0, 'datetime': '2018-10-05 15:32:08.687453', 'mgs': 1, 'volt': 0.7813, 'depth': -0.293, 'time': 3, 'pitch': -5.62, 'roll': -1.86, 'pres': 160}
{'lipoC2': 7.91, 'lipoC3S1': 4.16, 'temp': 25.69, 'lipoC3S3': 12.58, 'lipoC3S2': 8.32, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.0, 'datetime': '2018-10-05 15:32:08.697531', 'mgs': 1, 'volt': 0.7813, 'depth': -0.293, 'time': 1, 'pitch': -5.55, 'roll': -1.58, 'pres': 160}
{'lipoC2': 7.91, 'lipoC3S1': 4.16, 'temp': 25.69, 'lipoC3S3': 12.58, 'lipoC3S2': 8.32, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 4.94, 'datetime': '2018-10-05 15:32:08.717739', 'mgs': 1, 'volt': 0.7813, 'depth': -0.293, 'time': 1, 'pitch': -5.45, 'roll': -1.46, 'pres': 160}
{'lipoC2': 7.91, 'lipoC3S1': 4.17, 'temp': 25.69, 'lipoC3S3': 12.58, 'lipoC3S2': 8.32, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 9.64, 'datetime': '2018-10-05 15:32:08.727825', 'mgs': 1, 'volt': 0.7861, 'depth': -0.217, 'time': 1, 'pitch': -5.33, 'roll': -1.37, 'pres': 161}
{'lipoC2': 7.91, 'lipoC3S1': 4.17, 'temp': 25.69, 'lipoC3S3': 12.58, 'lipoC3S2': 8.32, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 14.52, 'datetime': '2018-10-05 15:32:08.743856', 'mgs': 1, 'volt': 0.7813, 'depth': -0.293, 'time': 1, 'pitch': -5.23, 'roll': -1.25, 'pres': 160}
{'lipoC2': 7.91, 'lipoC3S1': 4.17, 'temp': 25.69, 'lipoC3S3': 12.58, 'lipoC3S2': 8.32, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 20.06, 'datetime': '2018-10-05 15:32:08.759921', 'mgs': 1, 'volt': 0.7861, 'depth': -0.217, 'time': 1, 'pitch': -5.2, 'roll': -1.1, 'pres': 161}
{'lipoC2': 7.91, 'lipoC3S1': 4.17, 'temp': 25.69, 'lipoC3S3': 12.58, 'lipoC3S2': 8.32, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 25.18, 'datetime': '2018-10-05 15:32:08.775979', 'mgs': 1, 'volt': 0.7813, 'depth': -0.293, 'time': 1, 'pitch': -5.2, 'roll': -0.99, 'pres': 160}
{'lipoC2': 7.91, 'lipoC3S1': 4.17, 'temp': 25.69, 'lipoC3S3': 12.58, 'lipoC3S2': 8.32, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 30.36, 'datetime': '2018-10-05 15:32:08.792183', 'mgs': 1, 'volt': 0.7813, 'depth': -0.293, 'time': 1, 'pitch': -5.24, 'roll': -0.89, 'pres': 160}
{'lipoC2': 7.91, 'lipoC3S1': 4.16, 'temp': 25.75, 'lipoC3S3': 12.58, 'lipoC3S2': 8.32, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 36.09, 'datetime': '2018-10-05 15:32:08.808236', 'mgs': 1, 'volt': 0.7813, 'depth': -0.293, 'time': 1, 'pitch': -5.29, 'roll': -0.78, 'pres': 160}
{'lipoC2': 7.91, 'lipoC3S1': 4.16, 'temp': 25.75, 'lipoC3S3': 12.58, 'lipoC3S2': 8.32, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 41.32, 'datetime': '2018-10-05 15:32:08.824240', 'mgs': 1, 'volt': 0.7813, 'depth': -0.293, 'time': 2, 'pitch': -5.27, 'roll': -0.68, 'pres': 160}
{'lipoC2': 7.91, 'lipoC3S1': 4.16, 'temp': 25.69, 'lipoC3S3': 12.58, 'lipoC3S2': 8.32, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 46.58, 'datetime': '2018-10-05 15:32:08.840308', 'mgs': 1, 'volt': 0.7813, 'depth': -0.293, 'time': 2, 'pitch': -5.25, 'roll': -0.58, 'pres': 160}
{'lipoC2': 7.91, 'lipoC3S1': 4.16, 'temp': 25.69, 'lipoC3S3': 12.58, 'lipoC3S2': 8.32, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 52.43, 'datetime': '2018-10-05 15:32:08.856343', 'mgs': 1, 'volt': 0.7813, 'depth': -0.293, 'time': 2, 'pitch': -5.38, 'roll': -0.52, 'pres': 160}
{'lipoC2': 7.91, 'lipoC3S1': 4.16, 'temp': 25.69, 'lipoC3S3': 12.58, 'lipoC3S2': 8.32, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 57.84, 'datetime': '2018-10-05 15:32:08.872403', 'mgs': 1, 'volt': 0.7813, 'depth': -0.293, 'time': 2, 'pitch': -5.45, 'roll': -0.44, 'pres': 160}
{'lipoC2': 7.91, 'lipoC3S1': 4.17, 'temp': 25.69, 'lipoC3S3': 12.58, 'lipoC3S2': 8.32, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 63.29, 'datetime': '2018-10-05 15:32:08.888446', 'mgs': 1, 'volt': 0.7861, 'depth': -0.217, 'time': 2, 'pitch': -5.44, 'roll': -0.36, 'pres': 161}
{'lipoC2': 7.91, 'lipoC3S1': 4.17, 'temp': 25.69, 'lipoC3S3': 12.58, 'lipoC3S2': 8.32, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 69.39, 'datetime': '2018-10-05 15:32:08.904553', 'mgs': 1, 'volt': 0.7813, 'depth': -0.293, 'time': 2, 'pitch': -5.54, 'roll': -0.36, 'pres': 160}
{'lipoC2': 7.91, 'lipoC3S1': 4.17, 'temp': 25.69, 'lipoC3S3': 12.58, 'lipoC3S2': 8.32, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 75.0, 'datetime': '2018-10-05 15:32:08.920606', 'mgs': 1, 'volt': 0.7813, 'depth': -0.293, 'time': 2, 'pitch': -5.63, 'roll': -0.24, 'pres': 160}
{'lipoC2': 7.91, 'lipoC3S1': 4.17, 'temp': 25.69, 'lipoC3S3': 12.58, 'lipoC3S2': 8.32, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 80.65, 'datetime': '2018-10-05 15:32:08.936626', 'mgs': 1, 'volt': 0.7861, 'depth': -0.217, 'time': 2, 'pitch': -5.68, 'roll': -0.2, 'pres': 161}
{'lipoC2': 7.91, 'lipoC3S1': 4.17, 'temp': 25.75, 'lipoC3S3': 12.58, 'lipoC3S2': 8.32, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 86.86, 'datetime': '2018-10-05 15:32:08.952654', 'mgs': 1, 'volt': 0.7813, 'depth': -0.293, 'time': 2, 'pitch': -5.76, 'roll': -0.19, 'pres': 160}
{'lipoC2': 7.91, 'lipoC3S1': 4.16, 'temp': 25.75, 'lipoC3S3': 12.58, 'lipoC3S2': 8.32, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 92.52, 'datetime': '2018-10-05 15:32:08.968704', 'mgs': 1, 'volt': 0.7813, 'depth': -0.293, 'time': 3, 'pitch': -5.84, 'roll': -0.14, 'pres': 160}
{'lipoC2': 7.91, 'lipoC3S1': 4.16, 'temp': 25.75, 'lipoC3S3': 12.58, 'lipoC3S2': 8.32, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 98.22, 'datetime': '2018-10-05 15:32:08.984776', 'mgs': 1, 'volt': 0.7813, 'depth': -0.293, 'time': 3, 'pitch': -5.85, 'roll': -0.14, 'pres': 160}
{'lipoC2': 7.91, 'lipoC3S1': 4.16, 'temp': 25.75, 'lipoC3S3': 12.58, 'lipoC3S2': 8.32, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 104.01, 'datetime': '2018-10-05 15:32:09.000981', 'mgs': 1, 'volt': 0.7813, 'depth': -0.293, 'time': 3, 'pitch': -5.89, 'roll': -0.13, 'pres': 160}
{'lipoC2': 7.91, 'lipoC3S1': 4.16, 'temp': 25.75, 'lipoC3S3': 12.58, 'lipoC3S2': 8.32, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 110.5, 'datetime': '2018-10-05 15:32:09.017016', 'mgs': 1, 'volt': 0.7813, 'depth': -0.293, 'time': 3, 'pitch': -6.03, 'roll': -0.13, 'pres': 160}
{'lipoC2': 7.91, 'lipoC3S1': 4.16, 'temp': 25.75, 'lipoC3S3': 12.58, 'lipoC3S2': 8.32, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 116.5, 'datetime': '2018-10-05 15:32:09.033061', 'mgs': 1, 'volt': 0.7813, 'depth': -0.293, 'time': 3, 'pitch': -6.15, 'roll': -0.13, 'pres': 160}
{'lipoC2': 7.91, 'lipoC3S1': 4.17, 'temp': 25.75, 'lipoC3S3': 12.58, 'lipoC3S2': 8.32, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 122.55, 'datetime': '2018-10-05 15:32:09.049092', 'mgs': 1, 'volt': 0.7813, 'depth': -0.293, 'time': 3, 'pitch': -6.18, 'roll': -0.13, 'pres': 160}
{'lipoC2': 7.91, 'lipoC3S1': 4.17, 'temp': 25.75, 'lipoC3S3': 12.58, 'lipoC3S2': 8.32, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 129.3, 'datetime': '2018-10-05 15:32:09.065143', 'mgs': 1, 'volt': 0.7861, 'depth': -0.217, 'time': 3, 'pitch': -6.18, 'roll': -0.16, 'pres': 161}
{'lipoC2': 7.91, 'lipoC3S1': 4.17, 'temp': 25.75, 'lipoC3S3': 12.58, 'lipoC3S2': 8.32, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 135.55, 'datetime': '2018-10-05 15:32:09.081219', 'mgs': 1, 'volt': 0.7861, 'depth': -0.217, 'time': 3, 'pitch': -6.28, 'roll': -0.18, 'pres': 161}
{'lipoC2': 7.91, 'lipoC3S1': 4.17, 'temp': 25.75, 'lipoC3S3': 12.58, 'lipoC3S2': 8.32, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 141.89, 'datetime': '2018-10-05 15:32:09.097277', 'mgs': 1, 'volt': 0.7861, 'depth': -0.217, 'time': 3, 'pitch': -6.41, 'roll': -0.23, 'pres': 161}
{'lipoC2': 7.91, 'lipoC3S1': 4.16, 'temp': 25.75, 'lipoC3S3': 12.58, 'lipoC3S2': 8.32, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 148.97, 'datetime': '2018-10-05 15:32:09.113329', 'mgs': 1, 'volt': 0.7813, 'depth': -0.293, 'time': 3, 'pitch': -6.48, 'roll': -0.27, 'pres': 160}
{'lipoC2': 7.91, 'lipoC3S1': 4.16, 'temp': 25.75, 'lipoC3S3': 12.58, 'lipoC3S2': 8.32, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 155.51, 'datetime': '2018-10-05 15:32:09.129358', 'mgs': 1, 'volt': 0.7813, 'depth': -0.293, 'time': 4, 'pitch': -6.56, 'roll': -0.33, 'pres': 160}
{'lipoC2': 7.91, 'lipoC3S1': 4.16, 'temp': 25.75, 'lipoC3S3': 12.58, 'lipoC3S2': 8.32, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 162.17, 'datetime': '2018-10-05 15:32:09.145447', 'mgs': 1, 'volt': 0.7813, 'depth': -0.293, 'time': 4, 'pitch': -6.63, 'roll': -0.41, 'pres': 160}
{'lipoC2': 7.91, 'lipoC3S1': 4.16, 'temp': 25.75, 'lipoC3S3': 12.58, 'lipoC3S2': 8.32, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 169.61, 'datetime': '2018-10-05 15:32:09.161484', 'mgs': 1, 'volt': 0.7861, 'depth': -0.217, 'time': 4, 'pitch': -6.66, 'roll': -0.47, 'pres': 161}
{'lipoC2': 7.91, 'lipoC3S1': 4.16, 'temp': 25.75, 'lipoC3S3': 12.58, 'lipoC3S2': 8.32, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 176.52, 'datetime': '2018-10-05 15:32:09.177549', 'mgs': 1, 'volt': 0.7813, 'depth': -0.293, 'time': 4, 'pitch': -6.69, 'roll': -0.57, 'pres': 160}
{'lipoC2': 7.91, 'lipoC3S1': 4.17, 'temp': 25.75, 'lipoC3S3': 12.58, 'lipoC3S2': 8.32, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -176.43, 'datetime': '2018-10-05 15:32:09.193650', 'mgs': 1, 'volt': 0.7813, 'depth': -0.293, 'time': 4, 'pitch': -6.75, 'roll': -0.64, 'pres': 160}
{'lipoC2': 7.91, 'lipoC3S1': 4.17, 'temp': 25.75, 'lipoC3S3': 12.58, 'lipoC3S2': 8.32, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -168.56, 'datetime': '2018-10-05 15:32:09.209759', 'mgs': 1, 'volt': 0.7861, 'depth': -0.217, 'time': 4, 'pitch': -6.81, 'roll': -0.71, 'pres': 161}
{'lipoC2': 7.91, 'lipoC3S1': 4.17, 'temp': 25.75, 'lipoC3S3': 12.58, 'lipoC3S2': 8.32, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -161.31, 'datetime': '2018-10-05 15:32:09.225959', 'mgs': 1, 'volt': 0.7861, 'depth': -0.217, 'time': 4, 'pitch': -6.86, 'roll': -0.8, 'pres': 161}
{'lipoC2': 7.91, 'lipoC3S1': 4.17, 'temp': 25.75, 'lipoC3S3': 12.58, 'lipoC3S2': 8.32, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -154.02, 'datetime': '2018-10-05 15:32:09.242023', 'mgs': 1, 'volt': 0.7861, 'depth': -0.217, 'time': 4, 'pitch': -6.85, 'roll': -0.84, 'pres': 161}
{'lipoC2': 7.91, 'lipoC3S1': 4.17, 'temp': 25.75, 'lipoC3S3': 12.58, 'lipoC3S2': 8.32, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -145.99, 'datetime': '2018-10-05 15:32:09.258081', 'mgs': 1, 'volt': 0.7813, 'depth': -0.293, 'time': 4, 'pitch': -6.79, 'roll': -0.95, 'pres': 160}
{'lipoC2': 7.91, 'lipoC3S1': 4.16, 'temp': 25.75, 'lipoC3S3': 12.58, 'lipoC3S2': 8.32, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -138.66, 'datetime': '2018-10-05 15:32:09.274121', 'mgs': 1, 'volt': 0.7813, 'depth': -0.293, 'time': 4, 'pitch': -6.79, 'roll': -1.07, 'pres': 160}
{'lipoC2': 7.91, 'lipoC3S1': 4.16, 'temp': 25.75, 'lipoC3S3': 12.58, 'lipoC3S2': 8.32, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -131.28, 'datetime': '2018-10-05 15:32:09.290173', 'mgs': 1, 'volt': 0.7813, 'depth': -0.293, 'time': 5, 'pitch': -6.81, 'roll': -1.13, 'pres': 160}
{'lipoC2': 7.91, 'lipoC3S1': 4.16, 'temp': 25.75, 'lipoC3S3': 12.58, 'lipoC3S2': 8.32, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -123.1, 'datetime': '2018-10-05 15:32:09.306361', 'mgs': 1, 'volt': 0.7813, 'depth': -0.293, 'time': 5, 'pitch': -6.72, 'roll': -1.21, 'pres': 160}
{'lipoC2': 7.91, 'lipoC3S1': 4.16, 'temp': 25.75, 'lipoC3S3': 12.58, 'lipoC3S2': 8.32, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -115.64, 'datetime': '2018-10-05 15:32:09.321922', 'mgs': 1, 'volt': 0.7813, 'depth': -0.293, 'time': 5, 'pitch': -6.62, 'roll': -1.25, 'pres': 160}
{'lipoC2': 7.91, 'lipoC3S1': 4.16, 'temp': 25.75, 'lipoC3S3': 12.58, 'lipoC3S2': 8.32, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -108.14, 'datetime': '2018-10-05 15:32:09.337478', 'mgs': 1, 'volt': 0.7813, 'depth': -0.293, 'time': 5, 'pitch': -6.63, 'roll': -1.34, 'pres': 160}
{'lipoC2': 7.91, 'lipoC3S1': 4.17, 'temp': 25.75, 'lipoC3S3': 12.58, 'lipoC3S2': 8.32, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -100.61, 'datetime': '2018-10-05 15:32:09.353022', 'mgs': 1, 'volt': 0.7861, 'depth': -0.217, 'time': 5, 'pitch': -6.61, 'roll': -1.37, 'pres': 161}
