{'lipoC2': 7.82, 'lipoC3S1': 3.91, 'temp': 28.56, 'lipoC3S3': 11.83, 'lipoC3S2': 7.82, 'rot1': 294, 'rot0': 287, 'rot3': 213, 'rot2': 175, 'state': 'normal', 'yaw': 5.1, 'datetime': '2018-10-05 19:48:36.867548', 'mgs': 0, 'volt': 0.8252, 'depth': 0.394, 'time': 69, 'pitch': -16.88, 'roll': -1.62, 'pres': 169}
{'lipoC2': 7.82, 'lipoC3S1': 3.91, 'temp': 28.56, 'lipoC3S3': 11.81, 'lipoC3S2': 7.82, 'rot1': 294, 'rot0': 287, 'rot3': 213, 'rot2': 175, 'state': 'normal', 'yaw': 5.66, 'datetime': '2018-10-05 19:48:37.040418', 'mgs': 0, 'volt': 0.8154, 'depth': 0.241, 'time': 71, 'pitch': -17.47, 'roll': -0.54, 'pres': 167}
{'lipoC2': 7.82, 'lipoC3S1': 3.91, 'temp': 28.56, 'lipoC3S3': 11.81, 'lipoC3S2': 7.82, 'rot1': 294, 'rot0': 287, 'rot3': 213, 'rot2': 175, 'state': 'normal', 'yaw': 5.94, 'datetime': '2018-10-05 19:48:37.050240', 'mgs': 0, 'volt': 0.8154, 'depth': 0.241, 'time': 71, 'pitch': -17.55, 'roll': -0.61, 'pres': 167}
{'lipoC2': 7.82, 'lipoC3S1': 3.91, 'temp': 28.56, 'lipoC3S3': 11.81, 'lipoC3S2': 7.82, 'rot1': 294, 'rot0': 287, 'rot3': 213, 'rot2': 175, 'state': 'normal', 'yaw': 6.19, 'datetime': '2018-10-05 19:48:37.060070', 'mgs': 0, 'volt': 0.8154, 'depth': 0.241, 'time': 71, 'pitch': -17.48, 'roll': -0.62, 'pres': 167}
{'lipoC2': 7.82, 'lipoC3S1': 3.91, 'temp': 28.56, 'lipoC3S3': 11.81, 'lipoC3S2': 7.82, 'rot1': 294, 'rot0': 287, 'rot3': 213, 'rot2': 175, 'state': 'normal', 'yaw': 6.45, 'datetime': '2018-10-05 19:48:37.070054', 'mgs': 0, 'volt': 0.8203, 'depth': 0.317, 'time': 71, 'pitch': -17.15, 'roll': -0.66, 'pres': 168}
{'lipoC2': 7.82, 'lipoC3S1': 3.91, 'temp': 28.56, 'lipoC3S3': 11.81, 'lipoC3S2': 7.82, 'rot1': 294, 'rot0': 287, 'rot3': 213, 'rot2': 175, 'state': 'normal', 'yaw': 6.67, 'datetime': '2018-10-05 19:48:37.079889', 'mgs': 0, 'volt': 0.8154, 'depth': 0.241, 'time': 71, 'pitch': -16.78, 'roll': -0.71, 'pres': 167}
{'lipoC2': 7.82, 'lipoC3S1': 3.91, 'temp': 28.56, 'lipoC3S3': 11.81, 'lipoC3S2': 7.81, 'rot1': 294, 'rot0': 287, 'rot3': 213, 'rot2': 175, 'state': 'normal', 'yaw': 6.85, 'datetime': '2018-10-05 19:48:37.091521', 'mgs': 0, 'volt': 0.8154, 'depth': 0.241, 'time': 71, 'pitch': -16.72, 'roll': -0.76, 'pres': 167}
{'lipoC2': 7.82, 'lipoC3S1': 3.91, 'temp': 28.56, 'lipoC3S3': 11.81, 'lipoC3S2': 7.82, 'rot1': 294, 'rot0': 287, 'rot3': 213, 'rot2': 175, 'state': 'normal', 'yaw': 6.98, 'datetime': '2018-10-05 19:48:37.101377', 'mgs': 0, 'volt': 0.8203, 'depth': 0.317, 'time': 71, 'pitch': -17.02, 'roll': -0.8, 'pres': 168}
{'lipoC2': 7.82, 'lipoC3S1': 3.91, 'temp': 28.56, 'lipoC3S3': 11.81, 'lipoC3S2': 7.82, 'rot1': 294, 'rot0': 287, 'rot3': 213, 'rot2': 175, 'state': 'normal', 'yaw': 7.01, 'datetime': '2018-10-05 19:48:37.111109', 'mgs': 0, 'volt': 0.8203, 'depth': 0.317, 'time': 71, 'pitch': -17.32, 'roll': -0.84, 'pres': 168}
{'lipoC2': 7.82, 'lipoC3S1': 3.91, 'temp': 28.56, 'lipoC3S3': 11.81, 'lipoC3S2': 7.82, 'rot1': 294, 'rot0': 287, 'rot3': 213, 'rot2': 175, 'state': 'normal', 'yaw': 7.0, 'datetime': '2018-10-05 19:48:37.120806', 'mgs': 0, 'volt': 0.8203, 'depth': 0.317, 'time': 71, 'pitch': -17.34, 'roll': -0.93, 'pres': 168}
{'lipoC2': 7.82, 'lipoC3S1': 3.91, 'temp': 28.56, 'lipoC3S3': 11.81, 'lipoC3S2': 7.81, 'rot1': 294, 'rot0': 287, 'rot3': 213, 'rot2': 175, 'state': 'normal', 'yaw': 7.01, 'datetime': '2018-10-05 19:48:37.130522', 'mgs': 0, 'volt': 0.8203, 'depth': 0.317, 'time': 72, 'pitch': -17.13, 'roll': -1.02, 'pres': 168}
{'lipoC2': 7.82, 'lipoC3S1': 3.91, 'temp': 28.5, 'lipoC3S3': 11.81, 'lipoC3S2': 7.82, 'rot1': 294, 'rot0': 287, 'rot3': 213, 'rot2': 175, 'state': 'normal', 'yaw': 6.98, 'datetime': '2018-10-05 19:48:37.207838', 'mgs': 0, 'volt': 0.8203, 'depth': 0.317, 'time': 72, 'pitch': -16.97, 'roll': -1.12, 'pres': 168}
{'lipoC2': 7.82, 'lipoC3S1': 3.91, 'temp': 28.5, 'lipoC3S3': 11.81, 'lipoC3S2': 7.82, 'rot1': 294, 'rot0': 287, 'rot3': 213, 'rot2': 175, 'state': 'normal', 'yaw': 6.91, 'datetime': '2018-10-05 19:48:37.312032', 'mgs': 0, 'volt': 0.8203, 'depth': 0.317, 'time': 72, 'pitch': -16.97, 'roll': -1.23, 'pres': 168}
{'lipoC2': 7.82, 'lipoC3S1': 3.91, 'temp': 28.56, 'lipoC3S3': 11.81, 'lipoC3S2': 7.82, 'rot1': 294, 'rot0': 287, 'rot3': 213, 'rot2': 175, 'state': 'normal', 'yaw': 6.82, 'datetime': '2018-10-05 19:48:37.416262', 'mgs': 0, 'volt': 0.8203, 'depth': 0.317, 'time': 72, 'pitch': -17.07, 'roll': -1.32, 'pres': 168}
{'lipoC2': 7.82, 'lipoC3S1': 3.91, 'temp': 28.56, 'lipoC3S3': 11.81, 'lipoC3S2': 7.81, 'rot1': 294, 'rot0': 287, 'rot3': 213, 'rot2': 175, 'state': 'normal', 'yaw': 6.68, 'datetime': '2018-10-05 19:48:37.520466', 'mgs': 0, 'volt': 0.8154, 'depth': 0.241, 'time': 72, 'pitch': -17.15, 'roll': -1.43, 'pres': 167}
{'lipoC2': 7.82, 'lipoC3S1': 3.91, 'temp': 28.56, 'lipoC3S3': 11.83, 'lipoC3S2': 7.82, 'rot1': 294, 'rot0': 287, 'rot3': 213, 'rot2': 175, 'state': 'normal', 'yaw': 6.57, 'datetime': '2018-10-05 19:48:37.624676', 'mgs': 0, 'volt': 0.8203, 'depth': 0.317, 'time': 72, 'pitch': -17.16, 'roll': -1.55, 'pres': 168}
{'lipoC2': 7.82, 'lipoC3S1': 3.91, 'temp': 28.56, 'lipoC3S3': 11.81, 'lipoC3S2': 7.82, 'rot1': 294, 'rot0': 287, 'rot3': 213, 'rot2': 175, 'state': 'normal', 'yaw': 6.55, 'datetime': '2018-10-05 19:48:37.735541', 'mgs': 0, 'volt': 0.8203, 'depth': 0.317, 'time': 72, 'pitch': -17.16, 'roll': -1.75, 'pres': 168}
{'lipoC2': 7.82, 'lipoC3S1': 3.91, 'temp': 28.56, 'lipoC3S3': 11.81, 'lipoC3S2': 7.81, 'rot1': 294, 'rot0': 287, 'rot3': 213, 'rot2': 175, 'state': 'normal', 'yaw': 6.55, 'datetime': '2018-10-05 19:48:37.839729', 'mgs': 0, 'volt': 0.8203, 'depth': 0.317, 'time': 72, 'pitch': -17.24, 'roll': -1.97, 'pres': 168}
{'lipoC2': 7.82, 'lipoC3S1': 3.91, 'temp': 28.56, 'lipoC3S3': 11.81, 'lipoC3S2': 7.81, 'rot1': 294, 'rot0': 287, 'rot3': 213, 'rot2': 175, 'state': 'normal', 'yaw': 6.56, 'datetime': '2018-10-05 19:48:37.944294', 'mgs': 0, 'volt': 0.8154, 'depth': 0.241, 'time': 72, 'pitch': -17.34, 'roll': -2.24, 'pres': 167}
{'lipoC2': 7.82, 'lipoC3S1': 3.91, 'temp': 28.56, 'lipoC3S3': 11.83, 'lipoC3S2': 7.82, 'rot1': 294, 'rot0': 287, 'rot3': 213, 'rot2': 175, 'state': 'normal', 'yaw': 6.57, 'datetime': '2018-10-05 19:48:38.048406', 'mgs': 0, 'volt': 0.8154, 'depth': 0.241, 'time': 72, 'pitch': -17.33, 'roll': -2.44, 'pres': 167}
{'lipoC2': 7.82, 'lipoC3S1': 3.91, 'temp': 28.56, 'lipoC3S3': 11.81, 'lipoC3S2': 7.82, 'rot1': 294, 'rot0': 287, 'rot3': 213, 'rot2': 175, 'state': 'normal', 'yaw': 6.57, 'datetime': '2018-10-05 19:48:38.153875', 'mgs': 0, 'volt': 0.8154, 'depth': 0.241, 'time': 73, 'pitch': -17.31, 'roll': -2.57, 'pres': 167}
{'lipoC2': 7.82, 'lipoC3S1': 3.91, 'temp': 28.56, 'lipoC3S3': 11.83, 'lipoC3S2': 7.81, 'rot1': 294, 'rot0': 287, 'rot3': 213, 'rot2': 175, 'state': 'normal', 'yaw': 6.57, 'datetime': '2018-10-05 19:48:38.257975', 'mgs': 0, 'volt': 0.8154, 'depth': 0.241, 'time': 73, 'pitch': -17.32, 'roll': -2.6, 'pres': 167}
{'lipoC2': 7.82, 'lipoC3S1': 3.91, 'temp': 28.56, 'lipoC3S3': 11.83, 'lipoC3S2': 7.82, 'rot1': 294, 'rot0': 287, 'rot3': 213, 'rot2': 175, 'state': 'normal', 'yaw': 6.57, 'datetime': '2018-10-05 19:48:38.363547', 'mgs': 0, 'volt': 0.8154, 'depth': 0.241, 'time': 73, 'pitch': -17.42, 'roll': -2.6, 'pres': 167}
{'lipoC2': 7.82, 'lipoC3S1': 3.91, 'temp': 28.56, 'lipoC3S3': 11.81, 'lipoC3S2': 7.81, 'rot1': 294, 'rot0': 287, 'rot3': 213, 'rot2': 175, 'state': 'normal', 'yaw': 6.6, 'datetime': '2018-10-05 19:48:38.466317', 'mgs': 0, 'volt': 0.8154, 'depth': 0.241, 'time': 73, 'pitch': -17.45, 'roll': -2.59, 'pres': 167}
{'lipoC2': 7.82, 'lipoC3S1': 3.91, 'temp': 28.56, 'lipoC3S3': 11.81, 'lipoC3S2': 7.81, 'rot1': 294, 'rot0': 287, 'rot3': 213, 'rot2': 175, 'state': 'normal', 'yaw': 6.6, 'datetime': '2018-10-05 19:48:38.566026', 'mgs': 0, 'volt': 0.8154, 'depth': 0.241, 'time': 73, 'pitch': -17.45, 'roll': -2.48, 'pres': 167}
{'lipoC2': 7.82, 'lipoC3S1': 3.91, 'temp': 28.56, 'lipoC3S3': 11.81, 'lipoC3S2': 7.81, 'rot1': 294, 'rot0': 287, 'rot3': 213, 'rot2': 175, 'state': 'normal', 'yaw': 6.6, 'datetime': '2018-10-05 19:48:38.670239', 'mgs': 0, 'volt': 0.8154, 'depth': 0.241, 'time': 73, 'pitch': -17.45, 'roll': -2.33, 'pres': 167}
{'lipoC2': 7.82, 'lipoC3S1': 3.91, 'temp': 28.56, 'lipoC3S3': 11.83, 'lipoC3S2': 7.82, 'rot1': 294, 'rot0': 287, 'rot3': 213, 'rot2': 175, 'state': 'normal', 'yaw': 6.6, 'datetime': '2018-10-05 19:48:38.774456', 'mgs': 0, 'volt': 0.8154, 'depth': 0.241, 'time': 73, 'pitch': -17.44, 'roll': -2.14, 'pres': 167}
{'lipoC2': 7.82, 'lipoC3S1': 3.91, 'temp': 28.56, 'lipoC3S3': 11.81, 'lipoC3S2': 7.81, 'rot1': 294, 'rot0': 287, 'rot3': 213, 'rot2': 175, 'state': 'normal', 'yaw': 6.63, 'datetime': '2018-10-05 19:48:38.878690', 'mgs': 0, 'volt': 0.8154, 'depth': 0.241, 'time': 73, 'pitch': -17.43, 'roll': -1.97, 'pres': 167}
{'lipoC2': 7.82, 'lipoC3S1': 3.91, 'temp': 28.56, 'lipoC3S3': 11.83, 'lipoC3S2': 7.81, 'rot1': 294, 'rot0': 287, 'rot3': 213, 'rot2': 175, 'state': 'normal', 'yaw': 6.64, 'datetime': '2018-10-05 19:48:38.982886', 'mgs': 0, 'volt': 0.8154, 'depth': 0.241, 'time': 73, 'pitch': -17.45, 'roll': -1.79, 'pres': 167}
{'lipoC2': 7.82, 'lipoC3S1': 3.91, 'temp': 28.56, 'lipoC3S3': 11.83, 'lipoC3S2': 7.82, 'rot1': 294, 'rot0': 287, 'rot3': 213, 'rot2': 175, 'state': 'normal', 'yaw': 6.69, 'datetime': '2018-10-05 19:48:39.088369', 'mgs': 0, 'volt': 0.8154, 'depth': 0.241, 'time': 74, 'pitch': -17.53, 'roll': -1.66, 'pres': 167}
{'lipoC2': 7.82, 'lipoC3S1': 3.91, 'temp': 28.56, 'lipoC3S3': 11.81, 'lipoC3S2': 7.82, 'rot1': 294, 'rot0': 287, 'rot3': 213, 'rot2': 175, 'state': 'normal', 'yaw': 6.75, 'datetime': '2018-10-05 19:48:39.192554', 'mgs': 0, 'volt': 0.8203, 'depth': 0.317, 'time': 74, 'pitch': -17.64, 'roll': -1.53, 'pres': 168}
{'lipoC2': 7.82, 'lipoC3S1': 3.91, 'temp': 28.56, 'lipoC3S3': 11.81, 'lipoC3S2': 7.82, 'rot1': 294, 'rot0': 287, 'rot3': 213, 'rot2': 175, 'state': 'normal', 'yaw': 6.71, 'datetime': '2018-10-05 19:48:39.297000', 'mgs': 0, 'volt': 0.8203, 'depth': 0.317, 'time': 74, 'pitch': -17.74, 'roll': -1.38, 'pres': 168}
{'lipoC2': 7.82, 'lipoC3S1': 3.91, 'temp': 28.56, 'lipoC3S3': 11.83, 'lipoC3S2': 7.82, 'rot1': 294, 'rot0': 287, 'rot3': 213, 'rot2': 175, 'state': 'normal', 'yaw': 6.58, 'datetime': '2018-10-05 19:48:39.401778', 'mgs': 0, 'volt': 0.8154, 'depth': 0.241, 'time': 74, 'pitch': -17.8, 'roll': -1.23, 'pres': 167}
{'lipoC2': 7.82, 'lipoC3S1': 3.91, 'temp': 28.56, 'lipoC3S3': 11.83, 'lipoC3S2': 7.82, 'rot1': 294, 'rot0': 287, 'rot3': 213, 'rot2': 175, 'state': 'normal', 'yaw': 6.47, 'datetime': '2018-10-05 19:48:39.505946', 'mgs': 0, 'volt': 0.8154, 'depth': 0.241, 'time': 74, 'pitch': -17.8, 'roll': -1.18, 'pres': 167}
{'lipoC2': 7.82, 'lipoC3S1': 3.91, 'temp': 28.56, 'lipoC3S3': 11.83, 'lipoC3S2': 7.81, 'rot1': 294, 'rot0': 287, 'rot3': 213, 'rot2': 175, 'state': 'normal', 'yaw': 6.39, 'datetime': '2018-10-05 19:48:39.611779', 'mgs': 0, 'volt': 0.8154, 'depth': 0.241, 'time': 74, 'pitch': -17.81, 'roll': -1.25, 'pres': 167}
{'lipoC2': 7.82, 'lipoC3S1': 3.91, 'temp': 28.56, 'lipoC3S3': 11.81, 'lipoC3S2': 7.82, 'rot1': 294, 'rot0': 287, 'rot3': 213, 'rot2': 175, 'state': 'normal', 'yaw': 6.3, 'datetime': '2018-10-05 19:48:39.715915', 'mgs': 0, 'volt': 0.8154, 'depth': 0.241, 'time': 74, 'pitch': -17.86, 'roll': -1.41, 'pres': 167}
{'lipoC2': 7.82, 'lipoC3S1': 3.91, 'temp': 28.56, 'lipoC3S3': 11.81, 'lipoC3S2': 7.81, 'rot1': 294, 'rot0': 287, 'rot3': 213, 'rot2': 175, 'state': 'normal', 'yaw': 6.2, 'datetime': '2018-10-05 19:48:39.820048', 'mgs': 0, 'volt': 0.8154, 'depth': 0.241, 'time': 74, 'pitch': -17.9, 'roll': -1.64, 'pres': 167}
{'lipoC2': 7.82, 'lipoC3S1': 3.91, 'temp': 28.56, 'lipoC3S3': 11.81, 'lipoC3S2': 7.82, 'rot1': 294, 'rot0': 287, 'rot3': 213, 'rot2': 175, 'state': 'normal', 'yaw': 5.95, 'datetime': '2018-10-05 19:48:39.924285', 'mgs': 0, 'volt': 0.8154, 'depth': 0.241, 'time': 74, 'pitch': -17.89, 'roll': -1.84, 'pres': 167}
{'lipoC2': 7.82, 'lipoC3S1': 3.91, 'temp': 28.56, 'lipoC3S3': 11.83, 'lipoC3S2': 7.81, 'rot1': 294, 'rot0': 287, 'rot3': 213, 'rot2': 175, 'state': 'normal', 'yaw': 5.69, 'datetime': '2018-10-05 19:48:40.030321', 'mgs': 0, 'volt': 0.8154, 'depth': 0.241, 'time': 74, 'pitch': -17.86, 'roll': -2.03, 'pres': 167}
{'lipoC2': 7.82, 'lipoC3S1': 3.91, 'temp': 28.5, 'lipoC3S3': 11.81, 'lipoC3S2': 7.82, 'rot1': 294, 'rot0': 287, 'rot3': 213, 'rot2': 175, 'state': 'normal', 'yaw': 5.51, 'datetime': '2018-10-05 19:48:40.132221', 'mgs': 0, 'volt': 0.8154, 'depth': 0.241, 'time': 75, 'pitch': -17.88, 'roll': -2.28, 'pres': 167}
{'lipoC2': 7.82, 'lipoC3S1': 3.91, 'temp': 28.5, 'lipoC3S3': 11.83, 'lipoC3S2': 7.81, 'rot1': 294, 'rot0': 287, 'rot3': 213, 'rot2': 175, 'state': 'normal', 'yaw': 5.31, 'datetime': '2018-10-05 19:48:40.239507', 'mgs': 0, 'volt': 0.8154, 'depth': 0.241, 'time': 75, 'pitch': -17.98, 'roll': -2.56, 'pres': 167}
{'lipoC2': 7.82, 'lipoC3S1': 3.91, 'temp': 28.5, 'lipoC3S3': 11.83, 'lipoC3S2': 7.81, 'rot1': 294, 'rot0': 287, 'rot3': 213, 'rot2': 175, 'state': 'normal', 'yaw': 5.03, 'datetime': '2018-10-05 19:48:40.341830', 'mgs': 0, 'volt': 0.8154, 'depth': 0.241, 'time': 75, 'pitch': -18.0, 'roll': -2.74, 'pres': 167}
{'lipoC2': 7.82, 'lipoC3S1': 3.91, 'temp': 28.5, 'lipoC3S3': 11.83, 'lipoC3S2': 7.82, 'rot1': 294, 'rot0': 287, 'rot3': 213, 'rot2': 175, 'state': 'normal', 'yaw': 4.76, 'datetime': '2018-10-05 19:48:40.449332', 'mgs': 0, 'volt': 0.8154, 'depth': 0.241, 'time': 75, 'pitch': -17.98, 'roll': -2.94, 'pres': 167}
{'lipoC2': 7.82, 'lipoC3S1': 3.91, 'temp': 28.5, 'lipoC3S3': 11.81, 'lipoC3S2': 7.82, 'rot1': 294, 'rot0': 287, 'rot3': 213, 'rot2': 175, 'state': 'normal', 'yaw': 4.56, 'datetime': '2018-10-05 19:48:40.551571', 'mgs': 0, 'volt': 0.8154, 'depth': 0.241, 'time': 75, 'pitch': -17.82, 'roll': -3.11, 'pres': 167}
{'lipoC2': 7.82, 'lipoC3S1': 3.91, 'temp': 28.56, 'lipoC3S3': 11.81, 'lipoC3S2': 7.82, 'rot1': 294, 'rot0': 287, 'rot3': 213, 'rot2': 175, 'state': 'normal', 'yaw': 4.35, 'datetime': '2018-10-05 19:48:40.659213', 'mgs': 0, 'volt': 0.8154, 'depth': 0.241, 'time': 75, 'pitch': -17.64, 'roll': -3.24, 'pres': 167}
{'lipoC2': 7.82, 'lipoC3S1': 3.91, 'temp': 28.56, 'lipoC3S3': 11.83, 'lipoC3S2': 7.82, 'rot1': 294, 'rot0': 287, 'rot3': 213, 'rot2': 175, 'state': 'normal', 'yaw': 4.17, 'datetime': '2018-10-05 19:48:40.763635', 'mgs': 0, 'volt': 0.8154, 'depth': 0.241, 'time': 75, 'pitch': -17.61, 'roll': -3.26, 'pres': 167}
{'lipoC2': 7.82, 'lipoC3S1': 3.91, 'temp': 28.56, 'lipoC3S3': 11.83, 'lipoC3S2': 7.81, 'rot1': 294, 'rot0': 287, 'rot3': 213, 'rot2': 175, 'state': 'normal', 'yaw': 3.96, 'datetime': '2018-10-05 19:48:40.869066', 'mgs': 0, 'volt': 0.8154, 'depth': 0.241, 'time': 75, 'pitch': -17.63, 'roll': -3.2, 'pres': 167}
{'lipoC2': 7.82, 'lipoC3S1': 3.91, 'temp': 28.56, 'lipoC3S3': 11.83, 'lipoC3S2': 7.82, 'rot1': 294, 'rot0': 287, 'rot3': 213, 'rot2': 175, 'state': 'normal', 'yaw': 3.75, 'datetime': '2018-10-05 19:48:40.969682', 'mgs': 0, 'volt': 0.8154, 'depth': 0.241, 'time': 75, 'pitch': -17.64, 'roll': -3.06, 'pres': 167}
{'lipoC2': 7.82, 'lipoC3S1': 3.91, 'temp': 28.56, 'lipoC3S3': 11.81, 'lipoC3S2': 7.82, 'rot1': 294, 'rot0': 287, 'rot3': 213, 'rot2': 175, 'state': 'normal', 'yaw': 3.56, 'datetime': '2018-10-05 19:48:41.074090', 'mgs': 0, 'volt': 0.8154, 'depth': 0.241, 'time': 76, 'pitch': -17.72, 'roll': -2.89, 'pres': 167}
{'lipoC2': 7.82, 'lipoC3S1': 3.91, 'temp': 28.56, 'lipoC3S3': 11.81, 'lipoC3S2': 7.82, 'rot1': 294, 'rot0': 287, 'rot3': 213, 'rot2': 175, 'state': 'normal', 'yaw': 3.58, 'datetime': '2018-10-05 19:48:41.178271', 'mgs': 0, 'volt': 0.8154, 'depth': 0.241, 'time': 76, 'pitch': -18.01, 'roll': -2.86, 'pres': 167}
{'lipoC2': 7.82, 'lipoC3S1': 3.91, 'temp': 28.56, 'lipoC3S3': 11.83, 'lipoC3S2': 7.82, 'rot1': 294, 'rot0': 287, 'rot3': 213, 'rot2': 175, 'state': 'normal', 'yaw': 3.79, 'datetime': '2018-10-05 19:48:41.282472', 'mgs': 0, 'volt': 0.8154, 'depth': 0.241, 'time': 76, 'pitch': -18.02, 'roll': -2.88, 'pres': 167}
{'lipoC2': 7.82, 'lipoC3S1': 3.91, 'temp': 28.5, 'lipoC3S3': 11.81, 'lipoC3S2': 7.82, 'rot1': 294, 'rot0': 287, 'rot3': 213, 'rot2': 175, 'state': 'normal', 'yaw': 3.79, 'datetime': '2018-10-05 19:48:41.386708', 'mgs': 0, 'volt': 0.8154, 'depth': 0.241, 'time': 76, 'pitch': -17.71, 'roll': -2.62, 'pres': 167}
{'lipoC2': 7.81, 'lipoC3S1': 3.91, 'temp': 28.5, 'lipoC3S3': 11.81, 'lipoC3S2': 7.82, 'rot1': 294, 'rot0': 287, 'rot3': 213, 'rot2': 175, 'state': 'normal', 'yaw': 3.83, 'datetime': '2018-10-05 19:48:41.490882', 'mgs': 0, 'volt': 0.8154, 'depth': 0.241, 'time': 76, 'pitch': -17.42, 'roll': -2.33, 'pres': 167}
{'lipoC2': 7.82, 'lipoC3S1': 3.91, 'temp': 28.56, 'lipoC3S3': 11.81, 'lipoC3S2': 7.82, 'rot1': 294, 'rot0': 287, 'rot3': 213, 'rot2': 175, 'state': 'normal', 'yaw': 4.08, 'datetime': '2018-10-05 19:48:41.596500', 'mgs': 0, 'volt': 0.8154, 'depth': 0.241, 'time': 76, 'pitch': -17.45, 'roll': -2.15, 'pres': 167}
