{'lipoC2': 7.4, 'lipoC3S1': 3.92, 'temp': 27.31, 'lipoC3S3': 11.84, 'lipoC3S2': 7.83, 'rot1': 258, 'rot0': 261, 'rot3': 214, 'rot2': 187, 'state': 'normal', 'yaw': -110.18, 'datetime': '2018-10-09 14:40:49.807663', 'mgs': 0, 'volt': 0.835, 'depth': 0.546, 'time': 263, 'pitch': 25.11, 'roll': -15.18, 'pres': 171}
{'lipoC2': 7.4, 'lipoC3S1': 3.92, 'temp': 27.31, 'lipoC3S3': 11.84, 'lipoC3S2': 7.83, 'rot1': 258, 'rot0': 261, 'rot3': 214, 'rot2': 187, 'state': 'normal', 'yaw': -116.2, 'datetime': '2018-10-09 14:40:56.105037', 'mgs': 0, 'volt': 0.8252, 'depth': 0.394, 'time': 264, 'pitch': 22.82, 'roll': -18.65, 'pres': 169}
{'lipoC2': 7.4, 'lipoC3S1': 3.92, 'temp': 27.31, 'lipoC3S3': 11.84, 'lipoC3S2': 7.83, 'rot1': 258, 'rot0': 261, 'rot3': 214, 'rot2': 187, 'state': 'normal', 'yaw': -116.99, 'datetime': '2018-10-09 14:40:56.125129', 'mgs': 0, 'volt': 0.8301, 'depth': 0.47, 'time': 264, 'pitch': 21.49, 'roll': -18.59, 'pres': 170}
{'lipoC2': 7.4, 'lipoC3S1': 3.92, 'temp': 27.31, 'lipoC3S3': 11.84, 'lipoC3S2': 7.83, 'rot1': 258, 'rot0': 261, 'rot3': 214, 'rot2': 187, 'state': 'normal', 'yaw': -117.63, 'datetime': '2018-10-09 14:40:56.145208', 'mgs': 0, 'volt': 0.8252, 'depth': 0.394, 'time': 264, 'pitch': 20.36, 'roll': -18.43, 'pres': 169}
{'lipoC2': 7.4, 'lipoC3S1': 3.92, 'temp': 27.31, 'lipoC3S3': 11.84, 'lipoC3S2': 7.83, 'rot1': 258, 'rot0': 261, 'rot3': 214, 'rot2': 187, 'state': 'normal', 'yaw': -118.17, 'datetime': '2018-10-09 14:40:56.165416', 'mgs': 0, 'volt': 0.8301, 'depth': 0.47, 'time': 264, 'pitch': 19.69, 'roll': -18.26, 'pres': 170}
{'lipoC2': 7.4, 'lipoC3S1': 3.92, 'temp': 27.31, 'lipoC3S3': 11.84, 'lipoC3S2': 7.83, 'rot1': 258, 'rot0': 261, 'rot3': 214, 'rot2': 187, 'state': 'normal', 'yaw': -118.59, 'datetime': '2018-10-09 14:40:56.185097', 'mgs': 0, 'volt': 0.8301, 'depth': 0.47, 'time': 264, 'pitch': 19.78, 'roll': -18.24, 'pres': 170}
{'lipoC2': 7.4, 'lipoC3S1': 3.92, 'temp': 27.31, 'lipoC3S3': 11.84, 'lipoC3S2': 7.83, 'rot1': 258, 'rot0': 261, 'rot3': 214, 'rot2': 187, 'state': 'normal', 'yaw': -118.95, 'datetime': '2018-10-09 14:40:56.205037', 'mgs': 0, 'volt': 0.8301, 'depth': 0.47, 'time': 264, 'pitch': 20.17, 'roll': -18.41, 'pres': 170}
{'lipoC2': 7.4, 'lipoC3S1': 3.92, 'temp': 27.38, 'lipoC3S3': 11.84, 'lipoC3S2': 7.83, 'rot1': 258, 'rot0': 261, 'rot3': 214, 'rot2': 187, 'state': 'normal', 'yaw': -118.79, 'datetime': '2018-10-09 14:40:56.225065', 'mgs': 0, 'volt': 0.8301, 'depth': 0.47, 'time': 264, 'pitch': 20.15, 'roll': -18.53, 'pres': 170}
{'lipoC2': 7.4, 'lipoC3S1': 3.92, 'temp': 27.38, 'lipoC3S3': 11.84, 'lipoC3S2': 7.83, 'rot1': 258, 'rot0': 261, 'rot3': 214, 'rot2': 187, 'state': 'normal', 'yaw': -118.21, 'datetime': '2018-10-09 14:40:56.245177', 'mgs': 0, 'volt': 0.8301, 'depth': 0.47, 'time': 265, 'pitch': 20.01, 'roll': -18.76, 'pres': 170}
{'lipoC2': 7.4, 'lipoC3S1': 3.92, 'temp': 27.31, 'lipoC3S3': 11.84, 'lipoC3S2': 7.83, 'rot1': 258, 'rot0': 261, 'rot3': 214, 'rot2': 187, 'state': 'normal', 'yaw': -117.46, 'datetime': '2018-10-09 14:40:56.265172', 'mgs': 0, 'volt': 0.8301, 'depth': 0.47, 'time': 265, 'pitch': 19.89, 'roll': -19.01, 'pres': 170}
{'lipoC2': 7.4, 'lipoC3S1': 3.92, 'temp': 27.31, 'lipoC3S3': 11.84, 'lipoC3S2': 7.83, 'rot1': 258, 'rot0': 261, 'rot3': 214, 'rot2': 187, 'state': 'normal', 'yaw': -116.73, 'datetime': '2018-10-09 14:40:56.285371', 'mgs': 0, 'volt': 0.8301, 'depth': 0.47, 'time': 265, 'pitch': 19.92, 'roll': -19.35, 'pres': 170}
{'lipoC2': 7.4, 'lipoC3S1': 3.92, 'temp': 27.31, 'lipoC3S3': 11.84, 'lipoC3S2': 7.83, 'rot1': 258, 'rot0': 261, 'rot3': 214, 'rot2': 187, 'state': 'normal', 'yaw': -116.63, 'datetime': '2018-10-09 14:40:56.304422', 'mgs': 0, 'volt': 0.835, 'depth': 0.546, 'time': 265, 'pitch': 20.11, 'roll': -19.77, 'pres': 171}
{'lipoC2': 7.4, 'lipoC3S1': 3.92, 'temp': 27.31, 'lipoC3S3': 11.84, 'lipoC3S2': 7.83, 'rot1': 258, 'rot0': 261, 'rot3': 214, 'rot2': 187, 'state': 'normal', 'yaw': -116.96, 'datetime': '2018-10-09 14:40:56.324574', 'mgs': 0, 'volt': 0.8301, 'depth': 0.47, 'time': 265, 'pitch': 20.44, 'roll': -20.24, 'pres': 170}
{'lipoC2': 7.4, 'lipoC3S1': 3.92, 'temp': 27.31, 'lipoC3S3': 11.84, 'lipoC3S2': 7.83, 'rot1': 258, 'rot0': 261, 'rot3': 214, 'rot2': 187, 'state': 'normal', 'yaw': -117.73, 'datetime': '2018-10-09 14:40:56.344662', 'mgs': 0, 'volt': 0.8301, 'depth': 0.47, 'time': 265, 'pitch': 20.55, 'roll': -20.79, 'pres': 170}
{'lipoC2': 7.4, 'lipoC3S1': 3.92, 'temp': 27.31, 'lipoC3S3': 11.84, 'lipoC3S2': 7.83, 'rot1': 258, 'rot0': 261, 'rot3': 214, 'rot2': 187, 'state': 'normal', 'yaw': -118.56, 'datetime': '2018-10-09 14:40:56.364742', 'mgs': 0, 'volt': 0.8301, 'depth': 0.47, 'time': 265, 'pitch': 20.52, 'roll': -21.32, 'pres': 170}
{'lipoC2': 7.4, 'lipoC3S1': 3.92, 'temp': 27.31, 'lipoC3S3': 11.84, 'lipoC3S2': 7.83, 'rot1': 258, 'rot0': 261, 'rot3': 214, 'rot2': 187, 'state': 'normal', 'yaw': -119.28, 'datetime': '2018-10-09 14:40:56.384843', 'mgs': 0, 'volt': 0.835, 'depth': 0.546, 'time': 265, 'pitch': 20.47, 'roll': -21.87, 'pres': 171}
{'lipoC2': 7.4, 'lipoC3S1': 3.92, 'temp': 27.31, 'lipoC3S3': 11.84, 'lipoC3S2': 7.83, 'rot1': 258, 'rot0': 261, 'rot3': 214, 'rot2': 187, 'state': 'normal', 'yaw': -119.65, 'datetime': '2018-10-09 14:40:56.405810', 'mgs': 0, 'volt': 0.8301, 'depth': 0.47, 'time': 265, 'pitch': 20.42, 'roll': -22.28, 'pres': 170}
{'lipoC2': 7.4, 'lipoC3S1': 3.92, 'temp': 27.31, 'lipoC3S3': 11.84, 'lipoC3S2': 7.83, 'rot1': 258, 'rot0': 261, 'rot3': 214, 'rot2': 187, 'state': 'normal', 'yaw': -119.57, 'datetime': '2018-10-09 14:40:56.426463', 'mgs': 0, 'volt': 0.8301, 'depth': 0.47, 'time': 266, 'pitch': 20.25, 'roll': -22.53, 'pres': 170}
{'lipoC2': 7.4, 'lipoC3S1': 3.92, 'temp': 27.31, 'lipoC3S3': 11.84, 'lipoC3S2': 7.83, 'rot1': 258, 'rot0': 261, 'rot3': 214, 'rot2': 187, 'state': 'normal', 'yaw': -119.13, 'datetime': '2018-10-09 14:40:56.446539', 'mgs': 0, 'volt': 0.8301, 'depth': 0.47, 'time': 266, 'pitch': 20.16, 'roll': -22.53, 'pres': 170}
{'lipoC2': 7.4, 'lipoC3S1': 3.92, 'temp': 27.31, 'lipoC3S3': 11.84, 'lipoC3S2': 7.83, 'rot1': 258, 'rot0': 261, 'rot3': 214, 'rot2': 187, 'state': 'normal', 'yaw': -118.54, 'datetime': '2018-10-09 14:40:56.466768', 'mgs': 0, 'volt': 0.8301, 'depth': 0.47, 'time': 266, 'pitch': 20.38, 'roll': -22.35, 'pres': 170}
{'lipoC2': 7.4, 'lipoC3S1': 3.92, 'temp': 27.31, 'lipoC3S3': 11.84, 'lipoC3S2': 7.83, 'rot1': 258, 'rot0': 261, 'rot3': 214, 'rot2': 187, 'state': 'normal', 'yaw': -118.28, 'datetime': '2018-10-09 14:40:56.486891', 'mgs': 0, 'volt': 0.8301, 'depth': 0.47, 'time': 266, 'pitch': 20.71, 'roll': -22.14, 'pres': 170}
{'lipoC2': 7.4, 'lipoC3S1': 3.92, 'temp': 27.31, 'lipoC3S3': 11.84, 'lipoC3S2': 7.83, 'rot1': 258, 'rot0': 261, 'rot3': 214, 'rot2': 187, 'state': 'normal', 'yaw': -118.28, 'datetime': '2018-10-09 14:40:56.505385', 'mgs': 0, 'volt': 0.8301, 'depth': 0.47, 'time': 266, 'pitch': 20.97, 'roll': -21.9, 'pres': 170}
{'lipoC2': 7.4, 'lipoC3S1': 3.92, 'temp': 27.31, 'lipoC3S3': 11.84, 'lipoC3S2': 7.83, 'rot1': 258, 'rot0': 261, 'rot3': 214, 'rot2': 187, 'state': 'normal', 'yaw': -118.51, 'datetime': '2018-10-09 14:40:56.522580', 'mgs': 0, 'volt': 0.8301, 'depth': 0.47, 'time': 266, 'pitch': 20.88, 'roll': -21.72, 'pres': 170}
{'lipoC2': 7.4, 'lipoC3S1': 3.92, 'temp': 27.31, 'lipoC3S3': 11.84, 'lipoC3S2': 7.83, 'rot1': 258, 'rot0': 261, 'rot3': 214, 'rot2': 187, 'state': 'normal', 'yaw': -118.76, 'datetime': '2018-10-09 14:40:56.542678', 'mgs': 0, 'volt': 0.8301, 'depth': 0.47, 'time': 266, 'pitch': 20.68, 'roll': -21.53, 'pres': 170}
{'lipoC2': 7.4, 'lipoC3S1': 3.92, 'temp': 27.31, 'lipoC3S3': 11.84, 'lipoC3S2': 7.83, 'rot1': 258, 'rot0': 261, 'rot3': 214, 'rot2': 187, 'state': 'normal', 'yaw': -118.89, 'datetime': '2018-10-09 14:40:56.562709', 'mgs': 0, 'volt': 0.8301, 'depth': 0.47, 'time': 266, 'pitch': 20.4, 'roll': -21.25, 'pres': 170}
{'lipoC2': 7.4, 'lipoC3S1': 3.92, 'temp': 27.38, 'lipoC3S3': 11.84, 'lipoC3S2': 7.83, 'rot1': 258, 'rot0': 261, 'rot3': 214, 'rot2': 187, 'state': 'normal', 'yaw': -118.96, 'datetime': '2018-10-09 14:40:56.582825', 'mgs': 0, 'volt': 0.8301, 'depth': 0.47, 'time': 266, 'pitch': 20.16, 'roll': -20.96, 'pres': 170}
{'lipoC2': 7.4, 'lipoC3S1': 3.92, 'temp': 27.31, 'lipoC3S3': 11.84, 'lipoC3S2': 7.83, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.0, 'datetime': '2018-10-09 14:40:56.602423', 'mgs': 0, 'volt': 0.8252, 'depth': 0.394, 'time': 1, 'pitch': 20.39, 'roll': -23.02, 'pres': 169}
{'lipoC2': 7.4, 'lipoC3S1': 3.92, 'temp': 27.31, 'lipoC3S3': 11.84, 'lipoC3S2': 7.83, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.41, 'datetime': '2018-10-09 14:40:56.620759', 'mgs': 0, 'volt': 0.8252, 'depth': 0.394, 'time': 1, 'pitch': 20.55, 'roll': -23.0, 'pres': 169}
{'lipoC2': 7.4, 'lipoC3S1': 3.92, 'temp': 27.25, 'lipoC3S3': 11.84, 'lipoC3S2': 7.83, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.82, 'datetime': '2018-10-09 14:40:56.640257', 'mgs': 0, 'volt': 0.8252, 'depth': 0.394, 'time': 1, 'pitch': 20.71, 'roll': -22.86, 'pres': 169}
{'lipoC2': 7.4, 'lipoC3S1': 3.92, 'temp': 27.25, 'lipoC3S3': 11.84, 'lipoC3S2': 7.83, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 1.08, 'datetime': '2018-10-09 14:40:56.659763', 'mgs': 0, 'volt': 0.8252, 'depth': 0.394, 'time': 1, 'pitch': 20.91, 'roll': -22.71, 'pres': 169}
{'lipoC2': 7.4, 'lipoC3S1': 3.92, 'temp': 27.25, 'lipoC3S3': 11.84, 'lipoC3S2': 7.83, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 1.23, 'datetime': '2018-10-09 14:40:56.679551', 'mgs': 0, 'volt': 0.8301, 'depth': 0.47, 'time': 1, 'pitch': 21.27, 'roll': -22.55, 'pres': 170}
{'lipoC2': 7.4, 'lipoC3S1': 3.92, 'temp': 27.31, 'lipoC3S3': 11.84, 'lipoC3S2': 7.83, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 1.21, 'datetime': '2018-10-09 14:40:56.699213', 'mgs': 0, 'volt': 0.8301, 'depth': 0.47, 'time': 1, 'pitch': 22.02, 'roll': -22.38, 'pres': 170}
{'lipoC2': 7.4, 'lipoC3S1': 3.92, 'temp': 27.31, 'lipoC3S3': 11.84, 'lipoC3S2': 7.83, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 1.12, 'datetime': '2018-10-09 14:40:56.719029', 'mgs': 0, 'volt': 0.8301, 'depth': 0.47, 'time': 1, 'pitch': 22.78, 'roll': -22.19, 'pres': 170}
{'lipoC2': 7.4, 'lipoC3S1': 3.92, 'temp': 27.31, 'lipoC3S3': 11.84, 'lipoC3S2': 7.83, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 1.06, 'datetime': '2018-10-09 14:40:56.735376', 'mgs': 0, 'volt': 0.835, 'depth': 0.546, 'time': 1, 'pitch': 23.38, 'roll': -21.9, 'pres': 171}
{'lipoC2': 7.4, 'lipoC3S1': 3.92, 'temp': 27.31, 'lipoC3S3': 11.84, 'lipoC3S2': 7.83, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 1.06, 'datetime': '2018-10-09 14:40:56.754958', 'mgs': 0, 'volt': 0.835, 'depth': 0.546, 'time': 2, 'pitch': 23.81, 'roll': -21.43, 'pres': 171}
{'lipoC2': 7.4, 'lipoC3S1': 3.92, 'temp': 27.25, 'lipoC3S3': 11.84, 'lipoC3S2': 7.83, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 1.07, 'datetime': '2018-10-09 14:40:56.774550', 'mgs': 0, 'volt': 0.8398, 'depth': 0.623, 'time': 2, 'pitch': 24.13, 'roll': -20.92, 'pres': 172}
{'lipoC2': 7.4, 'lipoC3S1': 3.92, 'temp': 27.25, 'lipoC3S3': 11.84, 'lipoC3S2': 7.83, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.99, 'datetime': '2018-10-09 14:40:56.794189', 'mgs': 0, 'volt': 0.8398, 'depth': 0.623, 'time': 2, 'pitch': 24.6, 'roll': -20.41, 'pres': 172}
{'lipoC2': 7.4, 'lipoC3S1': 3.92, 'temp': 27.25, 'lipoC3S3': 11.84, 'lipoC3S2': 7.83, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.73, 'datetime': '2018-10-09 14:40:56.813572', 'mgs': 0, 'volt': 0.8447, 'depth': 0.699, 'time': 2, 'pitch': 25.48, 'roll': -19.96, 'pres': 173}
{'lipoC2': 7.4, 'lipoC3S1': 3.92, 'temp': 27.31, 'lipoC3S3': 11.84, 'lipoC3S2': 7.83, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.37, 'datetime': '2018-10-09 14:40:56.833367', 'mgs': 0, 'volt': 0.8496, 'depth': 0.775, 'time': 2, 'pitch': 26.6, 'roll': -19.74, 'pres': 174}
{'lipoC2': 7.4, 'lipoC3S1': 3.92, 'temp': 27.31, 'lipoC3S3': 11.84, 'lipoC3S2': 7.83, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -0.11, 'datetime': '2018-10-09 14:40:56.852954', 'mgs': 0, 'volt': 0.8545, 'depth': 0.851, 'time': 2, 'pitch': 27.86, 'roll': -19.75, 'pres': 175}
{'lipoC2': 7.4, 'lipoC3S1': 3.92, 'temp': 27.31, 'lipoC3S3': 11.84, 'lipoC3S2': 7.83, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -0.59, 'datetime': '2018-10-09 14:40:56.872555', 'mgs': 0, 'volt': 0.8594, 'depth': 0.928, 'time': 2, 'pitch': 29.16, 'roll': -19.95, 'pres': 176}
{'lipoC2': 7.4, 'lipoC3S1': 3.92, 'temp': 27.31, 'lipoC3S3': 11.84, 'lipoC3S2': 7.83, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -0.94, 'datetime': '2018-10-09 14:40:56.892071', 'mgs': 0, 'volt': 0.8643, 'depth': 1.004, 'time': 2, 'pitch': 30.12, 'roll': -20.22, 'pres': 177}
{'lipoC2': 7.4, 'lipoC3S1': 3.92, 'temp': 27.31, 'lipoC3S3': 11.84, 'lipoC3S2': 7.83, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -1.18, 'datetime': '2018-10-09 14:40:56.912039', 'mgs': 0, 'volt': 0.8643, 'depth': 1.004, 'time': 2, 'pitch': 30.91, 'roll': -20.61, 'pres': 177}
{'lipoC2': 7.39, 'lipoC3S1': 3.83, 'temp': 27.31, 'lipoC3S3': 11.72, 'lipoC3S2': 7.71, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -1.36, 'datetime': '2018-10-09 14:40:56.930665', 'mgs': 0, 'volt': 0.9082, 'depth': 1.691, 'time': 3, 'pitch': 31.52, 'roll': -21.06, 'pres': 186}
{'lipoC2': 7.39, 'lipoC3S1': 3.89, 'temp': 27.31, 'lipoC3S3': 11.69, 'lipoC3S2': 7.78, 'rot1': 0, 'rot0': 0, 'rot3': 1, 'rot2': 1, 'state': 'normal', 'yaw': -1.64, 'datetime': '2018-10-09 14:40:56.950127', 'mgs': 0, 'volt': 0.8838, 'depth': 1.309, 'time': 3, 'pitch': 32.18, 'roll': -21.59, 'pres': 181}
{'lipoC2': 7.39, 'lipoC3S1': 3.88, 'temp': 27.31, 'lipoC3S3': 11.76, 'lipoC3S2': 7.77, 'rot1': 0, 'rot0': 0, 'rot3': 2, 'rot2': 2, 'state': 'normal', 'yaw': -2.06, 'datetime': '2018-10-09 14:40:56.972683', 'mgs': 0, 'volt': 0.8887, 'depth': 1.385, 'time': 3, 'pitch': 33.08, 'roll': -22.07, 'pres': 182}
{'lipoC2': 7.4, 'lipoC3S1': 3.88, 'temp': 27.31, 'lipoC3S3': 11.71, 'lipoC3S2': 7.78, 'rot1': 0, 'rot0': 0, 'rot3': 3, 'rot2': 2, 'state': 'normal', 'yaw': -2.55, 'datetime': '2018-10-09 14:40:56.992330', 'mgs': 0, 'volt': 0.8838, 'depth': 1.309, 'time': 3, 'pitch': 34.03, 'roll': -22.4, 'pres': 181}
{'lipoC2': 7.39, 'lipoC3S1': 3.9, 'temp': 27.31, 'lipoC3S3': 11.73, 'lipoC3S2': 7.78, 'rot1': 0, 'rot0': 0, 'rot3': 4, 'rot2': 3, 'state': 'normal', 'yaw': -3.05, 'datetime': '2018-10-09 14:40:57.011920', 'mgs': 0, 'volt': 0.8838, 'depth': 1.309, 'time': 3, 'pitch': 34.7, 'roll': -22.53, 'pres': 181}
{'lipoC2': 7.4, 'lipoC3S1': 3.9, 'temp': 27.31, 'lipoC3S3': 11.73, 'lipoC3S2': 7.74, 'rot1': 0, 'rot0': 0, 'rot3': 5, 'rot2': 4, 'state': 'normal', 'yaw': -3.47, 'datetime': '2018-10-09 14:40:57.029908', 'mgs': 0, 'volt': 0.874, 'depth': 1.157, 'time': 3, 'pitch': 35.03, 'roll': -22.45, 'pres': 179}
{'lipoC2': 7.4, 'lipoC3S1': 3.9, 'temp': 27.31, 'lipoC3S3': 11.73, 'lipoC3S2': 7.74, 'rot1': 0, 'rot0': 0, 'rot3': 6, 'rot2': 5, 'state': 'normal', 'yaw': -3.69, 'datetime': '2018-10-09 14:40:57.046573', 'mgs': 0, 'volt': 0.874, 'depth': 1.157, 'time': 3, 'pitch': 34.99, 'roll': -22.26, 'pres': 179}
{'lipoC2': 7.4, 'lipoC3S1': 3.87, 'temp': 27.31, 'lipoC3S3': 11.75, 'lipoC3S2': 7.75, 'rot1': 0, 'rot0': 0, 'rot3': 7, 'rot2': 6, 'state': 'normal', 'yaw': -3.63, 'datetime': '2018-10-09 14:40:57.066047', 'mgs': 0, 'volt': 0.8691, 'depth': 1.08, 'time': 3, 'pitch': 34.64, 'roll': -22.2, 'pres': 178}
{'lipoC2': 7.4, 'lipoC3S1': 3.9, 'temp': 27.31, 'lipoC3S3': 11.73, 'lipoC3S2': 7.82, 'rot1': 0, 'rot0': 0, 'rot3': 8, 'rot2': 7, 'state': 'normal', 'yaw': -3.4, 'datetime': '2018-10-09 14:40:57.085692', 'mgs': 0, 'volt': 0.874, 'depth': 1.157, 'time': 3, 'pitch': 34.18, 'roll': -22.25, 'pres': 179}
{'lipoC2': 7.4, 'lipoC3S1': 3.9, 'temp': 27.31, 'lipoC3S3': 11.73, 'lipoC3S2': 7.74, 'rot1': 0, 'rot0': 0, 'rot3': 9, 'rot2': 8, 'state': 'normal', 'yaw': -3.08, 'datetime': '2018-10-09 14:40:57.105245', 'mgs': 0, 'volt': 0.8643, 'depth': 1.004, 'time': 3, 'pitch': 33.53, 'roll': -22.3, 'pres': 177}
{'lipoC2': 7.4, 'lipoC3S1': 3.9, 'temp': 27.31, 'lipoC3S3': 11.73, 'lipoC3S2': 7.79, 'rot1': 0, 'rot0': 0, 'rot3': 11, 'rot2': 8, 'state': 'normal', 'yaw': -2.83, 'datetime': '2018-10-09 14:40:57.125134', 'mgs': 0, 'volt': 0.8643, 'depth': 1.004, 'time': 4, 'pitch': 32.89, 'roll': -22.38, 'pres': 177}
