{'lipoC2': 0.0, 'lipoC3S1': 3.94, 'temp': 26.44, 'lipoC3S3': 11.92, 'lipoC3S2': 7.87, 'rot1': 20, 'rot0': 18, 'rot3': 38, 'rot2': 33, 'state': 'normal', 'yaw': -50.06, 'datetime': '2018-10-03 17:28:05.984866', 'mgs': 0, 'volt': 0.9912, 'depth': 2.988, 'time': 18, 'pitch': -1.36, 'roll': 77.8, 'pres': 203}
{'lipoC2': 0.0, 'lipoC3S1': 3.94, 'temp': 26.38, 'lipoC3S3': 11.9, 'lipoC3S2': 7.87, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -2.38, 'datetime': '2018-10-03 17:28:06.132166', 'mgs': 0, 'volt': 1.0254, 'depth': 3.522, 'time': 2, 'pitch': -6.89, 'roll': 2.43, 'pres': 210}
{'lipoC2': 0.0, 'lipoC3S1': 3.94, 'temp': 26.38, 'lipoC3S3': 11.9, 'lipoC3S2': 7.87, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -2.64, 'datetime': '2018-10-03 17:28:06.142628', 'mgs': 0, 'volt': 1.0254, 'depth': 3.522, 'time': 2, 'pitch': -7.18, 'roll': 2.36, 'pres': 210}
{'lipoC2': 0.0, 'lipoC3S1': 3.94, 'temp': 26.38, 'lipoC3S3': 11.92, 'lipoC3S2': 7.87, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -2.89, 'datetime': '2018-10-03 17:28:06.158285', 'mgs': 0, 'volt': 1.0254, 'depth': 3.522, 'time': 2, 'pitch': -7.37, 'roll': 2.33, 'pres': 210}
{'lipoC2': 0.0, 'lipoC3S1': 3.94, 'temp': 26.38, 'lipoC3S3': 11.92, 'lipoC3S2': 7.87, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -3.11, 'datetime': '2018-10-03 17:28:06.171019', 'mgs': 0, 'volt': 1.0205, 'depth': 3.445, 'time': 2, 'pitch': -7.45, 'roll': 2.23, 'pres': 209}
{'lipoC2': 0.0, 'lipoC3S1': 3.94, 'temp': 26.38, 'lipoC3S3': 11.92, 'lipoC3S2': 7.87, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -3.32, 'datetime': '2018-10-03 17:28:06.183407', 'mgs': 0, 'volt': 1.0254, 'depth': 3.522, 'time': 2, 'pitch': -7.48, 'roll': 2.03, 'pres': 210}
{'lipoC2': 0.0, 'lipoC3S1': 3.94, 'temp': 26.38, 'lipoC3S3': 11.92, 'lipoC3S2': 7.87, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -3.52, 'datetime': '2018-10-03 17:28:06.193985', 'mgs': 0, 'volt': 1.0254, 'depth': 3.522, 'time': 2, 'pitch': -7.44, 'roll': 1.95, 'pres': 210}
{'lipoC2': 0.0, 'lipoC3S1': 3.94, 'temp': 26.38, 'lipoC3S3': 11.9, 'lipoC3S2': 7.87, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -3.72, 'datetime': '2018-10-03 17:28:06.204162', 'mgs': 0, 'volt': 1.0254, 'depth': 3.522, 'time': 2, 'pitch': -7.34, 'roll': 1.93, 'pres': 210}
{'lipoC2': 0.0, 'lipoC3S1': 3.94, 'temp': 26.38, 'lipoC3S3': 11.92, 'lipoC3S2': 7.87, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -3.95, 'datetime': '2018-10-03 17:28:06.274837', 'mgs': 0, 'volt': 1.0254, 'depth': 3.522, 'time': 3, 'pitch': -7.18, 'roll': 1.93, 'pres': 210}
{'lipoC2': 0.0, 'lipoC3S1': 3.94, 'temp': 26.38, 'lipoC3S3': 11.9, 'lipoC3S2': 7.87, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -4.15, 'datetime': '2018-10-03 17:28:06.377910', 'mgs': 0, 'volt': 1.0254, 'depth': 3.522, 'time': 3, 'pitch': -7.02, 'roll': 1.97, 'pres': 210}
{'lipoC2': 0.0, 'lipoC3S1': 3.94, 'temp': 26.31, 'lipoC3S3': 11.92, 'lipoC3S2': 7.87, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -4.36, 'datetime': '2018-10-03 17:28:06.481042', 'mgs': 0, 'volt': 1.0254, 'depth': 3.522, 'time': 3, 'pitch': -6.86, 'roll': 2.0, 'pres': 210}
{'lipoC2': 0.0, 'lipoC3S1': 3.94, 'temp': 26.31, 'lipoC3S3': 11.92, 'lipoC3S2': 7.87, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -4.57, 'datetime': '2018-10-03 17:28:06.584167', 'mgs': 0, 'volt': 1.0254, 'depth': 3.522, 'time': 3, 'pitch': -6.73, 'roll': 1.99, 'pres': 210}
{'lipoC2': 0.0, 'lipoC3S1': 3.94, 'temp': 26.38, 'lipoC3S3': 11.92, 'lipoC3S2': 7.87, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -4.75, 'datetime': '2018-10-03 17:28:06.687309', 'mgs': 0, 'volt': 1.0254, 'depth': 3.522, 'time': 3, 'pitch': -6.71, 'roll': 1.72, 'pres': 210}
{'lipoC2': 0.0, 'lipoC3S1': 3.94, 'temp': 26.38, 'lipoC3S3': 11.9, 'lipoC3S2': 7.87, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -4.95, 'datetime': '2018-10-03 17:28:06.800668', 'mgs': 0, 'volt': 1.0254, 'depth': 3.522, 'time': 3, 'pitch': -6.69, 'roll': 1.46, 'pres': 210}
{'lipoC2': 0.0, 'lipoC3S1': 3.94, 'temp': 26.38, 'lipoC3S3': 11.92, 'lipoC3S2': 7.87, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -5.14, 'datetime': '2018-10-03 17:28:06.906549', 'mgs': 0, 'volt': 1.0254, 'depth': 3.522, 'time': 3, 'pitch': -6.65, 'roll': 1.23, 'pres': 210}
{'lipoC2': 0.0, 'lipoC3S1': 3.94, 'temp': 26.38, 'lipoC3S3': 11.92, 'lipoC3S2': 7.88, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -5.36, 'datetime': '2018-10-03 17:28:07.006982', 'mgs': 0, 'volt': 1.0254, 'depth': 3.522, 'time': 3, 'pitch': -6.6, 'roll': 1.02, 'pres': 210}
{'lipoC2': 0.0, 'lipoC3S1': 3.94, 'temp': 26.38, 'lipoC3S3': 11.92, 'lipoC3S2': 7.88, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -5.52, 'datetime': '2018-10-03 17:28:07.110184', 'mgs': 0, 'volt': 1.0254, 'depth': 3.522, 'time': 3, 'pitch': -6.57, 'roll': 1.05, 'pres': 210}
{'lipoC2': 0.0, 'lipoC3S1': 3.94, 'temp': 26.44, 'lipoC3S3': 11.92, 'lipoC3S2': 7.88, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -5.68, 'datetime': '2018-10-03 17:28:07.214114', 'mgs': 0, 'volt': 1.0254, 'depth': 3.522, 'time': 3, 'pitch': -6.59, 'roll': 1.18, 'pres': 210}
{'lipoC2': 0.0, 'lipoC3S1': 3.94, 'temp': 26.44, 'lipoC3S3': 11.92, 'lipoC3S2': 7.87, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -5.85, 'datetime': '2018-10-03 17:28:07.317122', 'mgs': 0, 'volt': 1.0254, 'depth': 3.522, 'time': 4, 'pitch': -6.66, 'roll': 1.33, 'pres': 210}
{'lipoC2': 0.0, 'lipoC3S1': 3.94, 'temp': 26.38, 'lipoC3S3': 11.92, 'lipoC3S2': 7.87, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -5.99, 'datetime': '2018-10-03 17:28:07.420250', 'mgs': 0, 'volt': 1.0254, 'depth': 3.522, 'time': 4, 'pitch': -6.75, 'roll': 1.44, 'pres': 210}
{'lipoC2': 0.0, 'lipoC3S1': 3.94, 'temp': 26.38, 'lipoC3S3': 11.92, 'lipoC3S2': 7.87, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -6.13, 'datetime': '2018-10-03 17:28:07.524649', 'mgs': 0, 'volt': 1.0254, 'depth': 3.522, 'time': 4, 'pitch': -6.83, 'roll': 1.55, 'pres': 210}
{'lipoC2': 0.0, 'lipoC3S1': 3.94, 'temp': 26.38, 'lipoC3S3': 11.92, 'lipoC3S2': 7.87, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -6.3, 'datetime': '2018-10-03 17:28:07.627807', 'mgs': 0, 'volt': 1.0254, 'depth': 3.522, 'time': 4, 'pitch': -6.93, 'roll': 1.68, 'pres': 210}
{'lipoC2': 0.0, 'lipoC3S1': 3.94, 'temp': 26.38, 'lipoC3S3': 11.9, 'lipoC3S2': 7.87, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -6.44, 'datetime': '2018-10-03 17:28:07.730914', 'mgs': 0, 'volt': 1.0254, 'depth': 3.522, 'time': 4, 'pitch': -7.03, 'roll': 1.76, 'pres': 210}
{'lipoC2': 0.0, 'lipoC3S1': 3.94, 'temp': 26.38, 'lipoC3S3': 11.92, 'lipoC3S2': 7.87, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -6.57, 'datetime': '2018-10-03 17:28:07.835627', 'mgs': 0, 'volt': 1.0254, 'depth': 3.522, 'time': 4, 'pitch': -7.12, 'roll': 1.83, 'pres': 210}
{'lipoC2': 0.0, 'lipoC3S1': 3.94, 'temp': 26.38, 'lipoC3S3': 11.92, 'lipoC3S2': 7.87, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -6.7, 'datetime': '2018-10-03 17:28:07.938533', 'mgs': 0, 'volt': 1.0254, 'depth': 3.522, 'time': 4, 'pitch': -7.18, 'roll': 1.84, 'pres': 210}
{'lipoC2': 0.0, 'lipoC3S1': 3.94, 'temp': 26.38, 'lipoC3S3': 11.92, 'lipoC3S2': 7.88, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -6.82, 'datetime': '2018-10-03 17:28:08.041665', 'mgs': 0, 'volt': 1.0254, 'depth': 3.522, 'time': 4, 'pitch': -7.18, 'roll': 1.81, 'pres': 210}
{'lipoC2': 0.0, 'lipoC3S1': 3.94, 'temp': 26.44, 'lipoC3S3': 11.92, 'lipoC3S2': 7.87, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -6.92, 'datetime': '2018-10-03 17:28:08.146617', 'mgs': 0, 'volt': 1.0254, 'depth': 3.522, 'time': 4, 'pitch': -7.17, 'roll': 1.74, 'pres': 210}
{'lipoC2': 0.0, 'lipoC3S1': 3.94, 'temp': 26.44, 'lipoC3S3': 11.92, 'lipoC3S2': 7.87, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -7.0, 'datetime': '2018-10-03 17:28:08.248091', 'mgs': 0, 'volt': 1.0254, 'depth': 3.522, 'time': 4, 'pitch': -7.14, 'roll': 1.58, 'pres': 210}
{'lipoC2': 0.0, 'lipoC3S1': 3.94, 'temp': 26.44, 'lipoC3S3': 11.92, 'lipoC3S2': 7.87, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -7.06, 'datetime': '2018-10-03 17:28:08.351293', 'mgs': 0, 'volt': 1.0254, 'depth': 3.522, 'time': 5, 'pitch': -7.08, 'roll': 1.34, 'pres': 210}
{'lipoC2': 0.0, 'lipoC3S1': 3.94, 'temp': 26.38, 'lipoC3S3': 11.92, 'lipoC3S2': 7.87, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -7.1, 'datetime': '2018-10-03 17:28:08.454636', 'mgs': 0, 'volt': 1.0254, 'depth': 3.522, 'time': 5, 'pitch': -7.02, 'roll': 1.12, 'pres': 210}
{'lipoC2': 0.0, 'lipoC3S1': 3.94, 'temp': 26.38, 'lipoC3S3': 11.92, 'lipoC3S2': 7.88, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -7.14, 'datetime': '2018-10-03 17:28:08.557599', 'mgs': 0, 'volt': 1.0254, 'depth': 3.522, 'time': 5, 'pitch': -6.96, 'roll': 0.9, 'pres': 210}
{'lipoC2': 0.0, 'lipoC3S1': 3.94, 'temp': 26.38, 'lipoC3S3': 11.92, 'lipoC3S2': 7.87, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -7.18, 'datetime': '2018-10-03 17:28:08.660698', 'mgs': 0, 'volt': 1.0254, 'depth': 3.522, 'time': 5, 'pitch': -6.87, 'roll': 0.74, 'pres': 210}
{'lipoC2': 0.0, 'lipoC3S1': 3.94, 'temp': 26.38, 'lipoC3S3': 11.92, 'lipoC3S2': 7.88, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -7.17, 'datetime': '2018-10-03 17:28:08.763816', 'mgs': 0, 'volt': 1.0205, 'depth': 3.445, 'time': 5, 'pitch': -6.79, 'roll': 0.8, 'pres': 209}
{'lipoC2': 0.0, 'lipoC3S1': 3.94, 'temp': 26.44, 'lipoC3S3': 11.92, 'lipoC3S2': 7.88, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -7.17, 'datetime': '2018-10-03 17:28:08.866994', 'mgs': 0, 'volt': 1.0254, 'depth': 3.522, 'time': 5, 'pitch': -6.77, 'roll': 0.9, 'pres': 210}
{'lipoC2': 0.0, 'lipoC3S1': 3.94, 'temp': 26.44, 'lipoC3S3': 11.92, 'lipoC3S2': 7.88, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -7.2, 'datetime': '2018-10-03 17:28:08.966915', 'mgs': 0, 'volt': 1.0254, 'depth': 3.522, 'time': 5, 'pitch': -6.73, 'roll': 1.03, 'pres': 210}
{'lipoC2': 0.0, 'lipoC3S1': 3.94, 'temp': 26.44, 'lipoC3S3': 11.92, 'lipoC3S2': 7.88, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -7.28, 'datetime': '2018-10-03 17:28:09.073770', 'mgs': 0, 'volt': 1.0254, 'depth': 3.522, 'time': 5, 'pitch': -6.62, 'roll': 1.19, 'pres': 210}
{'lipoC2': 0.0, 'lipoC3S1': 3.94, 'temp': 26.44, 'lipoC3S3': 11.92, 'lipoC3S2': 7.87, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -7.36, 'datetime': '2018-10-03 17:28:09.177448', 'mgs': 0, 'volt': 1.0254, 'depth': 3.522, 'time': 5, 'pitch': -6.53, 'roll': 1.35, 'pres': 210}
{'lipoC2': 0.0, 'lipoC3S1': 3.94, 'temp': 26.44, 'lipoC3S3': 11.92, 'lipoC3S2': 7.88, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -7.43, 'datetime': '2018-10-03 17:28:09.281256', 'mgs': 0, 'volt': 1.0254, 'depth': 3.522, 'time': 6, 'pitch': -6.49, 'roll': 1.49, 'pres': 210}
{'lipoC2': 0.0, 'lipoC3S1': 3.94, 'temp': 26.38, 'lipoC3S3': 11.92, 'lipoC3S2': 7.87, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -7.52, 'datetime': '2018-10-03 17:28:09.384272', 'mgs': 0, 'volt': 1.0254, 'depth': 3.522, 'time': 6, 'pitch': -6.45, 'roll': 1.62, 'pres': 210}
{'lipoC2': 0.0, 'lipoC3S1': 3.94, 'temp': 26.38, 'lipoC3S3': 11.92, 'lipoC3S2': 7.87, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -7.56, 'datetime': '2018-10-03 17:28:09.488274', 'mgs': 0, 'volt': 1.0254, 'depth': 3.522, 'time': 6, 'pitch': -6.49, 'roll': 1.7, 'pres': 210}
{'lipoC2': 0.0, 'lipoC3S1': 3.94, 'temp': 26.38, 'lipoC3S3': 11.92, 'lipoC3S2': 7.88, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -7.57, 'datetime': '2018-10-03 17:28:09.592356', 'mgs': 0, 'volt': 1.0254, 'depth': 3.522, 'time': 6, 'pitch': -6.58, 'roll': 1.75, 'pres': 210}
{'lipoC2': 0.0, 'lipoC3S1': 3.94, 'temp': 26.38, 'lipoC3S3': 11.92, 'lipoC3S2': 7.88, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -7.58, 'datetime': '2018-10-03 17:28:09.695519', 'mgs': 0, 'volt': 1.0254, 'depth': 3.522, 'time': 6, 'pitch': -6.69, 'roll': 1.77, 'pres': 210}
{'lipoC2': 0.0, 'lipoC3S1': 3.94, 'temp': 26.38, 'lipoC3S3': 11.92, 'lipoC3S2': 7.88, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -7.58, 'datetime': '2018-10-03 17:28:09.798568', 'mgs': 0, 'volt': 1.0254, 'depth': 3.522, 'time': 6, 'pitch': -6.8, 'roll': 1.77, 'pres': 210}
{'lipoC2': 0.0, 'lipoC3S1': 3.94, 'temp': 26.44, 'lipoC3S3': 11.92, 'lipoC3S2': 7.87, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -7.59, 'datetime': '2018-10-03 17:28:09.905904', 'mgs': 0, 'volt': 1.0254, 'depth': 3.522, 'time': 6, 'pitch': -6.9, 'roll': 1.77, 'pres': 210}
{'lipoC2': 0.0, 'lipoC3S1': 3.94, 'temp': 26.44, 'lipoC3S3': 11.92, 'lipoC3S2': 7.88, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -7.59, 'datetime': '2018-10-03 17:28:10.005839', 'mgs': 0, 'volt': 1.0254, 'depth': 3.522, 'time': 6, 'pitch': -7.01, 'roll': 1.74, 'pres': 210}
{'lipoC2': 0.0, 'lipoC3S1': 3.94, 'temp': 26.44, 'lipoC3S3': 11.92, 'lipoC3S2': 7.88, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -7.59, 'datetime': '2018-10-03 17:28:10.109470', 'mgs': 0, 'volt': 1.0254, 'depth': 3.522, 'time': 6, 'pitch': -7.13, 'roll': 1.61, 'pres': 210}
{'lipoC2': 0.0, 'lipoC3S1': 3.94, 'temp': 26.44, 'lipoC3S3': 11.92, 'lipoC3S2': 7.87, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -7.59, 'datetime': '2018-10-03 17:28:10.212256', 'mgs': 0, 'volt': 1.0254, 'depth': 3.522, 'time': 6, 'pitch': -7.24, 'roll': 1.43, 'pres': 210}
{'lipoC2': 0.0, 'lipoC3S1': 3.94, 'temp': 26.38, 'lipoC3S3': 11.92, 'lipoC3S2': 7.88, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -7.6, 'datetime': '2018-10-03 17:28:10.315432', 'mgs': 0, 'volt': 1.0254, 'depth': 3.522, 'time': 7, 'pitch': -7.32, 'roll': 1.16, 'pres': 210}
{'lipoC2': 0.0, 'lipoC3S1': 3.94, 'temp': 26.38, 'lipoC3S3': 11.92, 'lipoC3S2': 7.88, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -7.59, 'datetime': '2018-10-03 17:28:10.418389', 'mgs': 0, 'volt': 1.0254, 'depth': 3.522, 'time': 7, 'pitch': -7.33, 'roll': 0.9, 'pres': 210}
{'lipoC2': 0.0, 'lipoC3S1': 3.94, 'temp': 26.38, 'lipoC3S3': 11.92, 'lipoC3S2': 7.88, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -7.63, 'datetime': '2018-10-03 17:28:10.522060', 'mgs': 0, 'volt': 1.0254, 'depth': 3.522, 'time': 7, 'pitch': -7.33, 'roll': 0.6, 'pres': 210}
{'lipoC2': 0.0, 'lipoC3S1': 3.94, 'temp': 26.44, 'lipoC3S3': 11.92, 'lipoC3S2': 7.88, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -7.7, 'datetime': '2018-10-03 17:28:10.625432', 'mgs': 0, 'volt': 1.0254, 'depth': 3.522, 'time': 7, 'pitch': -7.33, 'roll': 0.53, 'pres': 210}
{'lipoC2': 0.0, 'lipoC3S1': 3.94, 'temp': 26.44, 'lipoC3S3': 11.92, 'lipoC3S2': 7.88, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -7.76, 'datetime': '2018-10-03 17:28:10.728503', 'mgs': 0, 'volt': 1.0254, 'depth': 3.522, 'time': 7, 'pitch': -7.32, 'roll': 0.67, 'pres': 210}
{'lipoC2': 0.0, 'lipoC3S1': 3.94, 'temp': 26.38, 'lipoC3S3': 11.92, 'lipoC3S2': 7.87, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -7.82, 'datetime': '2018-10-03 17:28:10.833019', 'mgs': 0, 'volt': 1.0254, 'depth': 3.522, 'time': 7, 'pitch': -7.29, 'roll': 0.84, 'pres': 210}
{'lipoC2': 0.0, 'lipoC3S1': 3.94, 'temp': 26.38, 'lipoC3S3': 11.92, 'lipoC3S2': 7.88, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -7.86, 'datetime': '2018-10-03 17:28:10.936417', 'mgs': 0, 'volt': 1.0254, 'depth': 3.522, 'time': 7, 'pitch': -7.25, 'roll': 1.0, 'pres': 210}
