{'lipoC2': 7.56, 'lipoC3S1': 4.1, 'temp': 29.69, 'lipoC3S3': 12.41, 'lipoC3S2': 8.22, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.0, 'datetime': '2018-10-10 00:30:06.972684', 'mgs': 0, 'volt': 0.835, 'depth': 0.546, 'time': 1, 'pitch': -27.77, 'roll': -10.98, 'pres': 171}
{'lipoC2': 7.56, 'lipoC3S1': 4.1, 'temp': 29.75, 'lipoC3S3': 12.41, 'lipoC3S2': 8.22, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.67, 'datetime': '2018-10-10 00:30:07.184441', 'mgs': 0, 'volt': 0.8301, 'depth': 0.47, 'time': 2, 'pitch': -28.16, 'roll': -11.16, 'pres': 170}
{'lipoC2': 7.56, 'lipoC3S1': 4.1, 'temp': 29.75, 'lipoC3S3': 12.41, 'lipoC3S2': 8.22, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.81, 'datetime': '2018-10-10 00:30:07.193809', 'mgs': 0, 'volt': 0.835, 'depth': 0.546, 'time': 2, 'pitch': -28.37, 'roll': -11.02, 'pres': 171}
{'lipoC2': 7.56, 'lipoC3S1': 4.1, 'temp': 29.75, 'lipoC3S3': 12.41, 'lipoC3S2': 8.22, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.72, 'datetime': '2018-10-10 00:30:07.203202', 'mgs': 0, 'volt': 0.8301, 'depth': 0.47, 'time': 2, 'pitch': -29.01, 'roll': -11.03, 'pres': 170}
{'lipoC2': 7.56, 'lipoC3S1': 4.1, 'temp': 29.75, 'lipoC3S3': 12.41, 'lipoC3S2': 8.22, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.8, 'datetime': '2018-10-10 00:30:07.212621', 'mgs': 0, 'volt': 0.8301, 'depth': 0.47, 'time': 3, 'pitch': -29.89, 'roll': -11.39, 'pres': 170}
{'lipoC2': 7.56, 'lipoC3S1': 4.1, 'temp': 29.75, 'lipoC3S3': 12.41, 'lipoC3S2': 8.22, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 1.11, 'datetime': '2018-10-10 00:30:07.222008', 'mgs': 0, 'volt': 0.8301, 'depth': 0.47, 'time': 3, 'pitch': -30.59, 'roll': -11.95, 'pres': 170}
{'lipoC2': 7.56, 'lipoC3S1': 4.1, 'temp': 29.75, 'lipoC3S3': 12.41, 'lipoC3S2': 8.22, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 1.42, 'datetime': '2018-10-10 00:30:07.231340', 'mgs': 0, 'volt': 0.835, 'depth': 0.546, 'time': 3, 'pitch': -30.65, 'roll': -12.43, 'pres': 171}
{'lipoC2': 7.56, 'lipoC3S1': 4.1, 'temp': 29.75, 'lipoC3S3': 12.41, 'lipoC3S2': 8.22, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 1.54, 'datetime': '2018-10-10 00:30:07.240703', 'mgs': 0, 'volt': 0.8301, 'depth': 0.47, 'time': 3, 'pitch': -30.22, 'roll': -12.6, 'pres': 170}
{'lipoC2': 7.56, 'lipoC3S1': 4.1, 'temp': 29.69, 'lipoC3S3': 12.41, 'lipoC3S2': 8.22, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 1.58, 'datetime': '2018-10-10 00:30:07.250051', 'mgs': 0, 'volt': 0.8301, 'depth': 0.47, 'time': 3, 'pitch': -29.7, 'roll': -12.7, 'pres': 170}
{'lipoC2': 7.56, 'lipoC3S1': 4.1, 'temp': 29.69, 'lipoC3S3': 12.41, 'lipoC3S2': 8.22, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 1.68, 'datetime': '2018-10-10 00:30:07.259419', 'mgs': 0, 'volt': 0.8301, 'depth': 0.47, 'time': 3, 'pitch': -29.49, 'roll': -12.87, 'pres': 170}
{'lipoC2': 7.56, 'lipoC3S1': 4.1, 'temp': 29.75, 'lipoC3S3': 12.41, 'lipoC3S2': 8.22, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 1.72, 'datetime': '2018-10-10 00:30:07.268751', 'mgs': 0, 'volt': 0.8301, 'depth': 0.47, 'time': 3, 'pitch': -29.7, 'roll': -12.9, 'pres': 170}
{'lipoC2': 7.56, 'lipoC3S1': 4.1, 'temp': 29.75, 'lipoC3S3': 12.41, 'lipoC3S2': 8.22, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 1.56, 'datetime': '2018-10-10 00:30:07.278132', 'mgs': 0, 'volt': 0.835, 'depth': 0.546, 'time': 3, 'pitch': -30.19, 'roll': -12.77, 'pres': 171}
{'lipoC2': 7.56, 'lipoC3S1': 4.1, 'temp': 29.75, 'lipoC3S3': 12.41, 'lipoC3S2': 8.22, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 1.25, 'datetime': '2018-10-10 00:30:07.287494', 'mgs': 0, 'volt': 0.8301, 'depth': 0.47, 'time': 3, 'pitch': -30.56, 'roll': -12.39, 'pres': 170}
{'lipoC2': 7.56, 'lipoC3S1': 4.1, 'temp': 29.69, 'lipoC3S3': 12.41, 'lipoC3S2': 8.22, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.95, 'datetime': '2018-10-10 00:30:07.296866', 'mgs': 0, 'volt': 0.835, 'depth': 0.546, 'time': 3, 'pitch': -30.43, 'roll': -11.85, 'pres': 171}
{'lipoC2': 7.56, 'lipoC3S1': 4.1, 'temp': 29.69, 'lipoC3S3': 12.41, 'lipoC3S2': 8.22, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.57, 'datetime': '2018-10-10 00:30:07.306254', 'mgs': 0, 'volt': 0.835, 'depth': 0.546, 'time': 4, 'pitch': -29.83, 'roll': -11.16, 'pres': 171}
{'lipoC2': 7.56, 'lipoC3S1': 4.1, 'temp': 29.75, 'lipoC3S3': 12.41, 'lipoC3S2': 8.22, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.08, 'datetime': '2018-10-10 00:30:07.315777', 'mgs': 0, 'volt': 0.835, 'depth': 0.546, 'time': 4, 'pitch': -28.91, 'roll': -10.46, 'pres': 171}
{'lipoC2': 7.55, 'lipoC3S1': 4.1, 'temp': 29.75, 'lipoC3S3': 12.41, 'lipoC3S2': 8.22, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -0.35, 'datetime': '2018-10-10 00:30:07.337655', 'mgs': 0, 'volt': 0.835, 'depth': 0.546, 'time': 4, 'pitch': -28.46, 'roll': -10.12, 'pres': 171}
{'lipoC2': 7.56, 'lipoC3S1': 4.1, 'temp': 29.63, 'lipoC3S3': 12.41, 'lipoC3S2': 8.22, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -0.73, 'datetime': '2018-10-10 00:30:07.442260', 'mgs': 0, 'volt': 0.835, 'depth': 0.546, 'time': 4, 'pitch': -28.62, 'roll': -10.03, 'pres': 171}
{'lipoC2': 7.56, 'lipoC3S1': 4.1, 'temp': 29.63, 'lipoC3S3': 12.41, 'lipoC3S2': 8.22, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -1.15, 'datetime': '2018-10-10 00:30:07.545544', 'mgs': 0, 'volt': 0.835, 'depth': 0.546, 'time': 4, 'pitch': -29.34, 'roll': -9.99, 'pres': 171}
{'lipoC2': 7.56, 'lipoC3S1': 4.1, 'temp': 29.63, 'lipoC3S3': 12.41, 'lipoC3S2': 8.22, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -1.45, 'datetime': '2018-10-10 00:30:07.648838', 'mgs': 0, 'volt': 0.8398, 'depth': 0.623, 'time': 4, 'pitch': -30.22, 'roll': -9.82, 'pres': 172}
{'lipoC2': 7.56, 'lipoC3S1': 4.1, 'temp': 29.69, 'lipoC3S3': 12.41, 'lipoC3S2': 8.22, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -1.64, 'datetime': '2018-10-10 00:30:07.752154', 'mgs': 0, 'volt': 0.835, 'depth': 0.546, 'time': 4, 'pitch': -30.96, 'roll': -9.43, 'pres': 171}
{'lipoC2': 7.56, 'lipoC3S1': 4.1, 'temp': 29.69, 'lipoC3S3': 12.41, 'lipoC3S2': 8.22, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -1.68, 'datetime': '2018-10-10 00:30:07.856150', 'mgs': 0, 'volt': 0.835, 'depth': 0.546, 'time': 4, 'pitch': -31.25, 'roll': -8.93, 'pres': 171}
{'lipoC2': 7.56, 'lipoC3S1': 4.1, 'temp': 29.69, 'lipoC3S3': 12.41, 'lipoC3S2': 8.22, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -1.59, 'datetime': '2018-10-10 00:30:07.959482', 'mgs': 0, 'volt': 0.835, 'depth': 0.546, 'time': 4, 'pitch': -30.89, 'roll': -8.84, 'pres': 171}
{'lipoC2': 7.56, 'lipoC3S1': 4.1, 'temp': 29.69, 'lipoC3S3': 12.41, 'lipoC3S2': 8.22, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -1.45, 'datetime': '2018-10-10 00:30:08.062788', 'mgs': 0, 'volt': 0.835, 'depth': 0.546, 'time': 4, 'pitch': -30.08, 'roll': -9.35, 'pres': 171}
{'lipoC2': 7.56, 'lipoC3S1': 4.1, 'temp': 29.69, 'lipoC3S3': 12.41, 'lipoC3S2': 8.22, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -1.12, 'datetime': '2018-10-10 00:30:08.166067', 'mgs': 0, 'volt': 0.835, 'depth': 0.546, 'time': 5, 'pitch': -29.14, 'roll': -10.47, 'pres': 171}
{'lipoC2': 7.56, 'lipoC3S1': 4.1, 'temp': 29.69, 'lipoC3S3': 12.41, 'lipoC3S2': 8.22, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -0.7, 'datetime': '2018-10-10 00:30:08.269374', 'mgs': 0, 'volt': 0.835, 'depth': 0.546, 'time': 5, 'pitch': -28.77, 'roll': -11.44, 'pres': 171}
{'lipoC2': 7.56, 'lipoC3S1': 4.1, 'temp': 29.69, 'lipoC3S3': 12.41, 'lipoC3S2': 8.22, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -0.39, 'datetime': '2018-10-10 00:30:08.374002', 'mgs': 0, 'volt': 0.835, 'depth': 0.546, 'time': 5, 'pitch': -28.89, 'roll': -11.88, 'pres': 171}
{'lipoC2': 7.56, 'lipoC3S1': 4.1, 'temp': 29.69, 'lipoC3S3': 12.41, 'lipoC3S2': 8.22, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -0.42, 'datetime': '2018-10-10 00:30:08.477314', 'mgs': 0, 'volt': 0.835, 'depth': 0.546, 'time': 5, 'pitch': -29.27, 'roll': -11.54, 'pres': 171}
{'lipoC2': 7.56, 'lipoC3S1': 4.1, 'temp': 29.69, 'lipoC3S3': 12.41, 'lipoC3S2': 8.22, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -0.84, 'datetime': '2018-10-10 00:30:08.582235', 'mgs': 0, 'volt': 0.835, 'depth': 0.546, 'time': 5, 'pitch': -29.71, 'roll': -10.71, 'pres': 171}
{'lipoC2': 7.56, 'lipoC3S1': 4.1, 'temp': 29.69, 'lipoC3S3': 12.41, 'lipoC3S2': 8.22, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -1.39, 'datetime': '2018-10-10 00:30:08.685265', 'mgs': 0, 'volt': 0.835, 'depth': 0.546, 'time': 5, 'pitch': -30.05, 'roll': -9.91, 'pres': 171}
{'lipoC2': 7.56, 'lipoC3S1': 4.1, 'temp': 29.69, 'lipoC3S3': 12.41, 'lipoC3S2': 8.22, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -1.79, 'datetime': '2018-10-10 00:30:08.788520', 'mgs': 0, 'volt': 0.835, 'depth': 0.546, 'time': 5, 'pitch': -30.21, 'roll': -9.68, 'pres': 171}
{'lipoC2': 7.56, 'lipoC3S1': 4.1, 'temp': 29.69, 'lipoC3S3': 12.41, 'lipoC3S2': 8.22, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -2.1, 'datetime': '2018-10-10 00:30:08.892356', 'mgs': 0, 'volt': 0.835, 'depth': 0.546, 'time': 5, 'pitch': -30.52, 'roll': -10.01, 'pres': 171}
{'lipoC2': 7.56, 'lipoC3S1': 4.1, 'temp': 29.69, 'lipoC3S3': 12.41, 'lipoC3S2': 8.22, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -2.6, 'datetime': '2018-10-10 00:30:08.997002', 'mgs': 0, 'volt': 0.835, 'depth': 0.546, 'time': 5, 'pitch': -30.9, 'roll': -10.45, 'pres': 171}
{'lipoC2': 7.56, 'lipoC3S1': 4.1, 'temp': 29.69, 'lipoC3S3': 12.41, 'lipoC3S2': 8.22, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -3.36, 'datetime': '2018-10-10 00:30:09.100264', 'mgs': 0, 'volt': 0.8301, 'depth': 0.47, 'time': 6, 'pitch': -31.08, 'roll': -10.75, 'pres': 170}
{'lipoC2': 7.56, 'lipoC3S1': 4.1, 'temp': 29.69, 'lipoC3S3': 12.41, 'lipoC3S2': 8.22, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -4.06, 'datetime': '2018-10-10 00:30:09.203549', 'mgs': 0, 'volt': 0.8301, 'depth': 0.47, 'time': 6, 'pitch': -31.12, 'roll': -10.72, 'pres': 170}
{'lipoC2': 7.56, 'lipoC3S1': 4.1, 'temp': 29.69, 'lipoC3S3': 12.41, 'lipoC3S2': 8.22, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -4.62, 'datetime': '2018-10-10 00:30:09.306832', 'mgs': 0, 'volt': 0.8301, 'depth': 0.47, 'time': 6, 'pitch': -31.42, 'roll': -10.51, 'pres': 170}
{'lipoC2': 7.56, 'lipoC3S1': 4.1, 'temp': 29.69, 'lipoC3S3': 12.41, 'lipoC3S2': 8.22, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -5.02, 'datetime': '2018-10-10 00:30:09.410122', 'mgs': 0, 'volt': 0.8301, 'depth': 0.47, 'time': 6, 'pitch': -31.95, 'roll': -10.3, 'pres': 170}
{'lipoC2': 7.56, 'lipoC3S1': 4.1, 'temp': 29.69, 'lipoC3S3': 12.41, 'lipoC3S2': 8.22, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -5.35, 'datetime': '2018-10-10 00:30:09.513470', 'mgs': 0, 'volt': 0.8301, 'depth': 0.47, 'time': 6, 'pitch': -32.58, 'roll': -10.33, 'pres': 170}
{'lipoC2': 7.56, 'lipoC3S1': 4.1, 'temp': 29.69, 'lipoC3S3': 12.41, 'lipoC3S2': 8.22, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -5.66, 'datetime': '2018-10-10 00:30:09.616800', 'mgs': 0, 'volt': 0.8301, 'depth': 0.47, 'time': 6, 'pitch': -33.06, 'roll': -10.59, 'pres': 170}
{'lipoC2': 7.56, 'lipoC3S1': 4.1, 'temp': 29.69, 'lipoC3S3': 12.41, 'lipoC3S2': 8.22, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -6.01, 'datetime': '2018-10-10 00:30:09.720112', 'mgs': 0, 'volt': 0.8252, 'depth': 0.394, 'time': 6, 'pitch': -33.38, 'roll': -10.92, 'pres': 169}
{'lipoC2': 7.56, 'lipoC3S1': 4.1, 'temp': 29.69, 'lipoC3S3': 12.41, 'lipoC3S2': 8.22, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -6.26, 'datetime': '2018-10-10 00:30:09.823445', 'mgs': 0, 'volt': 0.8252, 'depth': 0.394, 'time': 6, 'pitch': -33.56, 'roll': -11.14, 'pres': 169}
{'lipoC2': 7.56, 'lipoC3S1': 4.1, 'temp': 29.69, 'lipoC3S3': 12.41, 'lipoC3S2': 8.22, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -6.19, 'datetime': '2018-10-10 00:30:09.928022', 'mgs': 0, 'volt': 0.8252, 'depth': 0.394, 'time': 6, 'pitch': -33.67, 'roll': -11.32, 'pres': 169}
{'lipoC2': 7.56, 'lipoC3S1': 4.1, 'temp': 29.69, 'lipoC3S3': 12.41, 'lipoC3S2': 8.22, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -5.51, 'datetime': '2018-10-10 00:30:10.031339', 'mgs': 0, 'volt': 0.8252, 'depth': 0.394, 'time': 6, 'pitch': -33.49, 'roll': -11.56, 'pres': 169}
{'lipoC2': 7.56, 'lipoC3S1': 4.1, 'temp': 29.69, 'lipoC3S3': 12.41, 'lipoC3S2': 8.22, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -4.4, 'datetime': '2018-10-10 00:30:10.135171', 'mgs': 0, 'volt': 0.8252, 'depth': 0.394, 'time': 7, 'pitch': -33.19, 'roll': -11.89, 'pres': 169}
{'lipoC2': 7.56, 'lipoC3S1': 4.1, 'temp': 29.69, 'lipoC3S3': 12.41, 'lipoC3S2': 8.22, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -3.15, 'datetime': '2018-10-10 00:30:10.239562', 'mgs': 0, 'volt': 0.8252, 'depth': 0.394, 'time': 7, 'pitch': -32.96, 'roll': -12.28, 'pres': 169}
{'lipoC2': 7.56, 'lipoC3S1': 4.1, 'temp': 29.69, 'lipoC3S3': 12.41, 'lipoC3S2': 8.22, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -1.97, 'datetime': '2018-10-10 00:30:10.342915', 'mgs': 0, 'volt': 0.8252, 'depth': 0.394, 'time': 7, 'pitch': -32.89, 'roll': -12.71, 'pres': 169}
{'lipoC2': 7.56, 'lipoC3S1': 4.1, 'temp': 29.69, 'lipoC3S3': 12.41, 'lipoC3S2': 8.22, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -1.3, 'datetime': '2018-10-10 00:30:10.447459', 'mgs': 0, 'volt': 0.8252, 'depth': 0.394, 'time': 7, 'pitch': -32.88, 'roll': -13.0, 'pres': 169}
{'lipoC2': 7.56, 'lipoC3S1': 4.1, 'temp': 29.69, 'lipoC3S3': 12.41, 'lipoC3S2': 8.22, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -1.25, 'datetime': '2018-10-10 00:30:10.551160', 'mgs': 0, 'volt': 0.8252, 'depth': 0.394, 'time': 7, 'pitch': -32.93, 'roll': -12.93, 'pres': 169}
{'lipoC2': 7.56, 'lipoC3S1': 4.1, 'temp': 29.69, 'lipoC3S3': 12.41, 'lipoC3S2': 8.22, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -1.78, 'datetime': '2018-10-10 00:30:10.654507', 'mgs': 0, 'volt': 0.8301, 'depth': 0.47, 'time': 7, 'pitch': -33.03, 'roll': -12.42, 'pres': 170}
{'lipoC2': 7.56, 'lipoC3S1': 4.1, 'temp': 29.69, 'lipoC3S3': 12.41, 'lipoC3S2': 8.22, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -2.42, 'datetime': '2018-10-10 00:30:10.757811', 'mgs': 0, 'volt': 0.8252, 'depth': 0.394, 'time': 7, 'pitch': -33.27, 'roll': -11.72, 'pres': 169}
{'lipoC2': 7.56, 'lipoC3S1': 4.1, 'temp': 29.75, 'lipoC3S3': 12.41, 'lipoC3S2': 8.22, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -2.91, 'datetime': '2018-10-10 00:30:10.861326', 'mgs': 0, 'volt': 0.8252, 'depth': 0.394, 'time': 7, 'pitch': -33.52, 'roll': -10.96, 'pres': 169}
