{'lipoC2': 7.23, 'lipoC3S1': 3.81, 'temp': 26.19, 'lipoC3S3': 11.52, 'lipoC3S2': 7.63, 'rot1': 102, 'rot0': 106, 'rot3': 42, 'rot2': 39, 'state': 'normal', 'yaw': -69.5, 'datetime': '2018-10-09 20:41:53.182132', 'mgs': 0, 'volt': 0.874, 'depth': 1.157, 'time': 36, 'pitch': -8.0, 'roll': 1.0, 'pres': 179}
{'lipoC2': 7.23, 'lipoC3S1': 3.81, 'temp': 26.25, 'lipoC3S3': 11.52, 'lipoC3S2': 7.63, 'rot1': 102, 'rot0': 106, 'rot3': 42, 'rot2': 39, 'state': 'normal', 'yaw': -71.0, 'datetime': '2018-10-09 20:41:56.359230', 'mgs': 0, 'volt': 0.8838, 'depth': 1.309, 'time': 37, 'pitch': -5.56, 'roll': -1.31, 'pres': 181}
{'lipoC2': 7.23, 'lipoC3S1': 3.81, 'temp': 26.31, 'lipoC3S3': 11.52, 'lipoC3S2': 7.63, 'rot1': 102, 'rot0': 106, 'rot3': 42, 'rot2': 39, 'state': 'normal', 'yaw': -71.0, 'datetime': '2018-10-09 20:41:56.368936', 'mgs': 0, 'volt': 0.8838, 'depth': 1.309, 'time': 37, 'pitch': -5.75, 'roll': -1.88, 'pres': 181}
{'lipoC2': 7.23, 'lipoC3S1': 3.81, 'temp': 26.31, 'lipoC3S3': 11.52, 'lipoC3S2': 7.63, 'rot1': 102, 'rot0': 106, 'rot3': 42, 'rot2': 39, 'state': 'normal', 'yaw': -71.06, 'datetime': '2018-10-09 20:41:56.378649', 'mgs': 0, 'volt': 0.8838, 'depth': 1.309, 'time': 37, 'pitch': -5.81, 'roll': -2.38, 'pres': 181}
{'lipoC2': 7.23, 'lipoC3S1': 3.81, 'temp': 26.19, 'lipoC3S3': 11.52, 'lipoC3S2': 7.63, 'rot1': 102, 'rot0': 106, 'rot3': 42, 'rot2': 39, 'state': 'normal', 'yaw': -71.13, 'datetime': '2018-10-09 20:41:56.388568', 'mgs': 0, 'volt': 0.8838, 'depth': 1.309, 'time': 37, 'pitch': -5.75, 'roll': -2.56, 'pres': 181}
{'lipoC2': 7.23, 'lipoC3S1': 3.81, 'temp': 26.19, 'lipoC3S3': 11.52, 'lipoC3S2': 7.63, 'rot1': 102, 'rot0': 106, 'rot3': 42, 'rot2': 39, 'state': 'normal', 'yaw': -71.19, 'datetime': '2018-10-09 20:41:56.398327', 'mgs': 0, 'volt': 0.8838, 'depth': 1.309, 'time': 37, 'pitch': -5.56, 'roll': -2.56, 'pres': 181}
{'lipoC2': 7.23, 'lipoC3S1': 3.81, 'temp': 26.25, 'lipoC3S3': 11.52, 'lipoC3S2': 7.63, 'rot1': 102, 'rot0': 106, 'rot3': 42, 'rot2': 39, 'state': 'normal', 'yaw': -71.19, 'datetime': '2018-10-09 20:41:56.408025', 'mgs': 0, 'volt': 0.8838, 'depth': 1.309, 'time': 37, 'pitch': -5.5, 'roll': -2.44, 'pres': 181}
{'lipoC2': 7.22, 'lipoC3S1': 3.81, 'temp': 26.25, 'lipoC3S3': 11.52, 'lipoC3S2': 7.63, 'rot1': 102, 'rot0': 106, 'rot3': 42, 'rot2': 39, 'state': 'normal', 'yaw': -71.13, 'datetime': '2018-10-09 20:41:56.418047', 'mgs': 0, 'volt': 0.8838, 'depth': 1.309, 'time': 38, 'pitch': -5.63, 'roll': -2.06, 'pres': 181}
{'lipoC2': 7.22, 'lipoC3S1': 3.81, 'temp': 26.25, 'lipoC3S3': 11.52, 'lipoC3S2': 7.63, 'rot1': 102, 'rot0': 106, 'rot3': 42, 'rot2': 39, 'state': 'normal', 'yaw': -71.06, 'datetime': '2018-10-09 20:41:56.427806', 'mgs': 0, 'volt': 0.8887, 'depth': 1.385, 'time': 38, 'pitch': -5.56, 'roll': -1.5, 'pres': 182}
{'lipoC2': 7.23, 'lipoC3S1': 3.81, 'temp': 26.25, 'lipoC3S3': 11.52, 'lipoC3S2': 7.63, 'rot1': 102, 'rot0': 106, 'rot3': 42, 'rot2': 39, 'state': 'normal', 'yaw': -70.94, 'datetime': '2018-10-09 20:41:56.437639', 'mgs': 0, 'volt': 0.8838, 'depth': 1.309, 'time': 38, 'pitch': -5.25, 'roll': -0.88, 'pres': 181}
{'lipoC2': 7.23, 'lipoC3S1': 3.81, 'temp': 26.25, 'lipoC3S3': 11.52, 'lipoC3S2': 7.63, 'rot1': 102, 'rot0': 106, 'rot3': 42, 'rot2': 39, 'state': 'normal', 'yaw': -70.75, 'datetime': '2018-10-09 20:41:56.447385', 'mgs': 0, 'volt': 0.8838, 'depth': 1.309, 'time': 38, 'pitch': -5.13, 'roll': -0.19, 'pres': 181}
{'lipoC2': 7.23, 'lipoC3S1': 3.81, 'temp': 26.25, 'lipoC3S3': 11.52, 'lipoC3S2': 7.63, 'rot1': 102, 'rot0': 106, 'rot3': 42, 'rot2': 39, 'state': 'normal', 'yaw': -70.5, 'datetime': '2018-10-09 20:41:56.457609', 'mgs': 0, 'volt': 0.8887, 'depth': 1.385, 'time': 38, 'pitch': -5.25, 'roll': 0.5, 'pres': 182}
{'lipoC2': 7.23, 'lipoC3S1': 3.81, 'temp': 26.25, 'lipoC3S3': 11.52, 'lipoC3S2': 7.63, 'rot1': 102, 'rot0': 106, 'rot3': 42, 'rot2': 39, 'state': 'normal', 'yaw': -70.25, 'datetime': '2018-10-09 20:41:56.467473', 'mgs': 0, 'volt': 0.8838, 'depth': 1.309, 'time': 38, 'pitch': -5.5, 'roll': 1.19, 'pres': 181}
{'lipoC2': 7.23, 'lipoC3S1': 3.69, 'temp': 26.19, 'lipoC3S3': 11.48, 'lipoC3S2': 7.56, 'rot1': 25, 'rot0': 27, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.0, 'datetime': '2018-10-09 20:41:59.179318', 'mgs': 0, 'volt': 0.8887, 'depth': 1.385, 'time': 5, 'pitch': -0.06, 'roll': -0.06, 'pres': 182}
{'lipoC2': 7.23, 'lipoC3S1': 3.81, 'temp': 26.19, 'lipoC3S3': 11.51, 'lipoC3S2': 7.62, 'rot1': 26, 'rot0': 27, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.0, 'datetime': '2018-10-09 20:41:59.282272', 'mgs': 0, 'volt': 0.8887, 'depth': 1.385, 'time': 6, 'pitch': -0.06, 'roll': -0.06, 'pres': 182}
{'lipoC2': 7.22, 'lipoC3S1': 3.81, 'temp': 26.19, 'lipoC3S3': 11.51, 'lipoC3S2': 7.62, 'rot1': 26, 'rot0': 28, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.0, 'datetime': '2018-10-09 20:41:59.383887', 'mgs': 0, 'volt': 0.8887, 'depth': 1.385, 'time': 6, 'pitch': -0.06, 'roll': -0.06, 'pres': 182}
{'lipoC2': 7.23, 'lipoC3S1': 3.81, 'temp': 26.19, 'lipoC3S3': 11.51, 'lipoC3S2': 7.57, 'rot1': 26, 'rot0': 28, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.06, 'datetime': '2018-10-09 20:41:59.486694', 'mgs': 0, 'volt': 0.8838, 'depth': 1.309, 'time': 6, 'pitch': 0.0, 'roll': 0.0, 'pres': 181}
{'lipoC2': 7.22, 'lipoC3S1': 3.8, 'temp': 26.25, 'lipoC3S3': 11.47, 'lipoC3S2': 7.62, 'rot1': 27, 'rot0': 28, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.06, 'datetime': '2018-10-09 20:41:59.590082', 'mgs': 0, 'volt': 0.8838, 'depth': 1.309, 'time': 6, 'pitch': 0.0, 'roll': 0.0, 'pres': 181}
{'lipoC2': 7.22, 'lipoC3S1': 3.81, 'temp': 26.25, 'lipoC3S3': 11.51, 'lipoC3S2': 7.62, 'rot1': 27, 'rot0': 28, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.06, 'datetime': '2018-10-09 20:41:59.693684', 'mgs': 0, 'volt': 0.8887, 'depth': 1.385, 'time': 6, 'pitch': 0.0, 'roll': 0.0, 'pres': 182}
{'lipoC2': 7.23, 'lipoC3S1': 3.81, 'temp': 26.25, 'lipoC3S3': 11.51, 'lipoC3S2': 7.61, 'rot1': 27, 'rot0': 29, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.06, 'datetime': '2018-10-09 20:41:59.797409', 'mgs': 0, 'volt': 0.8887, 'depth': 1.385, 'time': 6, 'pitch': 0.0, 'roll': 0.0, 'pres': 182}
{'lipoC2': 7.22, 'lipoC3S1': 3.81, 'temp': 26.25, 'lipoC3S3': 11.51, 'lipoC3S2': 7.62, 'rot1': 28, 'rot0': 29, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.06, 'datetime': '2018-10-09 20:41:59.900954', 'mgs': 0, 'volt': 0.8887, 'depth': 1.385, 'time': 6, 'pitch': 0.0, 'roll': 0.0, 'pres': 182}
{'lipoC2': 7.22, 'lipoC3S1': 3.78, 'temp': 26.25, 'lipoC3S3': 11.51, 'lipoC3S2': 7.62, 'rot1': 28, 'rot0': 29, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.06, 'datetime': '2018-10-09 20:42:00.004494', 'mgs': 0, 'volt': 0.8887, 'depth': 1.385, 'time': 6, 'pitch': 0.0, 'roll': 0.0, 'pres': 182}
{'lipoC2': 7.23, 'lipoC3S1': 3.81, 'temp': 26.25, 'lipoC3S3': 11.51, 'lipoC3S2': 7.58, 'rot1': 28, 'rot0': 29, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.06, 'datetime': '2018-10-09 20:42:00.108123', 'mgs': 0, 'volt': 0.8887, 'depth': 1.385, 'time': 6, 'pitch': 0.0, 'roll': 0.0, 'pres': 182}
{'lipoC2': 7.23, 'lipoC3S1': 3.8, 'temp': 26.25, 'lipoC3S3': 11.48, 'lipoC3S2': 7.62, 'rot1': 28, 'rot0': 30, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.06, 'datetime': '2018-10-09 20:42:00.211752', 'mgs': 0, 'volt': 0.8887, 'depth': 1.385, 'time': 6, 'pitch': 0.0, 'roll': 0.0, 'pres': 182}
{'lipoC2': 7.22, 'lipoC3S1': 3.81, 'temp': 26.25, 'lipoC3S3': 11.51, 'lipoC3S2': 7.62, 'rot1': 29, 'rot0': 30, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.06, 'datetime': '2018-10-09 20:42:00.315280', 'mgs': 0, 'volt': 0.8887, 'depth': 1.385, 'time': 7, 'pitch': 0.0, 'roll': 0.0, 'pres': 182}
{'lipoC2': 7.22, 'lipoC3S1': 3.81, 'temp': 26.25, 'lipoC3S3': 11.51, 'lipoC3S2': 7.62, 'rot1': 29, 'rot0': 30, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.06, 'datetime': '2018-10-09 20:42:00.420187', 'mgs': 0, 'volt': 0.8887, 'depth': 1.385, 'time': 7, 'pitch': 0.0, 'roll': 0.0, 'pres': 182}
{'lipoC2': 7.22, 'lipoC3S1': 3.81, 'temp': 26.25, 'lipoC3S3': 11.51, 'lipoC3S2': 7.62, 'rot1': 29, 'rot0': 30, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.06, 'datetime': '2018-10-09 20:42:00.522670', 'mgs': 0, 'volt': 0.8936, 'depth': 1.462, 'time': 7, 'pitch': 0.0, 'roll': 0.0, 'pres': 183}
{'lipoC2': 7.22, 'lipoC3S1': 3.78, 'temp': 26.19, 'lipoC3S3': 11.51, 'lipoC3S2': 7.62, 'rot1': 29, 'rot0': 31, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.06, 'datetime': '2018-10-09 20:42:00.625982', 'mgs': 0, 'volt': 0.8936, 'depth': 1.462, 'time': 7, 'pitch': 0.0, 'roll': 0.0, 'pres': 183}
{'lipoC2': 7.23, 'lipoC3S1': 3.81, 'temp': 26.19, 'lipoC3S3': 11.51, 'lipoC3S2': 7.62, 'rot1': 30, 'rot0': 31, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.06, 'datetime': '2018-10-09 20:42:00.730680', 'mgs': 0, 'volt': 0.8936, 'depth': 1.462, 'time': 7, 'pitch': 0.0, 'roll': 0.0, 'pres': 183}
{'lipoC2': 7.22, 'lipoC3S1': 3.81, 'temp': 26.25, 'lipoC3S3': 11.51, 'lipoC3S2': 7.62, 'rot1': 30, 'rot0': 31, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.06, 'datetime': '2018-10-09 20:42:00.833843', 'mgs': 0, 'volt': 0.8936, 'depth': 1.462, 'time': 7, 'pitch': 0.0, 'roll': 0.0, 'pres': 183}
{'lipoC2': 7.22, 'lipoC3S1': 3.81, 'temp': 26.25, 'lipoC3S3': 11.51, 'lipoC3S2': 7.62, 'rot1': 30, 'rot0': 31, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.06, 'datetime': '2018-10-09 20:42:00.937279', 'mgs': 0, 'volt': 0.8936, 'depth': 1.462, 'time': 7, 'pitch': 0.0, 'roll': 0.0, 'pres': 183}
{'lipoC2': 7.22, 'lipoC3S1': 3.81, 'temp': 26.25, 'lipoC3S3': 11.51, 'lipoC3S2': 7.62, 'rot1': 30, 'rot0': 32, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.06, 'datetime': '2018-10-09 20:42:01.042004', 'mgs': 0, 'volt': 0.8936, 'depth': 1.462, 'time': 7, 'pitch': 0.0, 'roll': 0.0, 'pres': 183}
{'lipoC2': 7.23, 'lipoC3S1': 3.81, 'temp': 26.25, 'lipoC3S3': 11.51, 'lipoC3S2': 7.62, 'rot1': 31, 'rot0': 32, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.06, 'datetime': '2018-10-09 20:42:01.137778', 'mgs': 0, 'volt': 0.8936, 'depth': 1.462, 'time': 7, 'pitch': 0.0, 'roll': 0.0, 'pres': 183}
{'lipoC2': 7.22, 'lipoC3S1': 3.8, 'temp': 26.25, 'lipoC3S3': 11.51, 'lipoC3S2': 7.62, 'rot1': 31, 'rot0': 32, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.06, 'datetime': '2018-10-09 20:42:01.241576', 'mgs': 0, 'volt': 0.8984, 'depth': 1.538, 'time': 7, 'pitch': 0.0, 'roll': 0.0, 'pres': 184}
{'lipoC2': 7.22, 'lipoC3S1': 3.81, 'temp': 26.25, 'lipoC3S3': 11.51, 'lipoC3S2': 7.62, 'rot1': 31, 'rot0': 32, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.06, 'datetime': '2018-10-09 20:42:01.344922', 'mgs': 0, 'volt': 0.8984, 'depth': 1.538, 'time': 8, 'pitch': 0.0, 'roll': 0.0, 'pres': 184}
{'lipoC2': 7.23, 'lipoC3S1': 3.81, 'temp': 26.25, 'lipoC3S3': 11.51, 'lipoC3S2': 7.62, 'rot1': 31, 'rot0': 32, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.06, 'datetime': '2018-10-09 20:42:01.448450', 'mgs': 0, 'volt': 0.9033, 'depth': 1.614, 'time': 8, 'pitch': 0.0, 'roll': 0.0, 'pres': 185}
{'lipoC2': 7.22, 'lipoC3S1': 3.81, 'temp': 26.19, 'lipoC3S3': 11.51, 'lipoC3S2': 7.62, 'rot1': 32, 'rot0': 33, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.06, 'datetime': '2018-10-09 20:42:01.552120', 'mgs': 0, 'volt': 0.8984, 'depth': 1.538, 'time': 8, 'pitch': 0.0, 'roll': 0.0, 'pres': 184}
{'lipoC2': 7.23, 'lipoC3S1': 3.81, 'temp': 26.19, 'lipoC3S3': 11.51, 'lipoC3S2': 7.62, 'rot1': 32, 'rot0': 33, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.06, 'datetime': '2018-10-09 20:42:01.655484', 'mgs': 0, 'volt': 0.9033, 'depth': 1.614, 'time': 8, 'pitch': 0.0, 'roll': 0.0, 'pres': 185}
{'lipoC2': 7.22, 'lipoC3S1': 3.81, 'temp': 26.25, 'lipoC3S3': 11.51, 'lipoC3S2': 7.62, 'rot1': 32, 'rot0': 33, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.06, 'datetime': '2018-10-09 20:42:01.758844', 'mgs': 0, 'volt': 0.918, 'depth': 1.843, 'time': 8, 'pitch': 0.0, 'roll': 0.0, 'pres': 188}
{'lipoC2': 7.22, 'lipoC3S1': 3.81, 'temp': 26.25, 'lipoC3S3': 11.51, 'lipoC3S2': 7.62, 'rot1': 32, 'rot0': 33, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.06, 'datetime': '2018-10-09 20:42:01.862663', 'mgs': 0, 'volt': 0.9033, 'depth': 1.614, 'time': 8, 'pitch': 0.0, 'roll': 0.0, 'pres': 185}
{'lipoC2': 7.22, 'lipoC3S1': 3.8, 'temp': 26.25, 'lipoC3S3': 11.51, 'lipoC3S2': 7.62, 'rot1': 33, 'rot0': 34, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.06, 'datetime': '2018-10-09 20:42:01.966152', 'mgs': 0, 'volt': 0.9033, 'depth': 1.614, 'time': 8, 'pitch': 0.0, 'roll': 0.0, 'pres': 185}
{'lipoC2': 7.22, 'lipoC3S1': 3.81, 'temp': 26.25, 'lipoC3S3': 11.51, 'lipoC3S2': 7.63, 'rot1': 33, 'rot0': 34, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.06, 'datetime': '2018-10-09 20:42:02.069957', 'mgs': 0, 'volt': 0.9033, 'depth': 1.614, 'time': 8, 'pitch': 0.0, 'roll': 0.0, 'pres': 185}
{'lipoC2': 7.23, 'lipoC3S1': 3.81, 'temp': 26.25, 'lipoC3S3': 11.48, 'lipoC3S2': 7.62, 'rot1': 33, 'rot0': 34, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.06, 'datetime': '2018-10-09 20:42:02.173396', 'mgs': 0, 'volt': 0.9033, 'depth': 1.614, 'time': 8, 'pitch': 0.0, 'roll': 0.0, 'pres': 185}
{'lipoC2': 7.23, 'lipoC3S1': 3.81, 'temp': 26.25, 'lipoC3S3': 11.51, 'lipoC3S2': 7.62, 'rot1': 33, 'rot0': 34, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.06, 'datetime': '2018-10-09 20:42:02.276967', 'mgs': 0, 'volt': 0.9033, 'depth': 1.614, 'time': 9, 'pitch': 0.0, 'roll': 0.0, 'pres': 185}
{'lipoC2': 7.22, 'lipoC3S1': 3.81, 'temp': 26.25, 'lipoC3S3': 11.51, 'lipoC3S2': 7.62, 'rot1': 34, 'rot0': 35, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.06, 'datetime': '2018-10-09 20:42:02.380505', 'mgs': 0, 'volt': 0.9082, 'depth': 1.691, 'time': 9, 'pitch': 0.0, 'roll': 0.0, 'pres': 186}
{'lipoC2': 7.22, 'lipoC3S1': 3.81, 'temp': 26.25, 'lipoC3S3': 11.51, 'lipoC3S2': 7.62, 'rot1': 34, 'rot0': 35, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.06, 'datetime': '2018-10-09 20:42:02.484206', 'mgs': 0, 'volt': 0.9033, 'depth': 1.614, 'time': 9, 'pitch': 0.0, 'roll': 0.0, 'pres': 185}
{'lipoC2': 7.22, 'lipoC3S1': 3.81, 'temp': 26.25, 'lipoC3S3': 11.51, 'lipoC3S2': 7.62, 'rot1': 34, 'rot0': 35, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.06, 'datetime': '2018-10-09 20:42:02.587630', 'mgs': 0, 'volt': 0.9082, 'depth': 1.691, 'time': 9, 'pitch': 0.0, 'roll': 0.0, 'pres': 186}
{'lipoC2': 7.22, 'lipoC3S1': 3.81, 'temp': 26.25, 'lipoC3S3': 11.51, 'lipoC3S2': 7.62, 'rot1': 34, 'rot0': 35, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.06, 'datetime': '2018-10-09 20:42:02.691257', 'mgs': 0, 'volt': 0.9082, 'depth': 1.691, 'time': 9, 'pitch': 0.0, 'roll': 0.0, 'pres': 186}
{'lipoC2': 7.22, 'lipoC3S1': 3.81, 'temp': 26.19, 'lipoC3S3': 11.51, 'lipoC3S2': 7.62, 'rot1': 35, 'rot0': 36, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.06, 'datetime': '2018-10-09 20:42:02.794788', 'mgs': 0, 'volt': 0.9082, 'depth': 1.691, 'time': 9, 'pitch': 0.0, 'roll': 0.0, 'pres': 186}
{'lipoC2': 7.22, 'lipoC3S1': 3.81, 'temp': 26.19, 'lipoC3S3': 11.47, 'lipoC3S2': 7.62, 'rot1': 35, 'rot0': 36, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.06, 'datetime': '2018-10-09 20:42:02.898372', 'mgs': 0, 'volt': 0.9082, 'depth': 1.691, 'time': 9, 'pitch': 0.0, 'roll': 0.0, 'pres': 186}
{'lipoC2': 7.22, 'lipoC3S1': 3.81, 'temp': 26.19, 'lipoC3S3': 11.51, 'lipoC3S2': 7.62, 'rot1': 35, 'rot0': 36, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.06, 'datetime': '2018-10-09 20:42:03.001871', 'mgs': 0, 'volt': 0.9082, 'depth': 1.691, 'time': 9, 'pitch': 0.0, 'roll': 0.0, 'pres': 186}
{'lipoC2': 7.22, 'lipoC3S1': 3.81, 'temp': 26.19, 'lipoC3S3': 11.51, 'lipoC3S2': 7.62, 'rot1': 35, 'rot0': 36, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.06, 'datetime': '2018-10-09 20:42:03.105787', 'mgs': 0, 'volt': 0.9033, 'depth': 1.614, 'time': 9, 'pitch': 0.0, 'roll': 0.0, 'pres': 185}
{'lipoC2': 7.22, 'lipoC3S1': 3.81, 'temp': 26.19, 'lipoC3S3': 11.51, 'lipoC3S2': 7.62, 'rot1': 35, 'rot0': 37, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.06, 'datetime': '2018-10-09 20:42:03.209112', 'mgs': 0, 'volt': 0.9082, 'depth': 1.691, 'time': 9, 'pitch': 0.0, 'roll': 0.0, 'pres': 186}
{'lipoC2': 7.22, 'lipoC3S1': 3.79, 'temp': 26.19, 'lipoC3S3': 11.51, 'lipoC3S2': 7.62, 'rot1': 36, 'rot0': 37, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.06, 'datetime': '2018-10-09 20:42:03.312840', 'mgs': 0, 'volt': 0.9082, 'depth': 1.691, 'time': 10, 'pitch': 0.0, 'roll': 0.0, 'pres': 186}
