{'lipoC2': 7.35, 'lipoC3S1': 3.89, 'temp': 30.5, 'lipoC3S3': 11.77, 'lipoC3S2': 7.78, 'rot1': 1455, 'rot0': 1451, 'rot3': 650, 'rot2': 582, 'state': 'normal', 'yaw': 22.95, 'datetime': '2018-10-09 13:38:54.368868', 'mgs': 0, 'volt': 0.9229, 'depth': 1.92, 'time': 322, 'pitch': -1.81, 'roll': -0.97, 'pres': 189}
{'lipoC2': 7.35, 'lipoC3S1': 3.89, 'temp': 30.56, 'lipoC3S3': 11.76, 'lipoC3S2': 7.77, 'rot1': 1455, 'rot0': 1451, 'rot3': 650, 'rot2': 582, 'state': 'normal', 'yaw': 18.47, 'datetime': '2018-10-09 13:38:54.661647', 'mgs': 0, 'volt': 0.9424, 'depth': 2.225, 'time': 325, 'pitch': 7.01, 'roll': -2.87, 'pres': 193}
{'lipoC2': 7.35, 'lipoC3S1': 3.89, 'temp': 30.56, 'lipoC3S3': 11.76, 'lipoC3S2': 7.77, 'rot1': 1455, 'rot0': 1451, 'rot3': 650, 'rot2': 582, 'state': 'normal', 'yaw': 18.18, 'datetime': '2018-10-09 13:38:54.671423', 'mgs': 0, 'volt': 0.9424, 'depth': 2.225, 'time': 325, 'pitch': 7.55, 'roll': -2.7, 'pres': 193}
{'lipoC2': 7.35, 'lipoC3S1': 3.89, 'temp': 30.63, 'lipoC3S3': 11.76, 'lipoC3S2': 7.77, 'rot1': 1455, 'rot0': 1451, 'rot3': 650, 'rot2': 582, 'state': 'normal', 'yaw': 17.76, 'datetime': '2018-10-09 13:38:54.681149', 'mgs': 0, 'volt': 0.9424, 'depth': 2.225, 'time': 325, 'pitch': 7.59, 'roll': -2.48, 'pres': 193}
{'lipoC2': 7.35, 'lipoC3S1': 3.89, 'temp': 30.63, 'lipoC3S3': 11.76, 'lipoC3S2': 7.77, 'rot1': 1455, 'rot0': 1451, 'rot3': 650, 'rot2': 582, 'state': 'normal', 'yaw': 17.12, 'datetime': '2018-10-09 13:38:54.690908', 'mgs': 0, 'volt': 0.9424, 'depth': 2.225, 'time': 325, 'pitch': 7.13, 'roll': -2.21, 'pres': 193}
{'lipoC2': 7.35, 'lipoC3S1': 3.89, 'temp': 30.63, 'lipoC3S3': 11.76, 'lipoC3S2': 7.77, 'rot1': 1455, 'rot0': 1451, 'rot3': 650, 'rot2': 582, 'state': 'normal', 'yaw': 16.68, 'datetime': '2018-10-09 13:38:54.701048', 'mgs': 0, 'volt': 0.9424, 'depth': 2.225, 'time': 325, 'pitch': 6.39, 'roll': -2.06, 'pres': 193}
{'lipoC2': 7.35, 'lipoC3S1': 3.89, 'temp': 30.5, 'lipoC3S3': 11.76, 'lipoC3S2': 7.77, 'rot1': 1455, 'rot0': 1451, 'rot3': 650, 'rot2': 582, 'state': 'normal', 'yaw': 16.46, 'datetime': '2018-10-09 13:38:54.710870', 'mgs': 0, 'volt': 0.9375, 'depth': 2.148, 'time': 325, 'pitch': 5.14, 'roll': -2.01, 'pres': 192}
{'lipoC2': 7.35, 'lipoC3S1': 3.89, 'temp': 30.5, 'lipoC3S3': 11.76, 'lipoC3S2': 7.77, 'rot1': 1455, 'rot0': 1451, 'rot3': 650, 'rot2': 582, 'state': 'normal', 'yaw': 16.1, 'datetime': '2018-10-09 13:38:54.720714', 'mgs': 0, 'volt': 0.9375, 'depth': 2.148, 'time': 325, 'pitch': 3.54, 'roll': -1.98, 'pres': 192}
{'lipoC2': 7.35, 'lipoC3S1': 3.89, 'temp': 30.56, 'lipoC3S3': 11.76, 'lipoC3S2': 7.78, 'rot1': 1455, 'rot0': 1451, 'rot3': 650, 'rot2': 582, 'state': 'normal', 'yaw': 15.65, 'datetime': '2018-10-09 13:38:54.730464', 'mgs': 0, 'volt': 0.9375, 'depth': 2.148, 'time': 325, 'pitch': 1.32, 'roll': -1.85, 'pres': 192}
{'lipoC2': 7.35, 'lipoC3S1': 3.89, 'temp': 30.56, 'lipoC3S3': 11.76, 'lipoC3S2': 7.77, 'rot1': 1455, 'rot0': 1451, 'rot3': 650, 'rot2': 582, 'state': 'normal', 'yaw': 15.31, 'datetime': '2018-10-09 13:38:54.740218', 'mgs': 0, 'volt': 0.9326, 'depth': 2.072, 'time': 325, 'pitch': -0.8, 'roll': -1.72, 'pres': 191}
{'lipoC2': 7.35, 'lipoC3S1': 3.89, 'temp': 30.56, 'lipoC3S3': 11.76, 'lipoC3S2': 7.77, 'rot1': 1455, 'rot0': 1451, 'rot3': 650, 'rot2': 582, 'state': 'normal', 'yaw': 15.1, 'datetime': '2018-10-09 13:38:54.749991', 'mgs': 0, 'volt': 0.9277, 'depth': 1.996, 'time': 326, 'pitch': -2.85, 'roll': -1.67, 'pres': 190}
{'lipoC2': 7.35, 'lipoC3S1': 3.89, 'temp': 30.56, 'lipoC3S3': 11.76, 'lipoC3S2': 7.77, 'rot1': 1455, 'rot0': 1451, 'rot3': 650, 'rot2': 582, 'state': 'normal', 'yaw': 15.18, 'datetime': '2018-10-09 13:38:54.759785', 'mgs': 0, 'volt': 0.9277, 'depth': 1.996, 'time': 326, 'pitch': -4.32, 'roll': -1.76, 'pres': 190}
{'lipoC2': 7.35, 'lipoC3S1': 3.89, 'temp': 30.56, 'lipoC3S3': 11.76, 'lipoC3S2': 7.78, 'rot1': 1455, 'rot0': 1451, 'rot3': 650, 'rot2': 582, 'state': 'normal', 'yaw': 15.7, 'datetime': '2018-10-09 13:38:54.769576', 'mgs': 0, 'volt': 0.9229, 'depth': 1.92, 'time': 326, 'pitch': -5.43, 'roll': -2.16, 'pres': 189}
{'lipoC2': 7.35, 'lipoC3S1': 3.89, 'temp': 30.63, 'lipoC3S3': 11.76, 'lipoC3S2': 7.77, 'rot1': 1455, 'rot0': 1451, 'rot3': 650, 'rot2': 582, 'state': 'normal', 'yaw': 16.48, 'datetime': '2018-10-09 13:38:54.779402', 'mgs': 0, 'volt': 0.918, 'depth': 1.843, 'time': 326, 'pitch': -6.1, 'roll': -2.77, 'pres': 188}
{'lipoC2': 7.34, 'lipoC3S1': 3.89, 'temp': 30.63, 'lipoC3S3': 11.76, 'lipoC3S2': 7.77, 'rot1': 1455, 'rot0': 1451, 'rot3': 650, 'rot2': 582, 'state': 'normal', 'yaw': 17.37, 'datetime': '2018-10-09 13:38:54.789176', 'mgs': 0, 'volt': 0.918, 'depth': 1.843, 'time': 326, 'pitch': -6.62, 'roll': -3.4, 'pres': 188}
{'lipoC2': 7.35, 'lipoC3S1': 3.89, 'temp': 30.5, 'lipoC3S3': 11.76, 'lipoC3S2': 7.77, 'rot1': 1455, 'rot0': 1451, 'rot3': 650, 'rot2': 582, 'state': 'normal', 'yaw': 18.37, 'datetime': '2018-10-09 13:38:54.811054', 'mgs': 0, 'volt': 0.9131, 'depth': 1.767, 'time': 326, 'pitch': -6.99, 'roll': -4.04, 'pres': 187}
{'lipoC2': 7.35, 'lipoC3S1': 3.89, 'temp': 30.5, 'lipoC3S3': 11.76, 'lipoC3S2': 7.77, 'rot1': 1455, 'rot0': 1451, 'rot3': 650, 'rot2': 582, 'state': 'normal', 'yaw': 19.13, 'datetime': '2018-10-09 13:38:54.916767', 'mgs': 0, 'volt': 0.9131, 'depth': 1.767, 'time': 326, 'pitch': -6.79, 'roll': -4.48, 'pres': 187}
{'lipoC2': 7.35, 'lipoC3S1': 3.89, 'temp': 30.56, 'lipoC3S3': 11.76, 'lipoC3S2': 7.77, 'rot1': 1455, 'rot0': 1451, 'rot3': 650, 'rot2': 582, 'state': 'normal', 'yaw': 19.86, 'datetime': '2018-10-09 13:38:55.021260', 'mgs': 0, 'volt': 0.9131, 'depth': 1.767, 'time': 326, 'pitch': -5.84, 'roll': -4.88, 'pres': 187}
{'lipoC2': 7.35, 'lipoC3S1': 3.89, 'temp': 30.56, 'lipoC3S3': 11.76, 'lipoC3S2': 7.77, 'rot1': 1455, 'rot0': 1451, 'rot3': 650, 'rot2': 582, 'state': 'normal', 'yaw': 20.44, 'datetime': '2018-10-09 13:38:55.126996', 'mgs': 0, 'volt': 0.9131, 'depth': 1.767, 'time': 326, 'pitch': -4.39, 'roll': -5.08, 'pres': 187}
{'lipoC2': 7.35, 'lipoC3S1': 3.89, 'temp': 30.56, 'lipoC3S3': 11.76, 'lipoC3S2': 7.77, 'rot1': 1455, 'rot0': 1451, 'rot3': 650, 'rot2': 582, 'state': 'normal', 'yaw': 20.96, 'datetime': '2018-10-09 13:38:55.231367', 'mgs': 0, 'volt': 0.9131, 'depth': 1.767, 'time': 326, 'pitch': -2.49, 'roll': -5.02, 'pres': 187}
{'lipoC2': 7.35, 'lipoC3S1': 3.89, 'temp': 30.56, 'lipoC3S3': 11.76, 'lipoC3S2': 7.77, 'rot1': 1455, 'rot0': 1451, 'rot3': 650, 'rot2': 582, 'state': 'normal', 'yaw': 21.21, 'datetime': '2018-10-09 13:38:55.335777', 'mgs': 0, 'volt': 0.9131, 'depth': 1.767, 'time': 327, 'pitch': -0.9, 'roll': -4.64, 'pres': 187}
{'lipoC2': 7.35, 'lipoC3S1': 3.89, 'temp': 30.56, 'lipoC3S3': 11.76, 'lipoC3S2': 7.77, 'rot1': 1455, 'rot0': 1451, 'rot3': 650, 'rot2': 582, 'state': 'normal', 'yaw': 21.2, 'datetime': '2018-10-09 13:38:55.440244', 'mgs': 0, 'volt': 0.9131, 'depth': 1.767, 'time': 327, 'pitch': 0.39, 'roll': -3.78, 'pres': 187}
{'lipoC2': 7.35, 'lipoC3S1': 3.89, 'temp': 30.56, 'lipoC3S3': 11.76, 'lipoC3S2': 7.77, 'rot1': 1455, 'rot0': 1451, 'rot3': 650, 'rot2': 582, 'state': 'normal', 'yaw': 21.05, 'datetime': '2018-10-09 13:38:55.544682', 'mgs': 0, 'volt': 0.918, 'depth': 1.843, 'time': 327, 'pitch': 1.12, 'roll': -2.75, 'pres': 188}
{'lipoC2': 7.35, 'lipoC3S1': 3.89, 'temp': 30.56, 'lipoC3S3': 11.76, 'lipoC3S2': 7.77, 'rot1': 1455, 'rot0': 1451, 'rot3': 650, 'rot2': 582, 'state': 'normal', 'yaw': 20.94, 'datetime': '2018-10-09 13:38:55.649294', 'mgs': 0, 'volt': 0.918, 'depth': 1.843, 'time': 327, 'pitch': 1.53, 'roll': -1.69, 'pres': 188}
{'lipoC2': 7.35, 'lipoC3S1': 3.89, 'temp': 30.5, 'lipoC3S3': 11.76, 'lipoC3S2': 7.77, 'rot1': 1455, 'rot0': 1451, 'rot3': 650, 'rot2': 582, 'state': 'normal', 'yaw': 20.91, 'datetime': '2018-10-09 13:38:55.753723', 'mgs': 0, 'volt': 0.9131, 'depth': 1.767, 'time': 327, 'pitch': 1.85, 'roll': -0.64, 'pres': 187}
{'lipoC2': 7.35, 'lipoC3S1': 3.89, 'temp': 30.5, 'lipoC3S3': 11.76, 'lipoC3S2': 7.77, 'rot1': 1455, 'rot0': 1451, 'rot3': 650, 'rot2': 582, 'state': 'normal', 'yaw': 20.89, 'datetime': '2018-10-09 13:38:55.858146', 'mgs': 0, 'volt': 0.9131, 'depth': 1.767, 'time': 327, 'pitch': 2.13, 'roll': 0.11, 'pres': 187}
{'lipoC2': 7.35, 'lipoC3S1': 3.89, 'temp': 30.56, 'lipoC3S3': 11.76, 'lipoC3S2': 7.77, 'rot1': 1455, 'rot0': 1451, 'rot3': 650, 'rot2': 582, 'state': 'normal', 'yaw': 20.88, 'datetime': '2018-10-09 13:38:55.963338', 'mgs': 0, 'volt': 0.9131, 'depth': 1.767, 'time': 327, 'pitch': 2.31, 'roll': 0.63, 'pres': 187}
{'lipoC2': 7.35, 'lipoC3S1': 3.89, 'temp': 30.56, 'lipoC3S3': 11.76, 'lipoC3S2': 7.77, 'rot1': 1455, 'rot0': 1451, 'rot3': 650, 'rot2': 582, 'state': 'normal', 'yaw': 20.88, 'datetime': '2018-10-09 13:38:56.069009', 'mgs': 0, 'volt': 0.9131, 'depth': 1.767, 'time': 327, 'pitch': 2.23, 'roll': 0.83, 'pres': 187}
{'lipoC2': 7.35, 'lipoC3S1': 3.89, 'temp': 30.56, 'lipoC3S3': 11.76, 'lipoC3S2': 7.77, 'rot1': 1455, 'rot0': 1451, 'rot3': 650, 'rot2': 582, 'state': 'normal', 'yaw': 21.15, 'datetime': '2018-10-09 13:38:56.173446', 'mgs': 0, 'volt': 0.9131, 'depth': 1.767, 'time': 327, 'pitch': 1.57, 'roll': 0.72, 'pres': 187}
{'lipoC2': 7.35, 'lipoC3S1': 3.89, 'temp': 30.56, 'lipoC3S3': 11.76, 'lipoC3S2': 7.77, 'rot1': 1455, 'rot0': 1451, 'rot3': 650, 'rot2': 582, 'state': 'normal', 'yaw': 21.51, 'datetime': '2018-10-09 13:38:56.278800', 'mgs': 0, 'volt': 0.9131, 'depth': 1.767, 'time': 328, 'pitch': 0.78, 'roll': 0.19, 'pres': 187}
{'lipoC2': 7.35, 'lipoC3S1': 3.89, 'temp': 30.56, 'lipoC3S3': 11.76, 'lipoC3S2': 7.77, 'rot1': 1455, 'rot0': 1451, 'rot3': 650, 'rot2': 582, 'state': 'normal', 'yaw': 21.46, 'datetime': '2018-10-09 13:38:56.383217', 'mgs': 0, 'volt': 0.9082, 'depth': 1.691, 'time': 328, 'pitch': 0.33, 'roll': -0.53, 'pres': 186}
{'lipoC2': 7.35, 'lipoC3S1': 3.89, 'temp': 30.56, 'lipoC3S3': 11.76, 'lipoC3S2': 7.77, 'rot1': 1455, 'rot0': 1451, 'rot3': 650, 'rot2': 582, 'state': 'normal', 'yaw': 21.26, 'datetime': '2018-10-09 13:38:56.487679', 'mgs': 0, 'volt': 0.9082, 'depth': 1.691, 'time': 328, 'pitch': 0.36, 'roll': -1.32, 'pres': 186}
{'lipoC2': 7.35, 'lipoC3S1': 3.89, 'temp': 30.56, 'lipoC3S3': 11.76, 'lipoC3S2': 7.77, 'rot1': 1455, 'rot0': 1451, 'rot3': 650, 'rot2': 582, 'state': 'normal', 'yaw': 21.05, 'datetime': '2018-10-09 13:38:56.592353', 'mgs': 0, 'volt': 0.8984, 'depth': 1.538, 'time': 328, 'pitch': 0.56, 'roll': -2.23, 'pres': 184}
{'lipoC2': 7.35, 'lipoC3S1': 3.89, 'temp': 30.56, 'lipoC3S3': 11.76, 'lipoC3S2': 7.77, 'rot1': 1455, 'rot0': 1451, 'rot3': 650, 'rot2': 582, 'state': 'normal', 'yaw': 20.88, 'datetime': '2018-10-09 13:38:56.696703', 'mgs': 0, 'volt': 0.8936, 'depth': 1.462, 'time': 328, 'pitch': 0.61, 'roll': -3.29, 'pres': 183}
{'lipoC2': 7.35, 'lipoC3S1': 3.89, 'temp': 30.56, 'lipoC3S3': 11.76, 'lipoC3S2': 7.78, 'rot1': 1455, 'rot0': 1451, 'rot3': 650, 'rot2': 582, 'state': 'normal', 'yaw': 20.88, 'datetime': '2018-10-09 13:38:56.801166', 'mgs': 0, 'volt': 0.8887, 'depth': 1.385, 'time': 328, 'pitch': 0.27, 'roll': -4.25, 'pres': 182}
{'lipoC2': 7.35, 'lipoC3S1': 3.89, 'temp': 30.56, 'lipoC3S3': 11.76, 'lipoC3S2': 7.77, 'rot1': 1455, 'rot0': 1451, 'rot3': 650, 'rot2': 582, 'state': 'normal', 'yaw': 21.15, 'datetime': '2018-10-09 13:38:56.905605', 'mgs': 0, 'volt': 0.8838, 'depth': 1.309, 'time': 328, 'pitch': -0.58, 'roll': -5.3, 'pres': 181}
{'lipoC2': 7.35, 'lipoC3S1': 3.89, 'temp': 30.56, 'lipoC3S3': 11.76, 'lipoC3S2': 7.77, 'rot1': 1455, 'rot0': 1451, 'rot3': 650, 'rot2': 582, 'state': 'normal', 'yaw': 21.72, 'datetime': '2018-10-09 13:38:57.009971', 'mgs': 0, 'volt': 0.8838, 'depth': 1.309, 'time': 328, 'pitch': -1.59, 'roll': -6.3, 'pres': 181}
{'lipoC2': 7.35, 'lipoC3S1': 3.89, 'temp': 30.56, 'lipoC3S3': 11.76, 'lipoC3S2': 7.77, 'rot1': 1455, 'rot0': 1451, 'rot3': 650, 'rot2': 582, 'state': 'normal', 'yaw': 22.62, 'datetime': '2018-10-09 13:38:57.114463', 'mgs': 0, 'volt': 0.8789, 'depth': 1.233, 'time': 328, 'pitch': -2.63, 'roll': -7.34, 'pres': 180}
{'lipoC2': 7.35, 'lipoC3S1': 3.89, 'temp': 30.56, 'lipoC3S3': 11.76, 'lipoC3S2': 7.77, 'rot1': 1455, 'rot0': 1451, 'rot3': 650, 'rot2': 582, 'state': 'normal', 'yaw': 23.46, 'datetime': '2018-10-09 13:38:57.218905', 'mgs': 0, 'volt': 0.8789, 'depth': 1.233, 'time': 328, 'pitch': -3.11, 'roll': -7.99, 'pres': 180}
{'lipoC2': 7.35, 'lipoC3S1': 3.89, 'temp': 30.56, 'lipoC3S3': 11.76, 'lipoC3S2': 7.77, 'rot1': 1455, 'rot0': 1451, 'rot3': 650, 'rot2': 582, 'state': 'normal', 'yaw': 24.25, 'datetime': '2018-10-09 13:38:57.324074', 'mgs': 0, 'volt': 0.874, 'depth': 1.157, 'time': 329, 'pitch': -3.01, 'roll': -8.26, 'pres': 179}
{'lipoC2': 7.35, 'lipoC3S1': 3.89, 'temp': 30.5, 'lipoC3S3': 11.76, 'lipoC3S2': 7.77, 'rot1': 1455, 'rot0': 1451, 'rot3': 650, 'rot2': 582, 'state': 'normal', 'yaw': 24.97, 'datetime': '2018-10-09 13:38:57.428519', 'mgs': 0, 'volt': 0.874, 'depth': 1.157, 'time': 329, 'pitch': -2.46, 'roll': -8.06, 'pres': 179}
