{'lipoC2': 7.33, 'lipoC3S1': 3.85, 'temp': 26.88, 'lipoC3S3': 11.64, 'lipoC3S2': 7.71, 'rot1': 26, 'rot0': 27, 'rot3': 55, 'rot2': 43, 'state': 'normal', 'yaw': 79.09, 'datetime': '2018-10-09 20:02:57.569530', 'mgs': 0, 'volt': 0.8594, 'depth': 0.928, 'time': 22, 'pitch': -1.36, 'roll': 9.19, 'pres': 176}
{'lipoC2': 7.33, 'lipoC3S1': 3.85, 'temp': 26.94, 'lipoC3S3': 11.64, 'lipoC3S2': 7.71, 'rot1': 26, 'rot0': 27, 'rot3': 55, 'rot2': 43, 'state': 'normal', 'yaw': 105.02, 'datetime': '2018-10-09 20:03:03.833993', 'mgs': 0, 'volt': 0.8545, 'depth': 0.851, 'time': 23, 'pitch': -0.55, 'roll': -0.47, 'pres': 175}
{'lipoC2': 7.33, 'lipoC3S1': 3.85, 'temp': 26.94, 'lipoC3S3': 11.64, 'lipoC3S2': 7.7, 'rot1': 26, 'rot0': 27, 'rot3': 55, 'rot2': 43, 'state': 'normal', 'yaw': 106.64, 'datetime': '2018-10-09 20:03:03.850003', 'mgs': 0, 'volt': 0.8545, 'depth': 0.851, 'time': 23, 'pitch': -1.04, 'roll': -0.67, 'pres': 175}
{'lipoC2': 7.33, 'lipoC3S1': 3.85, 'temp': 26.94, 'lipoC3S3': 11.64, 'lipoC3S2': 7.71, 'rot1': 26, 'rot0': 27, 'rot3': 55, 'rot2': 43, 'state': 'normal', 'yaw': 107.48, 'datetime': '2018-10-09 20:03:03.866019', 'mgs': 0, 'volt': 0.8496, 'depth': 0.775, 'time': 23, 'pitch': -1.68, 'roll': -0.91, 'pres': 174}
{'lipoC2': 7.33, 'lipoC3S1': 3.85, 'temp': 26.88, 'lipoC3S3': 11.64, 'lipoC3S2': 7.71, 'rot1': 26, 'rot0': 27, 'rot3': 55, 'rot2': 43, 'state': 'normal', 'yaw': 107.21, 'datetime': '2018-10-09 20:03:03.882125', 'mgs': 0, 'volt': 0.8545, 'depth': 0.851, 'time': 23, 'pitch': -2.48, 'roll': -0.98, 'pres': 175}
{'lipoC2': 7.33, 'lipoC3S1': 3.85, 'temp': 26.88, 'lipoC3S3': 11.64, 'lipoC3S2': 7.71, 'rot1': 26, 'rot0': 27, 'rot3': 55, 'rot2': 43, 'state': 'normal', 'yaw': 106.02, 'datetime': '2018-10-09 20:03:03.898109', 'mgs': 0, 'volt': 0.8496, 'depth': 0.775, 'time': 23, 'pitch': -2.83, 'roll': -0.73, 'pres': 174}
{'lipoC2': 7.33, 'lipoC3S1': 3.85, 'temp': 26.94, 'lipoC3S3': 11.64, 'lipoC3S2': 7.7, 'rot1': 26, 'rot0': 27, 'rot3': 55, 'rot2': 43, 'state': 'normal', 'yaw': 104.09, 'datetime': '2018-10-09 20:03:03.914112', 'mgs': 0, 'volt': 0.8496, 'depth': 0.775, 'time': 23, 'pitch': -2.5, 'roll': -0.16, 'pres': 174}
{'lipoC2': 7.33, 'lipoC3S1': 3.85, 'temp': 26.94, 'lipoC3S3': 11.64, 'lipoC3S2': 7.71, 'rot1': 26, 'rot0': 27, 'rot3': 55, 'rot2': 43, 'state': 'normal', 'yaw': 101.23, 'datetime': '2018-10-09 20:03:03.930153', 'mgs': 0, 'volt': 0.8496, 'depth': 0.775, 'time': 23, 'pitch': -1.7, 'roll': 0.45, 'pres': 174}
{'lipoC2': 7.33, 'lipoC3S1': 3.85, 'temp': 26.94, 'lipoC3S3': 11.64, 'lipoC3S2': 7.71, 'rot1': 26, 'rot0': 27, 'rot3': 55, 'rot2': 43, 'state': 'normal', 'yaw': 98.29, 'datetime': '2018-10-09 20:03:03.946230', 'mgs': 0, 'volt': 0.8496, 'depth': 0.775, 'time': 23, 'pitch': -1.08, 'roll': 0.79, 'pres': 174}
{'lipoC2': 7.33, 'lipoC3S1': 3.85, 'temp': 26.88, 'lipoC3S3': 11.64, 'lipoC3S2': 7.71, 'rot1': 26, 'rot0': 27, 'rot3': 55, 'rot2': 43, 'state': 'normal', 'yaw': 95.24, 'datetime': '2018-10-09 20:03:03.962248', 'mgs': 0, 'volt': 0.8496, 'depth': 0.775, 'time': 24, 'pitch': -0.82, 'roll': 0.88, 'pres': 174}
{'lipoC2': 7.33, 'lipoC3S1': 3.85, 'temp': 26.88, 'lipoC3S3': 11.64, 'lipoC3S2': 7.71, 'rot1': 26, 'rot0': 27, 'rot3': 55, 'rot2': 43, 'state': 'normal', 'yaw': 93.15, 'datetime': '2018-10-09 20:03:03.978246', 'mgs': 0, 'volt': 0.8496, 'depth': 0.775, 'time': 24, 'pitch': -0.55, 'roll': 0.63, 'pres': 174}
{'lipoC2': 7.33, 'lipoC3S1': 3.85, 'temp': 26.94, 'lipoC3S3': 11.64, 'lipoC3S2': 7.71, 'rot1': 26, 'rot0': 27, 'rot3': 55, 'rot2': 43, 'state': 'normal', 'yaw': 91.79, 'datetime': '2018-10-09 20:03:03.994262', 'mgs': 0, 'volt': 0.8496, 'depth': 0.775, 'time': 24, 'pitch': -0.08, 'roll': 0.26, 'pres': 174}
{'lipoC2': 7.33, 'lipoC3S1': 3.85, 'temp': 26.94, 'lipoC3S3': 11.64, 'lipoC3S2': 7.71, 'rot1': 26, 'rot0': 27, 'rot3': 55, 'rot2': 43, 'state': 'normal', 'yaw': 91.13, 'datetime': '2018-10-09 20:03:04.010207', 'mgs': 0, 'volt': 0.8447, 'depth': 0.699, 'time': 24, 'pitch': 0.58, 'roll': -0.02, 'pres': 173}
{'lipoC2': 7.33, 'lipoC3S1': 3.85, 'temp': 27.0, 'lipoC3S3': 11.64, 'lipoC3S2': 7.71, 'rot1': 26, 'rot0': 27, 'rot3': 55, 'rot2': 43, 'state': 'normal', 'yaw': 91.05, 'datetime': '2018-10-09 20:03:04.026551', 'mgs': 0, 'volt': 0.8447, 'depth': 0.699, 'time': 24, 'pitch': 1.13, 'roll': -0.06, 'pres': 173}
{'lipoC2': 7.33, 'lipoC3S1': 3.85, 'temp': 27.0, 'lipoC3S3': 11.64, 'lipoC3S2': 7.71, 'rot1': 26, 'rot0': 27, 'rot3': 55, 'rot2': 43, 'state': 'normal', 'yaw': 91.39, 'datetime': '2018-10-09 20:03:04.042641', 'mgs': 0, 'volt': 0.8447, 'depth': 0.699, 'time': 24, 'pitch': 1.61, 'roll': 0.01, 'pres': 173}
{'lipoC2': 7.33, 'lipoC3S1': 3.85, 'temp': 27.0, 'lipoC3S3': 11.64, 'lipoC3S2': 7.71, 'rot1': 26, 'rot0': 27, 'rot3': 55, 'rot2': 43, 'state': 'normal', 'yaw': 91.98, 'datetime': '2018-10-09 20:03:04.058615', 'mgs': 0, 'volt': 0.8447, 'depth': 0.699, 'time': 24, 'pitch': 1.82, 'roll': 0.21, 'pres': 173}
{'lipoC2': 7.33, 'lipoC3S1': 3.85, 'temp': 26.88, 'lipoC3S3': 11.64, 'lipoC3S2': 7.71, 'rot1': 26, 'rot0': 27, 'rot3': 55, 'rot2': 43, 'state': 'normal', 'yaw': 92.4, 'datetime': '2018-10-09 20:03:04.074603', 'mgs': 0, 'volt': 0.8398, 'depth': 0.623, 'time': 24, 'pitch': 1.59, 'roll': 0.44, 'pres': 172}
{'lipoC2': 7.33, 'lipoC3S1': 3.85, 'temp': 26.88, 'lipoC3S3': 11.64, 'lipoC3S2': 7.71, 'rot1': 26, 'rot0': 27, 'rot3': 55, 'rot2': 43, 'state': 'normal', 'yaw': 92.61, 'datetime': '2018-10-09 20:03:04.090809', 'mgs': 0, 'volt': 0.8398, 'depth': 0.623, 'time': 24, 'pitch': 0.95, 'roll': 0.66, 'pres': 172}
{'lipoC2': 7.33, 'lipoC3S1': 3.85, 'temp': 26.94, 'lipoC3S3': 11.64, 'lipoC3S2': 7.71, 'rot1': 26, 'rot0': 27, 'rot3': 55, 'rot2': 43, 'state': 'normal', 'yaw': 92.58, 'datetime': '2018-10-09 20:03:04.106823', 'mgs': 0, 'volt': 0.8398, 'depth': 0.623, 'time': 24, 'pitch': 0.15, 'roll': 0.96, 'pres': 172}
{'lipoC2': 7.33, 'lipoC3S1': 3.85, 'temp': 26.94, 'lipoC3S3': 11.64, 'lipoC3S2': 7.71, 'rot1': 26, 'rot0': 27, 'rot3': 55, 'rot2': 43, 'state': 'normal', 'yaw': 92.37, 'datetime': '2018-10-09 20:03:04.122813', 'mgs': 0, 'volt': 0.8398, 'depth': 0.623, 'time': 25, 'pitch': -0.34, 'roll': 1.29, 'pres': 172}
{'lipoC2': 7.33, 'lipoC3S1': 3.85, 'temp': 26.94, 'lipoC3S3': 11.64, 'lipoC3S2': 7.71, 'rot1': 26, 'rot0': 27, 'rot3': 55, 'rot2': 43, 'state': 'normal', 'yaw': 92.2, 'datetime': '2018-10-09 20:03:04.138814', 'mgs': 0, 'volt': 0.8398, 'depth': 0.623, 'time': 25, 'pitch': -0.48, 'roll': 1.69, 'pres': 172}
{'lipoC2': 7.33, 'lipoC3S1': 3.85, 'temp': 26.94, 'lipoC3S3': 11.64, 'lipoC3S2': 7.71, 'rot1': 26, 'rot0': 27, 'rot3': 55, 'rot2': 43, 'state': 'normal', 'yaw': 92.15, 'datetime': '2018-10-09 20:03:04.154829', 'mgs': 0, 'volt': 0.8398, 'depth': 0.623, 'time': 25, 'pitch': -0.35, 'roll': 2.04, 'pres': 172}
{'lipoC2': 7.33, 'lipoC3S1': 3.85, 'temp': 26.94, 'lipoC3S3': 11.64, 'lipoC3S2': 7.71, 'rot1': 26, 'rot0': 27, 'rot3': 55, 'rot2': 43, 'state': 'normal', 'yaw': 92.16, 'datetime': '2018-10-09 20:03:04.170874', 'mgs': 0, 'volt': 0.8398, 'depth': 0.623, 'time': 25, 'pitch': -0.1, 'roll': 2.34, 'pres': 172}
{'lipoC2': 7.33, 'lipoC3S1': 3.85, 'temp': 26.94, 'lipoC3S3': 11.64, 'lipoC3S2': 7.71, 'rot1': 26, 'rot0': 27, 'rot3': 55, 'rot2': 43, 'state': 'normal', 'yaw': 92.17, 'datetime': '2018-10-09 20:03:04.186878', 'mgs': 0, 'volt': 0.8398, 'depth': 0.623, 'time': 25, 'pitch': 0.2, 'roll': 2.56, 'pres': 172}
{'lipoC2': 7.33, 'lipoC3S1': 3.85, 'temp': 26.94, 'lipoC3S3': 11.64, 'lipoC3S2': 7.71, 'rot1': 26, 'rot0': 27, 'rot3': 55, 'rot2': 43, 'state': 'normal', 'yaw': 92.18, 'datetime': '2018-10-09 20:03:04.202842', 'mgs': 0, 'volt': 0.8398, 'depth': 0.623, 'time': 25, 'pitch': 0.41, 'roll': 2.62, 'pres': 172}
{'lipoC2': 7.33, 'lipoC3S1': 3.85, 'temp': 26.94, 'lipoC3S3': 11.64, 'lipoC3S2': 7.71, 'rot1': 26, 'rot0': 27, 'rot3': 55, 'rot2': 43, 'state': 'normal', 'yaw': 92.21, 'datetime': '2018-10-09 20:03:04.218827', 'mgs': 0, 'volt': 0.8398, 'depth': 0.623, 'time': 25, 'pitch': 0.56, 'roll': 2.62, 'pres': 172}
{'lipoC2': 7.33, 'lipoC3S1': 3.85, 'temp': 26.94, 'lipoC3S3': 11.64, 'lipoC3S2': 7.71, 'rot1': 26, 'rot0': 27, 'rot3': 55, 'rot2': 43, 'state': 'normal', 'yaw': 92.29, 'datetime': '2018-10-09 20:03:04.234869', 'mgs': 0, 'volt': 0.8398, 'depth': 0.623, 'time': 25, 'pitch': 0.66, 'roll': 2.57, 'pres': 172}
{'lipoC2': 7.33, 'lipoC3S1': 3.85, 'temp': 26.94, 'lipoC3S3': 11.64, 'lipoC3S2': 7.71, 'rot1': 26, 'rot0': 27, 'rot3': 55, 'rot2': 43, 'state': 'normal', 'yaw': 92.44, 'datetime': '2018-10-09 20:03:04.250877', 'mgs': 0, 'volt': 0.8398, 'depth': 0.623, 'time': 25, 'pitch': 0.81, 'roll': 2.37, 'pres': 172}
{'lipoC2': 7.33, 'lipoC3S1': 3.85, 'temp': 26.94, 'lipoC3S3': 11.64, 'lipoC3S2': 7.71, 'rot1': 26, 'rot0': 27, 'rot3': 55, 'rot2': 43, 'state': 'normal', 'yaw': 92.65, 'datetime': '2018-10-09 20:03:04.266851', 'mgs': 0, 'volt': 0.8398, 'depth': 0.623, 'time': 26, 'pitch': 1.05, 'roll': 2.05, 'pres': 172}
{'lipoC2': 7.33, 'lipoC3S1': 3.85, 'temp': 26.94, 'lipoC3S3': 11.64, 'lipoC3S2': 7.71, 'rot1': 26, 'rot0': 27, 'rot3': 55, 'rot2': 43, 'state': 'normal', 'yaw': 92.86, 'datetime': '2018-10-09 20:03:04.282807', 'mgs': 0, 'volt': 0.8398, 'depth': 0.623, 'time': 26, 'pitch': 1.26, 'roll': 1.64, 'pres': 172}
{'lipoC2': 7.33, 'lipoC3S1': 3.85, 'temp': 26.94, 'lipoC3S3': 11.64, 'lipoC3S2': 7.71, 'rot1': 26, 'rot0': 27, 'rot3': 55, 'rot2': 43, 'state': 'normal', 'yaw': 93.05, 'datetime': '2018-10-09 20:03:04.298764', 'mgs': 0, 'volt': 0.8447, 'depth': 0.699, 'time': 26, 'pitch': 1.38, 'roll': 1.16, 'pres': 173}
{'lipoC2': 7.33, 'lipoC3S1': 3.85, 'temp': 26.94, 'lipoC3S3': 11.64, 'lipoC3S2': 7.71, 'rot1': 26, 'rot0': 27, 'rot3': 55, 'rot2': 43, 'state': 'normal', 'yaw': 93.24, 'datetime': '2018-10-09 20:03:04.314875', 'mgs': 0, 'volt': 0.8447, 'depth': 0.699, 'time': 26, 'pitch': 1.42, 'roll': 0.71, 'pres': 173}
{'lipoC2': 7.33, 'lipoC3S1': 3.85, 'temp': 26.94, 'lipoC3S3': 11.64, 'lipoC3S2': 7.71, 'rot1': 26, 'rot0': 27, 'rot3': 55, 'rot2': 43, 'state': 'normal', 'yaw': 93.4, 'datetime': '2018-10-09 20:03:04.330910', 'mgs': 0, 'volt': 0.8447, 'depth': 0.699, 'time': 26, 'pitch': 1.42, 'roll': 0.45, 'pres': 173}
{'lipoC2': 7.33, 'lipoC3S1': 3.85, 'temp': 26.94, 'lipoC3S3': 11.64, 'lipoC3S2': 7.71, 'rot1': 26, 'rot0': 27, 'rot3': 55, 'rot2': 43, 'state': 'normal', 'yaw': 93.56, 'datetime': '2018-10-09 20:03:04.346931', 'mgs': 0, 'volt': 0.8447, 'depth': 0.699, 'time': 26, 'pitch': 1.42, 'roll': 0.37, 'pres': 173}
{'lipoC2': 7.33, 'lipoC3S1': 3.85, 'temp': 27.0, 'lipoC3S3': 11.64, 'lipoC3S2': 7.71, 'rot1': 26, 'rot0': 27, 'rot3': 55, 'rot2': 43, 'state': 'normal', 'yaw': 93.68, 'datetime': '2018-10-09 20:03:04.362925', 'mgs': 0, 'volt': 0.8447, 'depth': 0.699, 'time': 26, 'pitch': 1.5, 'roll': 0.44, 'pres': 173}
{'lipoC2': 7.33, 'lipoC3S1': 3.85, 'temp': 27.0, 'lipoC3S3': 11.64, 'lipoC3S2': 7.71, 'rot1': 26, 'rot0': 27, 'rot3': 55, 'rot2': 43, 'state': 'normal', 'yaw': 93.48, 'datetime': '2018-10-09 20:03:04.378907', 'mgs': 0, 'volt': 0.8496, 'depth': 0.775, 'time': 26, 'pitch': 1.76, 'roll': 0.54, 'pres': 174}
{'lipoC2': 7.33, 'lipoC3S1': 3.85, 'temp': 27.0, 'lipoC3S3': 11.64, 'lipoC3S2': 7.71, 'rot1': 26, 'rot0': 27, 'rot3': 55, 'rot2': 43, 'state': 'normal', 'yaw': 92.17, 'datetime': '2018-10-09 20:03:04.394859', 'mgs': 0, 'volt': 0.8496, 'depth': 0.775, 'time': 26, 'pitch': 2.73, 'roll': 0.63, 'pres': 174}
{'lipoC2': 7.33, 'lipoC3S1': 3.85, 'temp': 26.88, 'lipoC3S3': 11.64, 'lipoC3S2': 7.71, 'rot1': 26, 'rot0': 27, 'rot3': 55, 'rot2': 43, 'state': 'normal', 'yaw': 89.09, 'datetime': '2018-10-09 20:03:04.410881', 'mgs': 0, 'volt': 0.8496, 'depth': 0.775, 'time': 26, 'pitch': 3.68, 'roll': 0.87, 'pres': 174}
{'lipoC2': 7.33, 'lipoC3S1': 3.85, 'temp': 26.88, 'lipoC3S3': 11.64, 'lipoC3S2': 7.71, 'rot1': 26, 'rot0': 27, 'rot3': 55, 'rot2': 43, 'state': 'normal', 'yaw': 84.18, 'datetime': '2018-10-09 20:03:04.426850', 'mgs': 0, 'volt': 0.8496, 'depth': 0.775, 'time': 27, 'pitch': 3.92, 'roll': 1.05, 'pres': 174}
{'lipoC2': 7.33, 'lipoC3S1': 3.85, 'temp': 27.0, 'lipoC3S3': 11.64, 'lipoC3S2': 7.71, 'rot1': 26, 'rot0': 27, 'rot3': 55, 'rot2': 43, 'state': 'normal', 'yaw': 77.43, 'datetime': '2018-10-09 20:03:04.442878', 'mgs': 0, 'volt': 0.8545, 'depth': 0.851, 'time': 27, 'pitch': 3.73, 'roll': 0.84, 'pres': 175}
{'lipoC2': 7.33, 'lipoC3S1': 3.85, 'temp': 27.0, 'lipoC3S3': 11.64, 'lipoC3S2': 7.71, 'rot1': 26, 'rot0': 27, 'rot3': 55, 'rot2': 43, 'state': 'normal', 'yaw': 70.69, 'datetime': '2018-10-09 20:03:04.458870', 'mgs': 0, 'volt': 0.8545, 'depth': 0.851, 'time': 27, 'pitch': 3.4, 'roll': 0.15, 'pres': 175}
{'lipoC2': 7.33, 'lipoC3S1': 3.85, 'temp': 26.94, 'lipoC3S3': 11.64, 'lipoC3S2': 7.71, 'rot1': 26, 'rot0': 27, 'rot3': 55, 'rot2': 43, 'state': 'normal', 'yaw': 63.42, 'datetime': '2018-10-09 20:03:04.474874', 'mgs': 0, 'volt': 0.8545, 'depth': 0.851, 'time': 27, 'pitch': 3.04, 'roll': -1.27, 'pres': 175}
{'lipoC2': 7.33, 'lipoC3S1': 3.85, 'temp': 26.94, 'lipoC3S3': 11.64, 'lipoC3S2': 7.71, 'rot1': 26, 'rot0': 27, 'rot3': 55, 'rot2': 43, 'state': 'normal', 'yaw': 55.84, 'datetime': '2018-10-09 20:03:04.490803', 'mgs': 0, 'volt': 0.8545, 'depth': 0.851, 'time': 27, 'pitch': 2.81, 'roll': -3.29, 'pres': 175}
{'lipoC2': 7.33, 'lipoC3S1': 3.85, 'temp': 26.94, 'lipoC3S3': 11.64, 'lipoC3S2': 7.71, 'rot1': 26, 'rot0': 27, 'rot3': 55, 'rot2': 43, 'state': 'normal', 'yaw': 49.45, 'datetime': '2018-10-09 20:03:04.506766', 'mgs': 0, 'volt': 0.8545, 'depth': 0.851, 'time': 27, 'pitch': 1.95, 'roll': -4.4, 'pres': 175}
{'lipoC2': 7.33, 'lipoC3S1': 3.85, 'temp': 26.94, 'lipoC3S3': 11.64, 'lipoC3S2': 7.71, 'rot1': 26, 'rot0': 27, 'rot3': 55, 'rot2': 43, 'state': 'normal', 'yaw': 43.37, 'datetime': '2018-10-09 20:03:04.522864', 'mgs': 0, 'volt': 0.8545, 'depth': 0.851, 'time': 27, 'pitch': 0.43, 'roll': -4.79, 'pres': 175}
{'lipoC2': 7.33, 'lipoC3S1': 3.85, 'temp': 26.94, 'lipoC3S3': 11.64, 'lipoC3S2': 7.71, 'rot1': 26, 'rot0': 27, 'rot3': 55, 'rot2': 43, 'state': 'normal', 'yaw': 36.84, 'datetime': '2018-10-09 20:03:04.538908', 'mgs': 0, 'volt': 0.8545, 'depth': 0.851, 'time': 27, 'pitch': -1.16, 'roll': -4.54, 'pres': 175}
{'lipoC2': 7.33, 'lipoC3S1': 3.85, 'temp': 26.94, 'lipoC3S3': 11.64, 'lipoC3S2': 7.71, 'rot1': 26, 'rot0': 27, 'rot3': 55, 'rot2': 43, 'state': 'normal', 'yaw': 30.97, 'datetime': '2018-10-09 20:03:04.554904', 'mgs': 0, 'volt': 0.8594, 'depth': 0.928, 'time': 27, 'pitch': -2.54, 'roll': -3.79, 'pres': 176}
{'lipoC2': 7.33, 'lipoC3S1': 3.85, 'temp': 26.94, 'lipoC3S3': 11.64, 'lipoC3S2': 7.71, 'rot1': 26, 'rot0': 27, 'rot3': 55, 'rot2': 43, 'state': 'normal', 'yaw': 24.5, 'datetime': '2018-10-09 20:03:04.570896', 'mgs': 0, 'volt': 0.8594, 'depth': 0.928, 'time': 27, 'pitch': -3.94, 'roll': -2.57, 'pres': 176}
{'lipoC2': 7.33, 'lipoC3S1': 3.85, 'temp': 26.94, 'lipoC3S3': 11.64, 'lipoC3S2': 7.71, 'rot1': 26, 'rot0': 27, 'rot3': 55, 'rot2': 43, 'state': 'normal', 'yaw': 18.65, 'datetime': '2018-10-09 20:03:04.591482', 'mgs': 0, 'volt': 0.8594, 'depth': 0.928, 'time': 28, 'pitch': -5.03, 'roll': -1.43, 'pres': 176}
{'lipoC2': 7.33, 'lipoC3S1': 3.85, 'temp': 26.94, 'lipoC3S3': 11.64, 'lipoC3S2': 7.71, 'rot1': 26, 'rot0': 27, 'rot3': 55, 'rot2': 43, 'state': 'normal', 'yaw': 13.06, 'datetime': '2018-10-09 20:03:04.601571', 'mgs': 0, 'volt': 0.8643, 'depth': 1.004, 'time': 28, 'pitch': -5.89, 'roll': -0.62, 'pres': 177}
{'lipoC2': 7.33, 'lipoC3S1': 3.85, 'temp': 26.94, 'lipoC3S3': 11.64, 'lipoC3S2': 7.71, 'rot1': 26, 'rot0': 27, 'rot3': 55, 'rot2': 43, 'state': 'normal', 'yaw': 7.43, 'datetime': '2018-10-09 20:03:04.617499', 'mgs': 0, 'volt': 0.8643, 'depth': 1.004, 'time': 28, 'pitch': -6.35, 'roll': -0.31, 'pres': 177}
{'lipoC2': 7.33, 'lipoC3S1': 3.85, 'temp': 26.94, 'lipoC3S3': 11.64, 'lipoC3S2': 7.71, 'rot1': 26, 'rot0': 27, 'rot3': 55, 'rot2': 43, 'state': 'normal', 'yaw': 3.16, 'datetime': '2018-10-09 20:03:04.633445', 'mgs': 0, 'volt': 0.8691, 'depth': 1.08, 'time': 28, 'pitch': -6.37, 'roll': -0.89, 'pres': 178}
{'lipoC2': 7.33, 'lipoC3S1': 3.85, 'temp': 26.94, 'lipoC3S3': 11.64, 'lipoC3S2': 7.71, 'rot1': 26, 'rot0': 27, 'rot3': 55, 'rot2': 43, 'state': 'normal', 'yaw': -0.64, 'datetime': '2018-10-09 20:03:04.643615', 'mgs': 0, 'volt': 0.8643, 'depth': 1.004, 'time': 28, 'pitch': -6.18, 'roll': -2.28, 'pres': 177}
{'lipoC2': 7.33, 'lipoC3S1': 3.85, 'temp': 27.0, 'lipoC3S3': 11.64, 'lipoC3S2': 7.71, 'rot1': 26, 'rot0': 27, 'rot3': 55, 'rot2': 43, 'state': 'normal', 'yaw': -2.51, 'datetime': '2018-10-09 20:03:04.659548', 'mgs': 0, 'volt': 0.8643, 'depth': 1.004, 'time': 28, 'pitch': -5.93, 'roll': -4.4, 'pres': 177}
