{'lipoC2': 0.0, 'lipoC3S1': 3.94, 'temp': 25.69, 'lipoC3S3': 11.93, 'lipoC3S2': 7.89, 'rot1': 319, 'rot0': 330, 'rot3': 204, 'rot2': 194, 'state': 'normal', 'yaw': -27.68, 'datetime': '2018-10-03 18:00:25.920801', 'mgs': 0, 'volt': 1.04, 'depth': 3.751, 'time': 688, 'pitch': -7.74, 'roll': 0.84, 'pres': 213}
{'lipoC2': 0.0, 'lipoC3S1': 3.95, 'temp': 25.69, 'lipoC3S3': 11.94, 'lipoC3S2': 7.9, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.03, 'datetime': '2018-10-03 18:00:26.901079', 'mgs': 0, 'volt': 1.0596, 'depth': 4.056, 'time': 2, 'pitch': -7.94, 'roll': -0.92, 'pres': 217}
{'lipoC2': 0.0, 'lipoC3S1': 3.95, 'temp': 25.69, 'lipoC3S3': 11.96, 'lipoC3S2': 7.93, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.14, 'datetime': '2018-10-03 18:00:27.004500', 'mgs': 0, 'volt': 1.0596, 'depth': 4.056, 'time': 2, 'pitch': -8.03, 'roll': -0.73, 'pres': 217}
{'lipoC2': 0.0, 'lipoC3S1': 3.95, 'temp': 25.75, 'lipoC3S3': 11.94, 'lipoC3S2': 7.9, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.24, 'datetime': '2018-10-03 18:00:27.107458', 'mgs': 0, 'volt': 1.0596, 'depth': 4.056, 'time': 2, 'pitch': -8.13, 'roll': -0.75, 'pres': 217}
{'lipoC2': 0.0, 'lipoC3S1': 3.95, 'temp': 25.75, 'lipoC3S3': 11.94, 'lipoC3S2': 7.9, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.34, 'datetime': '2018-10-03 18:00:27.211346', 'mgs': 0, 'volt': 1.0596, 'depth': 4.056, 'time': 2, 'pitch': -8.18, 'roll': -0.75, 'pres': 217}
{'lipoC2': 0.0, 'lipoC3S1': 3.95, 'temp': 25.69, 'lipoC3S3': 11.96, 'lipoC3S2': 7.9, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.45, 'datetime': '2018-10-03 18:00:27.310371', 'mgs': 0, 'volt': 1.0596, 'depth': 4.056, 'time': 2, 'pitch': -8.18, 'roll': -0.68, 'pres': 217}
{'lipoC2': 0.0, 'lipoC3S1': 3.95, 'temp': 25.69, 'lipoC3S3': 11.94, 'lipoC3S2': 7.9, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.63, 'datetime': '2018-10-03 18:00:27.417666', 'mgs': 0, 'volt': 1.0596, 'depth': 4.056, 'time': 2, 'pitch': -8.3, 'roll': -0.72, 'pres': 217}
{'lipoC2': 0.0, 'lipoC3S1': 3.95, 'temp': 25.75, 'lipoC3S3': 11.94, 'lipoC3S2': 7.9, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.82, 'datetime': '2018-10-03 18:00:27.520960', 'mgs': 0, 'volt': 1.0596, 'depth': 4.056, 'time': 2, 'pitch': -8.34, 'roll': -0.75, 'pres': 217}
{'lipoC2': 0.0, 'lipoC3S1': 3.95, 'temp': 25.75, 'lipoC3S3': 11.94, 'lipoC3S2': 7.9, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 1.04, 'datetime': '2018-10-03 18:00:27.623981', 'mgs': 0, 'volt': 1.0596, 'depth': 4.056, 'time': 3, 'pitch': -8.27, 'roll': -0.79, 'pres': 217}
{'lipoC2': 0.0, 'lipoC3S1': 3.95, 'temp': 25.75, 'lipoC3S3': 11.94, 'lipoC3S2': 7.9, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 1.32, 'datetime': '2018-10-03 18:00:27.727089', 'mgs': 0, 'volt': 1.0596, 'depth': 4.056, 'time': 3, 'pitch': -7.88, 'roll': -0.95, 'pres': 217}
{'lipoC2': 0.0, 'lipoC3S1': 3.95, 'temp': 25.75, 'lipoC3S3': 11.94, 'lipoC3S2': 7.89, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 1.68, 'datetime': '2018-10-03 18:00:27.831473', 'mgs': 0, 'volt': 1.0547, 'depth': 3.979, 'time': 3, 'pitch': -7.52, 'roll': -0.93, 'pres': 216}
{'lipoC2': 0.0, 'lipoC3S1': 3.95, 'temp': 25.75, 'lipoC3S3': 11.94, 'lipoC3S2': 7.9, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 2.54, 'datetime': '2018-10-03 18:00:27.934600', 'mgs': 0, 'volt': 1.0547, 'depth': 3.979, 'time': 3, 'pitch': -7.17, 'roll': -1.06, 'pres': 216}
{'lipoC2': 0.0, 'lipoC3S1': 3.95, 'temp': 25.69, 'lipoC3S3': 11.94, 'lipoC3S2': 7.9, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 3.5, 'datetime': '2018-10-03 18:00:28.037670', 'mgs': 0, 'volt': 1.0596, 'depth': 4.056, 'time': 3, 'pitch': -6.75, 'roll': -1.11, 'pres': 217}
{'lipoC2': 0.0, 'lipoC3S1': 3.95, 'temp': 25.69, 'lipoC3S3': 11.94, 'lipoC3S2': 7.9, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 4.08, 'datetime': '2018-10-03 18:00:28.142120', 'mgs': 0, 'volt': 1.0547, 'depth': 3.979, 'time': 3, 'pitch': -5.92, 'roll': -0.85, 'pres': 216}
{'lipoC2': 0.0, 'lipoC3S1': 3.95, 'temp': 25.75, 'lipoC3S3': 11.94, 'lipoC3S2': 7.89, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 4.8, 'datetime': '2018-10-03 18:00:28.245285', 'mgs': 0, 'volt': 1.0547, 'depth': 3.979, 'time': 3, 'pitch': -5.76, 'roll': -1.05, 'pres': 216}
{'lipoC2': 0.0, 'lipoC3S1': 3.95, 'temp': 25.75, 'lipoC3S3': 11.94, 'lipoC3S2': 7.89, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 5.57, 'datetime': '2018-10-03 18:00:28.348354', 'mgs': 0, 'volt': 1.0547, 'depth': 3.979, 'time': 3, 'pitch': -6.16, 'roll': -1.17, 'pres': 216}
{'lipoC2': 0.0, 'lipoC3S1': 3.95, 'temp': 25.75, 'lipoC3S3': 11.94, 'lipoC3S2': 7.9, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 6.26, 'datetime': '2018-10-03 18:00:28.452859', 'mgs': 0, 'volt': 1.0547, 'depth': 3.979, 'time': 3, 'pitch': -6.31, 'roll': -1.11, 'pres': 216}
{'lipoC2': 0.0, 'lipoC3S1': 3.95, 'temp': 25.69, 'lipoC3S3': 11.94, 'lipoC3S2': 7.9, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 6.56, 'datetime': '2018-10-03 18:00:28.556117', 'mgs': 0, 'volt': 1.0547, 'depth': 3.979, 'time': 3, 'pitch': -5.61, 'roll': -0.62, 'pres': 216}
{'lipoC2': 0.0, 'lipoC3S1': 3.95, 'temp': 25.69, 'lipoC3S3': 11.94, 'lipoC3S2': 7.9, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 6.56, 'datetime': '2018-10-03 18:00:28.659331', 'mgs': 0, 'volt': 1.0547, 'depth': 3.979, 'time': 4, 'pitch': -4.78, 'roll': 0.02, 'pres': 216}
{'lipoC2': 0.0, 'lipoC3S1': 3.95, 'temp': 25.75, 'lipoC3S3': 11.94, 'lipoC3S2': 7.9, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 6.8, 'datetime': '2018-10-03 18:00:28.762372', 'mgs': 0, 'volt': 1.0547, 'depth': 3.979, 'time': 4, 'pitch': -4.79, 'roll': 0.17, 'pres': 216}
{'lipoC2': 0.0, 'lipoC3S1': 3.95, 'temp': 25.75, 'lipoC3S3': 11.94, 'lipoC3S2': 7.9, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 7.12, 'datetime': '2018-10-03 18:00:28.865892', 'mgs': 0, 'volt': 1.0547, 'depth': 3.979, 'time': 4, 'pitch': -4.89, 'roll': 0.06, 'pres': 216}
{'lipoC2': 0.0, 'lipoC3S1': 3.95, 'temp': 25.69, 'lipoC3S3': 11.94, 'lipoC3S2': 7.9, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 7.3, 'datetime': '2018-10-03 18:00:28.968948', 'mgs': 0, 'volt': 1.0547, 'depth': 3.979, 'time': 4, 'pitch': -4.59, 'roll': 0.03, 'pres': 216}
{'lipoC2': 0.0, 'lipoC3S1': 3.95, 'temp': 25.69, 'lipoC3S3': 11.94, 'lipoC3S2': 7.9, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 7.51, 'datetime': '2018-10-03 18:00:29.072174', 'mgs': 0, 'volt': 1.0547, 'depth': 3.979, 'time': 4, 'pitch': -4.78, 'roll': -0.19, 'pres': 216}
{'lipoC2': 0.0, 'lipoC3S1': 3.95, 'temp': 25.69, 'lipoC3S3': 11.94, 'lipoC3S2': 7.9, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 7.72, 'datetime': '2018-10-03 18:00:29.175226', 'mgs': 0, 'volt': 1.0498, 'depth': 3.903, 'time': 4, 'pitch': -5.12, 'roll': -0.43, 'pres': 215}
{'lipoC2': 0.0, 'lipoC3S1': 3.95, 'temp': 25.75, 'lipoC3S3': 11.94, 'lipoC3S2': 7.9, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 7.93, 'datetime': '2018-10-03 18:00:29.278268', 'mgs': 0, 'volt': 1.0498, 'depth': 3.903, 'time': 4, 'pitch': -5.54, 'roll': -0.63, 'pres': 215}
{'lipoC2': 0.0, 'lipoC3S1': 3.95, 'temp': 25.75, 'lipoC3S3': 11.94, 'lipoC3S2': 7.9, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 8.16, 'datetime': '2018-10-03 18:00:29.381373', 'mgs': 0, 'volt': 1.0498, 'depth': 3.903, 'time': 4, 'pitch': -6.07, 'roll': -0.8, 'pres': 215}
{'lipoC2': 0.0, 'lipoC3S1': 3.95, 'temp': 25.75, 'lipoC3S3': 11.94, 'lipoC3S2': 7.9, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 8.37, 'datetime': '2018-10-03 18:00:29.485195', 'mgs': 0, 'volt': 1.0498, 'depth': 3.903, 'time': 4, 'pitch': -6.6, 'roll': -0.88, 'pres': 215}
{'lipoC2': 0.0, 'lipoC3S1': 3.95, 'temp': 25.75, 'lipoC3S3': 11.94, 'lipoC3S2': 7.9, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 8.58, 'datetime': '2018-10-03 18:00:29.588933', 'mgs': 0, 'volt': 1.0498, 'depth': 3.903, 'time': 4, 'pitch': -7.15, 'roll': -0.9, 'pres': 215}
{'lipoC2': 0.0, 'lipoC3S1': 3.95, 'temp': 25.75, 'lipoC3S3': 11.94, 'lipoC3S2': 7.9, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 8.79, 'datetime': '2018-10-03 18:00:29.692114', 'mgs': 0, 'volt': 1.0498, 'depth': 3.903, 'time': 5, 'pitch': -7.76, 'roll': -0.91, 'pres': 215}
{'lipoC2': 0.0, 'lipoC3S1': 3.95, 'temp': 25.75, 'lipoC3S3': 11.94, 'lipoC3S2': 7.9, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 8.99, 'datetime': '2018-10-03 18:00:29.796507', 'mgs': 0, 'volt': 1.0498, 'depth': 3.903, 'time': 5, 'pitch': -8.3, 'roll': -0.84, 'pres': 215}
{'lipoC2': 0.0, 'lipoC3S1': 3.95, 'temp': 25.75, 'lipoC3S3': 11.96, 'lipoC3S2': 7.9, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 9.2, 'datetime': '2018-10-03 18:00:29.899920', 'mgs': 0, 'volt': 1.0498, 'depth': 3.903, 'time': 5, 'pitch': -8.83, 'roll': -0.7, 'pres': 215}
{'lipoC2': 0.0, 'lipoC3S1': 3.95, 'temp': 25.75, 'lipoC3S3': 11.94, 'lipoC3S2': 7.9, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 9.37, 'datetime': '2018-10-03 18:00:30.003020', 'mgs': 0, 'volt': 1.0498, 'depth': 3.903, 'time': 5, 'pitch': -9.22, 'roll': -0.54, 'pres': 215}
{'lipoC2': 0.0, 'lipoC3S1': 3.95, 'temp': 25.75, 'lipoC3S3': 11.94, 'lipoC3S2': 7.9, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 9.55, 'datetime': '2018-10-03 18:00:30.107484', 'mgs': 0, 'volt': 1.0498, 'depth': 3.903, 'time': 5, 'pitch': -9.54, 'roll': -0.34, 'pres': 215}
{'lipoC2': 0.0, 'lipoC3S1': 3.95, 'temp': 25.75, 'lipoC3S3': 11.94, 'lipoC3S2': 7.9, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 9.73, 'datetime': '2018-10-03 18:00:30.210937', 'mgs': 0, 'volt': 1.0498, 'depth': 3.903, 'time': 5, 'pitch': -9.74, 'roll': -0.07, 'pres': 215}
{'lipoC2': 0.0, 'lipoC3S1': 3.95, 'temp': 25.75, 'lipoC3S3': 11.94, 'lipoC3S2': 7.9, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 9.9, 'datetime': '2018-10-03 18:00:30.312663', 'mgs': 0, 'volt': 1.0547, 'depth': 3.979, 'time': 5, 'pitch': -9.71, 'roll': 0.11, 'pres': 216}
{'lipoC2': 0.0, 'lipoC3S1': 3.95, 'temp': 25.75, 'lipoC3S3': 11.94, 'lipoC3S2': 7.9, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 10.09, 'datetime': '2018-10-03 18:00:30.417344', 'mgs': 0, 'volt': 1.0547, 'depth': 3.979, 'time': 5, 'pitch': -9.31, 'roll': 0.06, 'pres': 216}
{'lipoC2': 0.0, 'lipoC3S1': 3.95, 'temp': 25.75, 'lipoC3S3': 11.94, 'lipoC3S2': 7.9, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 10.27, 'datetime': '2018-10-03 18:00:30.520851', 'mgs': 0, 'volt': 1.0547, 'depth': 3.979, 'time': 5, 'pitch': -8.87, 'roll': 0.02, 'pres': 216}
{'lipoC2': 0.0, 'lipoC3S1': 3.95, 'temp': 25.75, 'lipoC3S3': 11.94, 'lipoC3S2': 7.9, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 10.47, 'datetime': '2018-10-03 18:00:30.623889', 'mgs': 0, 'volt': 1.0596, 'depth': 4.056, 'time': 6, 'pitch': -8.39, 'roll': -0.01, 'pres': 217}
{'lipoC2': 0.0, 'lipoC3S1': 3.95, 'temp': 25.75, 'lipoC3S3': 11.94, 'lipoC3S2': 7.9, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 10.65, 'datetime': '2018-10-03 18:00:30.727035', 'mgs': 0, 'volt': 1.0596, 'depth': 4.056, 'time': 6, 'pitch': -7.98, 'roll': -0.04, 'pres': 217}
{'lipoC2': 0.0, 'lipoC3S1': 3.95, 'temp': 25.75, 'lipoC3S3': 11.94, 'lipoC3S2': 7.9, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 10.96, 'datetime': '2018-10-03 18:00:30.830116', 'mgs': 0, 'volt': 1.0547, 'depth': 3.979, 'time': 6, 'pitch': -7.86, 'roll': -0.3, 'pres': 216}
{'lipoC2': 0.0, 'lipoC3S1': 3.95, 'temp': 25.75, 'lipoC3S3': 11.94, 'lipoC3S2': 7.9, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 11.32, 'datetime': '2018-10-03 18:00:30.933347', 'mgs': 0, 'volt': 1.0596, 'depth': 4.056, 'time': 6, 'pitch': -7.77, 'roll': -0.56, 'pres': 217}
{'lipoC2': 0.0, 'lipoC3S1': 3.95, 'temp': 25.75, 'lipoC3S3': 11.94, 'lipoC3S2': 7.9, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 11.61, 'datetime': '2018-10-03 18:00:31.036451', 'mgs': 0, 'volt': 1.0596, 'depth': 4.056, 'time': 6, 'pitch': -7.69, 'roll': -0.74, 'pres': 217}
{'lipoC2': 0.0, 'lipoC3S1': 3.95, 'temp': 25.75, 'lipoC3S3': 11.94, 'lipoC3S2': 7.9, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 11.81, 'datetime': '2018-10-03 18:00:31.140873', 'mgs': 0, 'volt': 1.0596, 'depth': 4.056, 'time': 6, 'pitch': -7.8, 'roll': -0.68, 'pres': 217}
{'lipoC2': 0.0, 'lipoC3S1': 3.95, 'temp': 25.75, 'lipoC3S3': 11.96, 'lipoC3S2': 7.9, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 11.98, 'datetime': '2018-10-03 18:00:31.243073', 'mgs': 0, 'volt': 1.0596, 'depth': 4.056, 'time': 6, 'pitch': -8.02, 'roll': -0.5, 'pres': 217}
{'lipoC2': 0.0, 'lipoC3S1': 3.95, 'temp': 25.75, 'lipoC3S3': 11.96, 'lipoC3S2': 7.9, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 12.1, 'datetime': '2018-10-03 18:00:31.347226', 'mgs': 0, 'volt': 1.0596, 'depth': 4.056, 'time': 6, 'pitch': -8.21, 'roll': -0.58, 'pres': 217}
