{'lipoC2': 7.39, 'lipoC3S1': 3.96, 'temp': 30.19, 'lipoC3S3': 11.98, 'lipoC3S2': 7.92, 'rot1': 70, 'rot0': 67, 'rot3': 24, 'rot2': 21, 'state': 'normal', 'yaw': -0.35, 'datetime': '2018-10-09 13:19:05.457708', 'mgs': 0, 'volt': 0.9521, 'depth': 2.377, 'time': 123, 'pitch': 2.43, 'roll': -1.81, 'pres': 195}
{'lipoC2': 7.39, 'lipoC3S1': 3.96, 'temp': 30.25, 'lipoC3S3': 11.97, 'lipoC3S2': 7.92, 'rot1': 70, 'rot0': 67, 'rot3': 24, 'rot2': 21, 'state': 'normal', 'yaw': 8.42, 'datetime': '2018-10-09 13:19:05.626423', 'mgs': 0, 'volt': 0.9473, 'depth': 2.301, 'time': 125, 'pitch': -2.88, 'roll': -2.47, 'pres': 194}
{'lipoC2': 7.39, 'lipoC3S1': 3.96, 'temp': 30.31, 'lipoC3S3': 11.98, 'lipoC3S2': 7.92, 'rot1': 70, 'rot0': 67, 'rot3': 24, 'rot2': 21, 'state': 'normal', 'yaw': 9.55, 'datetime': '2018-10-09 13:19:05.636261', 'mgs': 0, 'volt': 0.9473, 'depth': 2.301, 'time': 125, 'pitch': -4.47, 'roll': -2.78, 'pres': 194}
{'lipoC2': 7.39, 'lipoC3S1': 3.96, 'temp': 30.31, 'lipoC3S3': 11.97, 'lipoC3S2': 7.92, 'rot1': 70, 'rot0': 67, 'rot3': 24, 'rot2': 21, 'state': 'normal', 'yaw': 10.48, 'datetime': '2018-10-09 13:19:05.646319', 'mgs': 0, 'volt': 0.9473, 'depth': 2.301, 'time': 125, 'pitch': -5.51, 'roll': -2.98, 'pres': 194}
{'lipoC2': 7.39, 'lipoC3S1': 3.96, 'temp': 30.31, 'lipoC3S3': 11.97, 'lipoC3S2': 7.92, 'rot1': 70, 'rot0': 67, 'rot3': 24, 'rot2': 21, 'state': 'normal', 'yaw': 11.28, 'datetime': '2018-10-09 13:19:05.656112', 'mgs': 0, 'volt': 0.9473, 'depth': 2.301, 'time': 125, 'pitch': -6.23, 'roll': -3.03, 'pres': 194}
{'lipoC2': 7.39, 'lipoC3S1': 3.96, 'temp': 30.25, 'lipoC3S3': 11.97, 'lipoC3S2': 7.92, 'rot1': 70, 'rot0': 67, 'rot3': 24, 'rot2': 21, 'state': 'normal', 'yaw': 11.72, 'datetime': '2018-10-09 13:19:05.665926', 'mgs': 0, 'volt': 0.9473, 'depth': 2.301, 'time': 125, 'pitch': -6.27, 'roll': -2.87, 'pres': 194}
{'lipoC2': 7.39, 'lipoC3S1': 3.96, 'temp': 30.25, 'lipoC3S3': 11.98, 'lipoC3S2': 7.92, 'rot1': 70, 'rot0': 67, 'rot3': 24, 'rot2': 21, 'state': 'normal', 'yaw': 11.93, 'datetime': '2018-10-09 13:19:05.675936', 'mgs': 0, 'volt': 0.9473, 'depth': 2.301, 'time': 125, 'pitch': -5.74, 'roll': -2.57, 'pres': 194}
{'lipoC2': 7.39, 'lipoC3S1': 3.96, 'temp': 30.31, 'lipoC3S3': 11.98, 'lipoC3S2': 7.92, 'rot1': 70, 'rot0': 67, 'rot3': 24, 'rot2': 21, 'state': 'normal', 'yaw': 11.91, 'datetime': '2018-10-09 13:19:05.685985', 'mgs': 0, 'volt': 0.9473, 'depth': 2.301, 'time': 125, 'pitch': -5.09, 'roll': -2.2, 'pres': 194}
{'lipoC2': 7.39, 'lipoC3S1': 3.96, 'temp': 30.31, 'lipoC3S3': 11.98, 'lipoC3S2': 7.92, 'rot1': 70, 'rot0': 67, 'rot3': 24, 'rot2': 21, 'state': 'normal', 'yaw': 11.66, 'datetime': '2018-10-09 13:19:05.695785', 'mgs': 0, 'volt': 0.9473, 'depth': 2.301, 'time': 125, 'pitch': -4.62, 'roll': -1.87, 'pres': 194}
{'lipoC2': 7.39, 'lipoC3S1': 3.96, 'temp': 30.25, 'lipoC3S3': 11.97, 'lipoC3S2': 7.92, 'rot1': 70, 'rot0': 67, 'rot3': 24, 'rot2': 21, 'state': 'normal', 'yaw': 11.44, 'datetime': '2018-10-09 13:19:05.705547', 'mgs': 0, 'volt': 0.9473, 'depth': 2.301, 'time': 126, 'pitch': -4.05, 'roll': -1.67, 'pres': 194}
{'lipoC2': 7.39, 'lipoC3S1': 3.96, 'temp': 30.25, 'lipoC3S3': 11.97, 'lipoC3S2': 7.92, 'rot1': 70, 'rot0': 67, 'rot3': 24, 'rot2': 21, 'state': 'normal', 'yaw': 11.4, 'datetime': '2018-10-09 13:19:05.777719', 'mgs': 0, 'volt': 0.9521, 'depth': 2.377, 'time': 126, 'pitch': -3.33, 'roll': -1.52, 'pres': 195}
{'lipoC2': 7.39, 'lipoC3S1': 3.96, 'temp': 30.25, 'lipoC3S3': 11.97, 'lipoC3S2': 7.92, 'rot1': 70, 'rot0': 67, 'rot3': 24, 'rot2': 21, 'state': 'normal', 'yaw': 11.36, 'datetime': '2018-10-09 13:19:05.881537', 'mgs': 0, 'volt': 0.9521, 'depth': 2.377, 'time': 126, 'pitch': -2.49, 'roll': -1.32, 'pres': 195}
{'lipoC2': 7.39, 'lipoC3S1': 3.96, 'temp': 30.25, 'lipoC3S3': 11.97, 'lipoC3S2': 7.92, 'rot1': 70, 'rot0': 67, 'rot3': 24, 'rot2': 21, 'state': 'normal', 'yaw': 11.38, 'datetime': '2018-10-09 13:19:05.985375', 'mgs': 0, 'volt': 0.9473, 'depth': 2.301, 'time': 126, 'pitch': -2.05, 'roll': -1.24, 'pres': 194}
{'lipoC2': 7.39, 'lipoC3S1': 3.96, 'temp': 30.25, 'lipoC3S3': 11.97, 'lipoC3S2': 7.92, 'rot1': 70, 'rot0': 67, 'rot3': 24, 'rot2': 21, 'state': 'normal', 'yaw': 11.54, 'datetime': '2018-10-09 13:19:06.089166', 'mgs': 0, 'volt': 0.9473, 'depth': 2.301, 'time': 126, 'pitch': -2.26, 'roll': -1.35, 'pres': 194}
{'lipoC2': 7.39, 'lipoC3S1': 3.96, 'temp': 30.25, 'lipoC3S3': 11.98, 'lipoC3S2': 7.92, 'rot1': 70, 'rot0': 67, 'rot3': 24, 'rot2': 21, 'state': 'normal', 'yaw': 11.9, 'datetime': '2018-10-09 13:19:06.193016', 'mgs': 0, 'volt': 0.9424, 'depth': 2.225, 'time': 126, 'pitch': -2.93, 'roll': -1.67, 'pres': 193}
{'lipoC2': 7.39, 'lipoC3S1': 3.96, 'temp': 30.25, 'lipoC3S3': 11.98, 'lipoC3S2': 7.92, 'rot1': 70, 'rot0': 67, 'rot3': 24, 'rot2': 21, 'state': 'normal', 'yaw': 12.48, 'datetime': '2018-10-09 13:19:06.297549', 'mgs': 0, 'volt': 0.9375, 'depth': 2.148, 'time': 126, 'pitch': -4.13, 'roll': -2.2, 'pres': 192}
{'lipoC2': 7.39, 'lipoC3S1': 3.96, 'temp': 30.25, 'lipoC3S3': 11.97, 'lipoC3S2': 7.92, 'rot1': 70, 'rot0': 67, 'rot3': 24, 'rot2': 21, 'state': 'normal', 'yaw': 12.98, 'datetime': '2018-10-09 13:19:06.401453', 'mgs': 0, 'volt': 0.9375, 'depth': 2.148, 'time': 126, 'pitch': -5.28, 'roll': -2.7, 'pres': 192}
{'lipoC2': 7.39, 'lipoC3S1': 3.96, 'temp': 30.25, 'lipoC3S3': 11.97, 'lipoC3S2': 7.92, 'rot1': 70, 'rot0': 67, 'rot3': 24, 'rot2': 21, 'state': 'normal', 'yaw': 13.29, 'datetime': '2018-10-09 13:19:06.505546', 'mgs': 0, 'volt': 0.9326, 'depth': 2.072, 'time': 126, 'pitch': -6.08, 'roll': -3.09, 'pres': 191}
{'lipoC2': 7.39, 'lipoC3S1': 3.96, 'temp': 30.25, 'lipoC3S3': 11.97, 'lipoC3S2': 7.92, 'rot1': 70, 'rot0': 67, 'rot3': 24, 'rot2': 21, 'state': 'normal', 'yaw': 13.43, 'datetime': '2018-10-09 13:19:06.609297', 'mgs': 0, 'volt': 0.9326, 'depth': 2.072, 'time': 126, 'pitch': -6.42, 'roll': -3.33, 'pres': 191}
{'lipoC2': 7.39, 'lipoC3S1': 3.96, 'temp': 30.25, 'lipoC3S3': 11.98, 'lipoC3S2': 7.92, 'rot1': 70, 'rot0': 67, 'rot3': 24, 'rot2': 21, 'state': 'normal', 'yaw': 13.44, 'datetime': '2018-10-09 13:19:06.714447', 'mgs': 0, 'volt': 0.9277, 'depth': 1.996, 'time': 127, 'pitch': -6.55, 'roll': -3.37, 'pres': 190}
{'lipoC2': 7.39, 'lipoC3S1': 3.96, 'temp': 30.25, 'lipoC3S3': 11.97, 'lipoC3S2': 7.92, 'rot1': 70, 'rot0': 67, 'rot3': 24, 'rot2': 21, 'state': 'normal', 'yaw': 13.27, 'datetime': '2018-10-09 13:19:06.818236', 'mgs': 0, 'volt': 0.9229, 'depth': 1.92, 'time': 127, 'pitch': -6.6, 'roll': -3.24, 'pres': 189}
{'lipoC2': 7.39, 'lipoC3S1': 3.96, 'temp': 30.25, 'lipoC3S3': 11.98, 'lipoC3S2': 7.92, 'rot1': 70, 'rot0': 67, 'rot3': 24, 'rot2': 21, 'state': 'normal', 'yaw': 12.9, 'datetime': '2018-10-09 13:19:06.922074', 'mgs': 0, 'volt': 0.9229, 'depth': 1.92, 'time': 127, 'pitch': -6.51, 'roll': -2.96, 'pres': 189}
{'lipoC2': 7.39, 'lipoC3S1': 3.96, 'temp': 30.25, 'lipoC3S3': 11.98, 'lipoC3S2': 7.92, 'rot1': 70, 'rot0': 67, 'rot3': 24, 'rot2': 21, 'state': 'normal', 'yaw': 12.41, 'datetime': '2018-10-09 13:19:07.026973', 'mgs': 0, 'volt': 0.9229, 'depth': 1.92, 'time': 127, 'pitch': -6.44, 'roll': -2.62, 'pres': 189}
{'lipoC2': 7.39, 'lipoC3S1': 3.96, 'temp': 30.25, 'lipoC3S3': 11.97, 'lipoC3S2': 7.92, 'rot1': 70, 'rot0': 67, 'rot3': 24, 'rot2': 21, 'state': 'normal', 'yaw': 11.65, 'datetime': '2018-10-09 13:19:07.130800', 'mgs': 0, 'volt': 0.9229, 'depth': 1.92, 'time': 127, 'pitch': -6.18, 'roll': -2.05, 'pres': 189}
{'lipoC2': 7.39, 'lipoC3S1': 3.96, 'temp': 30.25, 'lipoC3S3': 11.98, 'lipoC3S2': 7.92, 'rot1': 70, 'rot0': 67, 'rot3': 24, 'rot2': 21, 'state': 'normal', 'yaw': 10.89, 'datetime': '2018-10-09 13:19:07.234639', 'mgs': 0, 'volt': 0.9229, 'depth': 1.92, 'time': 127, 'pitch': -5.41, 'roll': -1.44, 'pres': 189}
{'lipoC2': 7.39, 'lipoC3S1': 3.96, 'temp': 30.25, 'lipoC3S3': 11.98, 'lipoC3S2': 7.92, 'rot1': 70, 'rot0': 67, 'rot3': 24, 'rot2': 21, 'state': 'normal', 'yaw': 10.35, 'datetime': '2018-10-09 13:19:07.338425', 'mgs': 0, 'volt': 0.918, 'depth': 1.843, 'time': 127, 'pitch': -4.41, 'roll': -0.97, 'pres': 188}
{'lipoC2': 7.39, 'lipoC3S1': 3.96, 'temp': 30.31, 'lipoC3S3': 11.98, 'lipoC3S2': 7.92, 'rot1': 70, 'rot0': 67, 'rot3': 24, 'rot2': 21, 'state': 'normal', 'yaw': 10.02, 'datetime': '2018-10-09 13:19:07.442224', 'mgs': 0, 'volt': 0.918, 'depth': 1.843, 'time': 127, 'pitch': -3.14, 'roll': -0.73, 'pres': 188}
{'lipoC2': 7.39, 'lipoC3S1': 3.96, 'temp': 30.31, 'lipoC3S3': 11.97, 'lipoC3S2': 7.92, 'rot1': 70, 'rot0': 67, 'rot3': 24, 'rot2': 21, 'state': 'normal', 'yaw': 9.91, 'datetime': '2018-10-09 13:19:07.546127', 'mgs': 0, 'volt': 0.918, 'depth': 1.843, 'time': 127, 'pitch': -2.06, 'roll': -0.72, 'pres': 188}
{'lipoC2': 7.39, 'lipoC3S1': 3.96, 'temp': 30.25, 'lipoC3S3': 11.98, 'lipoC3S2': 7.92, 'rot1': 70, 'rot0': 67, 'rot3': 24, 'rot2': 21, 'state': 'normal', 'yaw': 10.02, 'datetime': '2018-10-09 13:19:07.649906', 'mgs': 0, 'volt': 0.918, 'depth': 1.843, 'time': 128, 'pitch': -0.95, 'roll': -0.98, 'pres': 188}
{'lipoC2': 7.39, 'lipoC3S1': 3.96, 'temp': 30.25, 'lipoC3S3': 11.98, 'lipoC3S2': 7.92, 'rot1': 70, 'rot0': 67, 'rot3': 24, 'rot2': 21, 'state': 'normal', 'yaw': 10.26, 'datetime': '2018-10-09 13:19:07.753740', 'mgs': 0, 'volt': 0.9131, 'depth': 1.767, 'time': 128, 'pitch': 0.18, 'roll': -1.31, 'pres': 187}
{'lipoC2': 7.39, 'lipoC3S1': 3.96, 'temp': 30.25, 'lipoC3S3': 11.98, 'lipoC3S2': 7.92, 'rot1': 70, 'rot0': 67, 'rot3': 24, 'rot2': 21, 'state': 'normal', 'yaw': 10.57, 'datetime': '2018-10-09 13:19:07.857853', 'mgs': 0, 'volt': 0.9131, 'depth': 1.767, 'time': 128, 'pitch': 1.15, 'roll': -1.71, 'pres': 187}
{'lipoC2': 7.39, 'lipoC3S1': 3.96, 'temp': 30.25, 'lipoC3S3': 11.97, 'lipoC3S2': 7.92, 'rot1': 70, 'rot0': 67, 'rot3': 24, 'rot2': 21, 'state': 'normal', 'yaw': 10.68, 'datetime': '2018-10-09 13:19:07.961627', 'mgs': 0, 'volt': 0.9131, 'depth': 1.767, 'time': 128, 'pitch': 1.94, 'roll': -2.12, 'pres': 187}
{'lipoC2': 7.39, 'lipoC3S1': 3.96, 'temp': 30.25, 'lipoC3S3': 11.97, 'lipoC3S2': 7.92, 'rot1': 70, 'rot0': 67, 'rot3': 24, 'rot2': 21, 'state': 'normal', 'yaw': 10.28, 'datetime': '2018-10-09 13:19:08.066336', 'mgs': 0, 'volt': 0.9082, 'depth': 1.691, 'time': 128, 'pitch': 2.08, 'roll': -2.29, 'pres': 186}
{'lipoC2': 7.39, 'lipoC3S1': 3.96, 'temp': 30.25, 'lipoC3S3': 11.97, 'lipoC3S2': 7.92, 'rot1': 70, 'rot0': 67, 'rot3': 24, 'rot2': 21, 'state': 'normal', 'yaw': 9.45, 'datetime': '2018-10-09 13:19:08.170256', 'mgs': 0, 'volt': 0.9082, 'depth': 1.691, 'time': 128, 'pitch': 1.51, 'roll': -2.23, 'pres': 186}
{'lipoC2': 7.39, 'lipoC3S1': 3.96, 'temp': 30.25, 'lipoC3S3': 11.98, 'lipoC3S2': 7.92, 'rot1': 70, 'rot0': 67, 'rot3': 24, 'rot2': 21, 'state': 'normal', 'yaw': 8.7, 'datetime': '2018-10-09 13:19:08.274009', 'mgs': 0, 'volt': 0.9082, 'depth': 1.691, 'time': 128, 'pitch': 0.51, 'roll': -2.08, 'pres': 186}
{'lipoC2': 7.39, 'lipoC3S1': 3.96, 'temp': 30.25, 'lipoC3S3': 11.98, 'lipoC3S2': 7.92, 'rot1': 70, 'rot0': 67, 'rot3': 24, 'rot2': 21, 'state': 'normal', 'yaw': 8.2, 'datetime': '2018-10-09 13:19:08.379135', 'mgs': 0, 'volt': 0.9033, 'depth': 1.614, 'time': 128, 'pitch': -0.39, 'roll': -2.04, 'pres': 185}
{'lipoC2': 7.39, 'lipoC3S1': 3.96, 'temp': 30.25, 'lipoC3S3': 11.97, 'lipoC3S2': 7.92, 'rot1': 70, 'rot0': 67, 'rot3': 24, 'rot2': 21, 'state': 'normal', 'yaw': 7.99, 'datetime': '2018-10-09 13:19:08.482927', 'mgs': 0, 'volt': 0.8984, 'depth': 1.538, 'time': 128, 'pitch': -0.62, 'roll': -2.22, 'pres': 184}
{'lipoC2': 7.39, 'lipoC3S1': 3.96, 'temp': 30.31, 'lipoC3S3': 11.97, 'lipoC3S2': 7.92, 'rot1': 70, 'rot0': 67, 'rot3': 24, 'rot2': 21, 'state': 'normal', 'yaw': 8.16, 'datetime': '2018-10-09 13:19:08.586770', 'mgs': 0, 'volt': 0.9033, 'depth': 1.614, 'time': 128, 'pitch': -0.1, 'roll': -2.64, 'pres': 185}
{'lipoC2': 7.39, 'lipoC3S1': 3.96, 'temp': 30.31, 'lipoC3S3': 11.98, 'lipoC3S2': 7.92, 'rot1': 70, 'rot0': 67, 'rot3': 24, 'rot2': 21, 'state': 'normal', 'yaw': 8.68, 'datetime': '2018-10-09 13:19:08.690751', 'mgs': 0, 'volt': 0.9033, 'depth': 1.614, 'time': 129, 'pitch': 1.84, 'roll': -3.19, 'pres': 185}
{'lipoC2': 7.39, 'lipoC3S1': 3.96, 'temp': 30.31, 'lipoC3S3': 11.97, 'lipoC3S2': 7.92, 'rot1': 70, 'rot0': 67, 'rot3': 24, 'rot2': 21, 'state': 'normal', 'yaw': 9.65, 'datetime': '2018-10-09 13:19:08.794556', 'mgs': 0, 'volt': 0.9033, 'depth': 1.614, 'time': 129, 'pitch': 4.69, 'roll': -3.81, 'pres': 185}
{'lipoC2': 7.39, 'lipoC3S1': 3.96, 'temp': 30.25, 'lipoC3S3': 11.97, 'lipoC3S2': 7.92, 'rot1': 70, 'rot0': 67, 'rot3': 24, 'rot2': 21, 'state': 'normal', 'yaw': 10.66, 'datetime': '2018-10-09 13:19:08.898360', 'mgs': 0, 'volt': 0.9033, 'depth': 1.614, 'time': 129, 'pitch': 7.14, 'roll': -4.16, 'pres': 185}
{'lipoC2': 7.39, 'lipoC3S1': 3.96, 'temp': 30.25, 'lipoC3S3': 11.97, 'lipoC3S2': 7.92, 'rot1': 70, 'rot0': 67, 'rot3': 24, 'rot2': 21, 'state': 'normal', 'yaw': 11.71, 'datetime': '2018-10-09 13:19:09.002194', 'mgs': 0, 'volt': 0.9033, 'depth': 1.614, 'time': 129, 'pitch': 8.58, 'roll': -4.28, 'pres': 185}
{'lipoC2': 7.39, 'lipoC3S1': 3.96, 'temp': 30.25, 'lipoC3S3': 11.98, 'lipoC3S2': 7.92, 'rot1': 70, 'rot0': 67, 'rot3': 24, 'rot2': 21, 'state': 'normal', 'yaw': 12.66, 'datetime': '2018-10-09 13:19:09.106061', 'mgs': 0, 'volt': 0.9082, 'depth': 1.691, 'time': 129, 'pitch': 9.1, 'roll': -4.19, 'pres': 186}
{'lipoC2': 7.39, 'lipoC3S1': 3.96, 'temp': 30.25, 'lipoC3S3': 11.97, 'lipoC3S2': 7.92, 'rot1': 70, 'rot0': 67, 'rot3': 24, 'rot2': 21, 'state': 'normal', 'yaw': 13.2, 'datetime': '2018-10-09 13:19:09.209801', 'mgs': 0, 'volt': 0.9082, 'depth': 1.691, 'time': 129, 'pitch': 9.3, 'roll': -3.89, 'pres': 186}
{'lipoC2': 7.39, 'lipoC3S1': 3.96, 'temp': 30.25, 'lipoC3S3': 11.97, 'lipoC3S2': 7.92, 'rot1': 70, 'rot0': 67, 'rot3': 24, 'rot2': 21, 'state': 'normal', 'yaw': 13.49, 'datetime': '2018-10-09 13:19:09.313692', 'mgs': 0, 'volt': 0.9131, 'depth': 1.767, 'time': 129, 'pitch': 9.47, 'roll': -3.5, 'pres': 187}
{'lipoC2': 7.39, 'lipoC3S1': 3.96, 'temp': 30.25, 'lipoC3S3': 11.97, 'lipoC3S2': 7.92, 'rot1': 70, 'rot0': 67, 'rot3': 24, 'rot2': 21, 'state': 'normal', 'yaw': 13.29, 'datetime': '2018-10-09 13:19:09.417475', 'mgs': 0, 'volt': 0.9082, 'depth': 1.691, 'time': 129, 'pitch': 9.92, 'roll': -3.06, 'pres': 186}
{'lipoC2': 7.39, 'lipoC3S1': 3.96, 'temp': 30.25, 'lipoC3S3': 11.97, 'lipoC3S2': 7.92, 'rot1': 70, 'rot0': 67, 'rot3': 24, 'rot2': 21, 'state': 'normal', 'yaw': 12.71, 'datetime': '2018-10-09 13:19:09.522514', 'mgs': 0, 'volt': 0.9131, 'depth': 1.767, 'time': 129, 'pitch': 10.34, 'roll': -2.47, 'pres': 187}
{'lipoC2': 7.39, 'lipoC3S1': 3.96, 'temp': 30.25, 'lipoC3S3': 11.97, 'lipoC3S2': 7.92, 'rot1': 70, 'rot0': 67, 'rot3': 24, 'rot2': 21, 'state': 'normal', 'yaw': 11.91, 'datetime': '2018-10-09 13:19:09.626286', 'mgs': 0, 'volt': 0.9131, 'depth': 1.767, 'time': 129, 'pitch': 10.21, 'roll': -1.62, 'pres': 187}
{'lipoC2': 7.39, 'lipoC3S1': 3.96, 'temp': 30.25, 'lipoC3S3': 11.97, 'lipoC3S2': 7.92, 'rot1': 70, 'rot0': 67, 'rot3': 24, 'rot2': 21, 'state': 'normal', 'yaw': 11.34, 'datetime': '2018-10-09 13:19:09.731502', 'mgs': 0, 'volt': 0.9131, 'depth': 1.767, 'time': 130, 'pitch': 9.47, 'roll': -0.83, 'pres': 187}
{'lipoC2': 7.39, 'lipoC3S1': 3.96, 'temp': 30.25, 'lipoC3S3': 11.97, 'lipoC3S2': 7.92, 'rot1': 70, 'rot0': 67, 'rot3': 24, 'rot2': 21, 'state': 'normal', 'yaw': 10.98, 'datetime': '2018-10-09 13:19:09.835401', 'mgs': 0, 'volt': 0.9131, 'depth': 1.767, 'time': 130, 'pitch': 7.91, 'roll': -0.24, 'pres': 187}
{'lipoC2': 7.39, 'lipoC3S1': 3.96, 'temp': 30.25, 'lipoC3S3': 11.97, 'lipoC3S2': 7.92, 'rot1': 70, 'rot0': 67, 'rot3': 24, 'rot2': 21, 'state': 'normal', 'yaw': 10.72, 'datetime': '2018-10-09 13:19:09.939108', 'mgs': 0, 'volt': 0.9131, 'depth': 1.767, 'time': 130, 'pitch': 6.04, 'roll': 0.03, 'pres': 187}
{'lipoC2': 7.39, 'lipoC3S1': 3.96, 'temp': 30.25, 'lipoC3S3': 11.97, 'lipoC3S2': 7.92, 'rot1': 70, 'rot0': 67, 'rot3': 24, 'rot2': 21, 'state': 'normal', 'yaw': 10.34, 'datetime': '2018-10-09 13:19:10.042935', 'mgs': 0, 'volt': 0.9131, 'depth': 1.767, 'time': 130, 'pitch': 4.17, 'roll': 0.17, 'pres': 187}
{'lipoC2': 7.39, 'lipoC3S1': 3.96, 'temp': 30.25, 'lipoC3S3': 11.97, 'lipoC3S2': 7.92, 'rot1': 70, 'rot0': 67, 'rot3': 24, 'rot2': 21, 'state': 'normal', 'yaw': 9.74, 'datetime': '2018-10-09 13:19:10.146723', 'mgs': 0, 'volt': 0.9131, 'depth': 1.767, 'time': 130, 'pitch': 2.77, 'roll': 0.34, 'pres': 187}
